local_obj_coords,global_obj_coords,local_to_global_obj_coords,local_wrist_coords,global_wrist_coords,local_to_global_wrist_coords,global_to_local_transf,shape,orientation,hand_orient_variation,local_finger_coords,global_finger_coords,local_to_global_finger_coords,local_coord_region,total_episode_reward,success,coords_file,coords_file_idx
"[0.014007644581647667, 0.028862756493661462, 0.004781438960153501]","[-0.014697249402277061, 0.04435268733089199, 0.0518987899854423]","[-0.014697249402277063, 0.044352687330891975, 0.0518987899854423]","[4.336808689942018e-19, 0.0, 3.469446951953614e-18]","[0.0005206531122627211, 0.07291485805569112, 0.04971869269100211]","[0.0005206531122627206, 0.0729148580556911, 0.04971869269100211]","[[-0.99301272  0.04691481  0.10828085 -0.00828735]
 [-0.06196029 -0.98820219 -0.14006197  0.07905058]
 [ 0.10043239 -0.14579243  0.9842042  -0.0383552 ]
 [ 0.          0.          0.          1.        ]]",Vase1M,normal,[-1.43603648  0.06219929 -1.4761829 ],"[-0.044662487048969066, 0.012787384837755565, 0.006984602098757027, 0.05506049917122355, 0.012937385792508499, 0.025904842515007253, 0.055060373037967666, 0.012937385793025113, -0.026367288922302105, -0.07273514586656812, 0.03504067470329602, 0.013002535081931256, 0.08328279116934557, 0.035190676957597374, 0.031176641734778236, 0.08328278332364514, 0.035190676957629535, -0.03163845485872339]","[0.04478024102903333, 0.057164701925852004, 0.049965848895649444, -0.05235504161725786, 0.058936528138665616, 0.07936430932242297, -0.05760473159571574, 0.06655740353874587, 0.02791784454318099, 0.07188232345053483, 0.032979559486496585, 0.04973215267126243, -0.08122949737513555, 0.03750123224989435, 0.08449193013194597, -0.08753816003111206, 0.046659197760766755, 0.022669047610619292]","[0.04478024102903334, 0.057164701925852004, 0.04996584889564945, -0.052355041617257854, 0.0589365281386656, 0.07936430932242297, -0.05760473159571573, 0.06655740353874585, 0.02791784454318099, 0.07188232345053483, 0.03297955948649658, 0.04973215267126242, -0.08122949737513556, 0.03750123224989434, 0.08449193013194597, -0.08753816003111205, 0.04665919776076674, 0.022669047610619292]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/normal/Vase1M.txt,0
"[0.00545301884202129, 0.028968859011786467, -0.0036778670445432437]","[-0.011129173920156167, 0.047489443188148746, 0.051895786337728574]","[-0.011129173920156171, 0.04748944318814874, 0.051895786337728574]","[0.0, 0.0, 2.6020852139652106e-18]","[-0.0005005296565247768, 0.07473293225276512, 0.05711892118538874]","[-0.0005005296565247792, 0.07473293225276512, 0.057118921185388735]","[[-0.98243297  0.16725331  0.08277559 -0.01771912]
 [-0.17312332 -0.98243297 -0.06966908  0.07731287]
 [ 0.06966908 -0.08277559  0.99412998 -0.0505627 ]
 [ 0.          0.          0.          1.        ]]",Vase1M,normal,[-1.5079254   0.17438679 -1.50901787],"[-0.03410136763970732, 0.01669182540203453, 0.006769284564301459, 0.06562161858048529, 0.01684182635678745, 0.025689524980551676, 0.0656214924472294, 0.01684182635730405, -0.026582606456757675, -0.06217402645730638, 0.03894511526757498, 0.012787217547475676, 0.09384391057860733, 0.039095117521876346, 0.030961324200322632, 0.09384390273290687, 0.03909511752190848, -0.031853772393178964]","[0.030583643651530937, 0.05207043471735566, 0.05986280508878003, -0.0660953184403392, 0.0670359340007465, 0.0869161615978239, -0.0697369458748974, 0.07136276924035305, 0.03495085806313426, 0.0547298494776932, 0.025014686201818966, 0.06197131564927172, -0.09730711082541234, 0.04945746252238068, 0.09294276569253875, -0.10168337316147319, 0.054657017670497056, 0.030496394186432244]","[0.03058364365153094, 0.05207043471735566, 0.05986280508878003, -0.0660953184403392, 0.06703593400074652, 0.08691616159782391, -0.0697369458748974, 0.07136276924035306, 0.03495085806313426, 0.0547298494776932, 0.025014686201818966, 0.06197131564927172, -0.09730711082541234, 0.04945746252238068, 0.09294276569253876, -0.10168337316147319, 0.05465701767049705, 0.03049639418643224]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/normal/Vase1M.txt,0
"[-0.0009373258560804358, 0.025387268131240523, 0.007718672177071646]","[-0.0007507898142298746, 0.04737603909625026, 0.05190368875944485]","[-0.0007507898142298751, 0.047376039096250266, 0.051903688759444844]","[8.673617379884035e-19, 0.0, -1.734723475976807e-18]","[-0.00031931751425693343, 0.07367853855704745, 0.04830338087341661]","[-0.00031931751425693435, 0.07367853855704745, 0.04830338087341661]","[[-0.98554566  0.07274573  0.1529961  -0.01306473]
 [-0.09585261 -0.98409955 -0.14953376  0.0796994 ]
 [ 0.13968545 -0.16203743  0.97684791 -0.03520177]
 [ 0.          0.          0.          1.        ]]",Vase1M,normal,[-1.42925088  0.09663155 -1.43153313],"[-0.04186592037973246, 0.013555219652530169, 0.006732832351471376, 0.057857065840460145, 0.013705220607283103, 0.025653072767721607, 0.05785693970720424, 0.013705220607799704, -0.02661905866958776, -0.06993857919733151, 0.03580850951807061, 0.012750765334645602, 0.08607935783858214, 0.03595851177237198, 0.030924871987492594, 0.08607934999288172, 0.03595851177240413, -0.03189022460600905]","[0.04058263421190274, 0.05620231508050888, 0.046448048414679324, -0.05507041780209074, 0.06024333380712162, 0.08016504392773305, -0.062371949918069484, 0.06871336630996416, 0.029103102100425125, 0.06695710305762217, 0.03128556596251761, 0.04470402811195384, -0.08428141764818753, 0.039542702435017126, 0.08630507235654661, -0.09305576521920944, 0.04972109848952633, 0.02494427511179549]","[0.04058263421190274, 0.05620231508050888, 0.046448048414679324, -0.05507041780209074, 0.06024333380712163, 0.08016504392773305, -0.062371949918069484, 0.06871336630996416, 0.029103102100425125, 0.06695710305762216, 0.03128556596251761, 0.04470402811195384, -0.08428141764818751, 0.03954270243501713, 0.08630507235654661, -0.09305576521920944, 0.04972109848952634, 0.024944275111795484]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/normal/Vase1M.txt,0
"[0.019314465958393246, 0.029940803691191335, 0.004061487241818487]","[-0.018351214749249077, 0.04241657366557915, 0.051907390196790394]","[-0.01835121474924907, 0.04241657366557916, 0.0519073901967904]","[0.0, 0.0, 0.0]","[0.0015420204228296965, 0.07224376306189464, 0.051136697876512066]","[0.0015420204228296967, 0.07224376306189464, 0.05113669787651207]","[[-0.99923798  0.0197655   0.03365683 -0.00160819]
 [-0.0239977  -0.99117282 -0.13038615  0.07831058]
 [ 0.03078259 -0.13109448  0.99089186 -0.04124765]
 [ 0.          0.          0.          1.        ]]",Vase1M,normal,[-1.44653189  0.02443409 -1.54000262],"[-0.04775060843980495, 0.012145466024490723, 0.007175162524647349, 0.05197237778038763, 0.012295466979243629, 0.026095402940897565, 0.051972251647131734, 0.012295466979760222, -0.026176728496411783, -0.07582326725740401, 0.03439875589003116, 0.013193095507821571, 0.08019466977850966, 0.034548758144332524, 0.03136720216066854, 0.08019466193280922, 0.03454875814436465, -0.03144789443283307]","[0.049185648886141006, 0.05832106848443691, 0.055055773166872705, -0.04988253216638594, 0.057663127057104205, 0.0771404872105228, -0.051491477801676844, 0.06451571236137181, 0.025344453640319096, 0.07688813569031012, 0.03492042450476697, 0.05717253638476829, -0.07845506631696031, 0.035472993545424436, 0.0804126221813258, -0.08038866993997537, 0.04370770570455911, 0.01816965428344787]","[0.049185648886141006, 0.05832106848443691, 0.05505577316687272, -0.04988253216638594, 0.057663127057104205, 0.0771404872105228, -0.05149147780167684, 0.06451571236137182, 0.025344453640319106, 0.07688813569031012, 0.03492042450476696, 0.05717253638476829, -0.0784550663169603, 0.03547299354542442, 0.0804126221813258, -0.08038866993997537, 0.04370770570455911, 0.018169654283447873]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/normal/Vase1M.txt,0
"[0.0207510230474686, 0.040979301279087534, 0.01691373708418146]","[-0.017813529702809718, 0.02937639999380972, 0.051895580468760145]","[-0.017813529702809718, 0.02937639999380972, 0.051895580468760145]","[0.0, 0.0, 0.0]","[0.0002482622832120302, 0.07362252542441892, 0.04131093840470855]","[0.00024826228321203023, 0.07362252542441892, 0.04131093840470855]","[[-0.98707592 -0.02832201  0.15773077 -0.00418581]
 [-0.00699994 -0.97569945 -0.21900132  0.08088235]
 [ 0.16010039 -0.21727504  0.96289118 -0.02382135]
 [ 0.          0.          0.          1.        ]]",Vase1M,normal,[-1.35157807  0.00741189 -1.41307123],"[-0.05086955129518791, 0.01170700933522164, 0.0072577160215276815, 0.0488534349250047, 0.011857010289974587, 0.02617795643777792, 0.048853308791748803, 0.011857010290491202, -0.026094174999531452, -0.07894221011278697, 0.03396029920076208, 0.013275649004701906, 0.07707572692312673, 0.03411030145506347, 0.031449755657548886, 0.07707571907742626, 0.034110301455095624, -0.03136534093595273]","[0.05154038604574479, 0.06206381042967852, 0.03771178489349983, -0.043865684186703655, 0.05498220288396066, 0.07162645097968452, -0.05223434826137573, 0.06633963572894754, 0.021294056780797446, 0.08005793315000789, 0.03983881530097384, 0.03420497737037402, -0.07103498360522766, 0.03132493636845858, 0.0762806437604101, -0.08109169726157386, 0.04497308900435222, 0.01579654006272265]","[0.05154038604574479, 0.06206381042967852, 0.03771178489349983, -0.04386568418670365, 0.05498220288396065, 0.07162645097968454, -0.05223434826137573, 0.06633963572894752, 0.02129405678079744, 0.08005793315000788, 0.039838815300973836, 0.03420497737037402, -0.07103498360522766, 0.031324936368458574, 0.07628064376041012, -0.08109169726157386, 0.04497308900435221, 0.01579654006272265]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/normal/Vase1M.txt,0
"[-0.044141035728108804, 0.044942805238163186, 0.018085646345583132]","[0.04429501819944812, 0.024680237636565593, 0.05190825848900463]","[0.04429501819944811, 0.0246802376365656, 0.051908258489004634]","[0.0, 0.0, 0.0]","[0.0023463946895857218, 0.07401108197194167, 0.041800926281648186]","[0.0023463946895857218, 0.07401108197194167, 0.041800926281648186]","[[-0.99798395  0.03535877 -0.05270478  0.00192783]
 [-0.02299797 -0.97546529 -0.21894876  0.08140146]
 [-0.05915344 -0.21729525  0.97431188 -0.02450609]
 [ 0.          0.          0.          1.        ]]",Vase1M,normal,[-1.35030289  0.02325964 -1.63887941],"[-0.04705584899216383, 0.012271715193722305, 0.007316254763816806, 0.052667137228028786, 0.01242171614847526, 0.026236495180067043, 0.05266701109477288, 0.012421716148991874, -0.026035636257242332, -0.07512850780976289, 0.034525005059262724, 0.013334187746991032, 0.08088942922615083, 0.03467500731356414, 0.031508294399838016, 0.08088942138045035, 0.0346750073135963, -0.03130680219366362]","[0.04859237047757462, 0.05878682536806073, 0.04872243162471944, -0.052052216262290854, 0.05805530855375398, 0.061867925966125586, -0.04896001377425604, 0.06941378983128016, 0.010938573802011676, 0.07574067139037202, 0.03477923055568096, 0.05119300831688335, -0.08104123634537515, 0.036200364069614424, 0.06064452229734841, -0.07732549920556547, 0.049849785753099174, -0.0005569723352604975]","[0.04859237047757463, 0.058786825368060715, 0.04872243162471944, -0.05205221626229085, 0.05805530855375398, 0.061867925966125586, -0.04896001377425604, 0.06941378983128016, 0.010938573802011674, 0.07574067139037202, 0.03477923055568097, 0.05119300831688336, -0.08104123634537515, 0.03620036406961444, 0.060644522297348416, -0.07732549920556547, 0.049849785753099174, -0.0005569723352604992]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/normal/Vase1M.txt,0
"[0.0020258067345159635, 0.033798982371926786, 0.008508013826355729]","[-0.011545105519056758, 0.04423896103793528, 0.05190850942501787]","[-0.011545105519056758, 0.04423896103793529, 0.05190850942501786]","[3.469446951953614e-18, 0.0, 1.734723475976807e-18]","[-0.0030212882032885947, 0.07784943324165083, 0.0478413115956072]","[-0.003021288203288595, 0.07784943324165085, 0.04784131159560719]","[[-0.94770661  0.20923259  0.24098527 -0.03068098]
 [-0.24643492 -0.95956908 -0.13600369  0.08046395]
 [ 0.20278561 -0.18827878  0.96095218 -0.03070314]
 [ 0.          0.          0.          1.        ]]",Vase1M,normal,[-1.43263359  0.24938104 -1.36682113],"[-0.02916004932152747, 0.0196201285639577, 0.005468437407927304, 0.07056293689866514, 0.01977012951871064, 0.024388677824177547, 0.07056281076540924, 0.019770129519227235, -0.027883453613131833, -0.057232708139126544, 0.04187341842949813, 0.011486370391101536, 0.09878522889678715, 0.042023420683799516, 0.029660477043948513, 0.09878522105108671, 0.04202342068383165, -0.03315461954955312]","[0.020887718923629235, 0.05189174117453942, 0.04340066640165444, -0.06982062769568054, 0.06905082356044397, 0.08559348242088638, -0.08042054409166752, 0.07889253024694494, 0.03536243318925849, 0.04322872576885296, 0.023531408103545235, 0.039391985625762786, -0.10098202357379933, 0.052609708611226, 0.09443405629778064, -0.11372001366649187, 0.06443645665353083, 0.03407175018549474]","[0.020887718923629235, 0.05189174117453944, 0.043400666401654436, -0.06982062769568054, 0.06905082356044398, 0.08559348242088637, -0.0804205440916675, 0.07889253024694493, 0.03536243318925848, 0.04322872576885297, 0.023531408103545245, 0.03939198562576278, -0.10098202357379932, 0.05260970861122601, 0.09443405629778062, -0.11372001366649187, 0.06443645665353083, 0.03407175018549474]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/normal/Vase1M.txt,0
"[0.004243375132448886, 0.029055286905374213, 0.0021676628706457863]","[-0.009520630326852075, 0.0466396701868151, 0.05190149642736207]","[-0.009520630326852075, 0.04663967018681509, 0.05190149642736206]","[0.0, 0.0, -3.469446951953614e-18]","[-0.0009051370583793624, 0.07479136053090862, 0.05231416881587958]","[-0.0009051370583793627, 0.07479136053090862, 0.05231416881587958]","[[-0.97815507  0.14645781  0.14752207 -0.01955664]
 [-0.16326583 -0.98053275 -0.10908617  0.07889435]
 [ 0.1286737  -0.1307885   0.98302464 -0.0415278 ]
 [ 0.          0.          0.          1.        ]]",Vase1M,normal,[-1.46362953  0.16483931 -1.44241561],"[-0.03544765523296732, 0.016037473701746727, 0.006435569266163655, 0.06427533098722527, 0.01618747465649964, 0.025355809682413882, 0.0642752048539694, 0.01618747465701624, -0.02691632175489546, -0.06352031405056638, 0.03829076356728715, 0.012453502249337873, 0.09249762298534729, 0.03844076582158851, 0.030627608902184873, 0.09249761513964688, 0.03844076582162066, -0.03218748769131675]","[0.03197788378539057, 0.05303280775364932, 0.05166171402316447, -0.0631566138569838, 0.06501638761323808, 0.08495575478798875, -0.06988253895134205, 0.07185296285227526, 0.03357094287200214, 0.056578445273748314, 0.02631419152914649, 0.05100862763965407, -0.09371725212661537, 0.04664019127959966, 0.09187394798992862, -0.10179989524258505, 0.0548556824517157, 0.030125158972557988]","[0.031977883785390564, 0.05303280775364932, 0.05166171402316446, -0.06315661385698379, 0.06501638761323808, 0.08495575478798872, -0.06988253895134205, 0.07185296285227526, 0.03357094287200214, 0.056578445273748314, 0.02631419152914649, 0.05100862763965406, -0.09371725212661536, 0.04664019127959966, 0.09187394798992862, -0.10179989524258505, 0.05485568245171571, 0.03012515897255799]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/normal/Vase1M.txt,0
"[-0.03502828943876665, 0.03237223322264792, 0.01690916851257567]","[0.034847417544491416, 0.03728327214318363, 0.051908932214400884]","[0.03484741754449141, 0.03728327214318363, 0.05190893221440088]","[-4.336808689942018e-19, 0.0, 0.0]","[0.0009236713241783032, 0.07389795865339974, 0.04357786393040553]","[0.0009236713241783019, 0.07389795865339971, 0.04357786393040553]","[[-0.99776494  0.04373306  0.05052266 -0.00451185]
 [-0.05297519 -0.9785321  -0.19916966  0.08103984]
 [ 0.04072774 -0.20140095  0.97866179 -0.02780249]
 [ 0.          0.          0.          1.        ]]",Vase1M,normal,[-1.3768298   0.05338577 -1.53658048],"[-0.045237080499618026, 0.012651622198510716, 0.007165307410222536, 0.054485905720574546, 0.01280162315326367, 0.026085547826472745, 0.05448577958731868, 0.012801623153780264, -0.026186583610836596, -0.07330973931721707, 0.03490491206405115, 0.013183240393396753, 0.08270819771869656, 0.03505491431835255, 0.03135734704624372, 0.08270818987299616, 0.035054914318384686, -0.031457749547257885]","[0.045681249035589094, 0.05809648428905054, 0.04578495975650806, -0.05305621821919139, 0.05850034092418503, 0.0693098707722221, -0.05518501825612296, 0.06902799239725602, 0.01815312644774852, 0.07275738839184032, 0.033881204936947296, 0.04582399537522989, -0.08217959563097116, 0.03689728307187582, 0.07146286400952694, -0.08473790485691357, 0.049548302928827705, 0.009988128462845107]","[0.045681249035589094, 0.05809648428905053, 0.04578495975650806, -0.053056218219191376, 0.05850034092418502, 0.0693098707722221, -0.05518501825612295, 0.069027992397256, 0.018153126447748517, 0.0727573883918403, 0.03388120493694729, 0.04582399537522989, -0.08217959563097116, 0.03689728307187581, 0.07146286400952692, -0.08473790485691356, 0.04954830292882769, 0.00998812846284511]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/normal/Vase1M.txt,0
"[0.007851274916738333, 0.032346087299560955, 0.03630249940460359]","[-4.098952577790129e-05, 0.03400038457236011, 0.05188810259610526]","[-4.098952577789947e-05, 0.0340003845723601, 0.05188810259610526]","[0.0, 0.0, 0.0]","[-0.0009296660288210818, 0.07712879846373175, 0.02811977253870014]","[-0.0009296660288210818, 0.07712879846373173, 0.028119772538700134]","[[-9.77424596e-01 -9.94492058e-02  1.86416238e-01  1.51973710e-03]
 [ 2.99955002e-02 -9.38676793e-01 -3.43491117e-01  8.20857911e-02]
 [ 2.09144516e-01 -3.30145018e-01  9.20468814e-01 -2.25250553e-04]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]",Vase1M,normal,[-1.22013156 -0.037475   -1.36494917],"[-0.05609086506517369, 0.01143290078994233, 0.007762794261198178, 0.04363212115501891, 0.011582901744695312, 0.02668303467744841, 0.04363199502176302, 0.01158290174521194, -0.025589096759860947, -0.08416352388277276, 0.03368619065548272, 0.013780727244372395, 0.07185441315314091, 0.03383619290978421, 0.0319548338972194, 0.07185440530744049, 0.033836192909816376, -0.030860262696282233]","[0.05586140654039362, 0.06941234394360826, 0.020881834638238922, -0.037648729144627885, 0.053107746624327254, 0.05683578586467329, -0.04858103546526335, 0.07036514296276777, 0.008720895496461616, 0.08522642999317691, 0.049328710202022494, 0.013544147422883667, -0.06346382501585801, 0.027671955856409094, 0.05930559830470779, -0.07660125029376195, 0.048410047857161506, 0.0014862593488980268]","[0.05586140654039362, 0.06941234394360823, 0.020881834638238915, -0.037648729144627885, 0.053107746624327254, 0.05683578586467329, -0.04858103546526335, 0.07036514296276777, 0.008720895496461612, 0.0852264299931769, 0.049328710202022494, 0.013544147422883665, -0.06346382501585801, 0.0276719558564091, 0.0593055983047078, -0.07660125029376195, 0.048410047857161506, 0.0014862593488980218]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/normal/Vase1M.txt,0
"[0.019809502319942697, 0.03370380744528079, 0.018165427394121306]","[-0.023214840158728003, 0.04134684721162424, 0.051870946229351525]","[-0.023214840158728003, 0.04134684721162424, 0.051870946229351525]","[0.0, -1.3877787807814457e-17, 0.0]","[-0.0002983808201501327, 0.07599188992297357, 0.04034260385954137]","[-0.00029838082015013216, 0.07599188992297358, 0.04034260385954137]","[[-0.99091788  0.10959757  0.07791109 -0.01176733]
 [-0.12467473 -0.96588909 -0.226968    0.08251902]
 [ 0.05037833 -0.23462019  0.97078081 -0.02131956]
 [ 0.          0.          0.          1.        ]]",Vase1M,normal,[-1.34784178  0.12546065 -1.52116128],"[-0.038845752795867425, 0.014588524929266468, 0.007153356009512685, 0.06087723342432522, 0.014738525884019436, 0.026073596425762915, 0.0608771072910693, 0.01473852588453603, -0.026198535011546446, -0.06691841161346648, 0.036841814794806894, 0.013171288992686894, 0.08909952542244726, 0.036991817049108325, 0.03134539564553389, 0.08909951757674676, 0.03699181704914046, -0.031469700947967735]","[0.03673612363810144, 0.05596527089785488, 0.040949301513072627, -0.06114669726362725, 0.062310713217334716, 0.06705218856523835, -0.06377995472842804, 0.07457479702776094, 0.016307396434122406, 0.062082573467555274, 0.029982437139001894, 0.0395534393343985, -0.09162150960645567, 0.04267272613524502, 0.06931799445986717, -0.09478602121488482, 0.05741041544371822, 0.008338303248956366]","[0.03673612363810144, 0.05596527089785487, 0.040949301513072627, -0.06114669726362725, 0.062310713217334716, 0.06705218856523835, -0.06377995472842804, 0.07457479702776093, 0.016307396434122406, 0.062082573467555274, 0.0299824371390019, 0.0395534393343985, -0.09162150960645567, 0.04267272613524504, 0.06931799445986718, -0.09478602121488482, 0.057410415443718235, 0.00833830324895637]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/normal/Vase1M.txt,0
"[0.010387201511446629, 0.033341862183896266, 0.007416172733940796]","[-0.017109667667850312, 0.044161652518209873, 0.05190565477912533]","[-0.017109667667850315, 0.044161652518209873, 0.05190565477912532]","[0.0, 0.0, 1.734723475976807e-18]","[-0.0017602936898061718, 0.0761280967308192, 0.0477684443622797]","[-0.0017602936898061794, 0.07612809673081918, 0.04776844436227969]","[[-0.97048485  0.16394841  0.17686177 -0.02263783]
 [-0.19082252 -0.97048485 -0.14746501  0.08058943]
 [ 0.14746501 -0.17686177  0.97312588 -0.03276098]
 [ 0.          0.          0.          1.        ]]",Vase1M,normal,[-1.42022078  0.19217601 -1.42294519],"[-0.03346172412424414, 0.017031202367294954, 0.006261824315357596, 0.06626126209594849, 0.017181203322047922, 0.02518206473160783, 0.06626113596269258, 0.017181203322564523, -0.02709006670570154, -0.061534382941843206, 0.039284492232835394, 0.01227975729853182, 0.0944835540940705, 0.03943449448713679, 0.030453863951378817, 0.09448354624837003, 0.03943449448716896, -0.03236123264212282]","[0.02838726542658043, 0.05300609920696492, 0.04543238164265253, -0.06563093155459412, 0.06586368332254332, 0.08145922088075042, -0.07333911952088837, 0.07510860411658411, 0.030591834445005107, 0.052272360975428186, 0.025742808638028664, 0.04304202637716833, -0.09648926151269098, 0.0479618216308223, 0.0882992077584262, -0.10575228273564281, 0.05907140925384283, 0.02717220995286915]","[0.028387265426580422, 0.05300609920696492, 0.04543238164265252, -0.06563093155459414, 0.06586368332254329, 0.08145922088075039, -0.07333911952088837, 0.0751086041165841, 0.0305918344450051, 0.05227236097542818, 0.025742808638028664, 0.04304202637716833, -0.09648926151269098, 0.0479618216308223, 0.08829920775842619, -0.10575228273564281, 0.05907140925384281, 0.027172209952869144]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/normal/Vase1M.txt,0
"[0.054278574344162965, 0.06018742927683256, 0.03198689846906953]","[-0.04779924530493746, 0.005119272793072668, 0.0518830686959267]","[-0.04779924530493747, 0.005119272793072671, 0.05188306869592671]","[0.0, 0.0, 0.0]","[0.002393979787723196, 0.07460562883455202, 0.0362581389894167]","[0.0023939797877231966, 0.074605628834552, 0.0362581389894167]","[[-0.99827668 -0.05637168  0.01630633  0.00600426]
 [ 0.04997917 -0.96235399 -0.26716452  0.08136426]
 [ 0.03075298 -0.26588914  0.96351296 -0.01517198]
 [ 0.          0.          0.          1.        ]]",Vase1M,normal,[-1.3011432  -0.05055194 -1.54787505],"[-0.05497757397622879, 0.011441237524317568, 0.007197207774112245, 0.04474541224396382, 0.011591238479070502, 0.026117448190362467, 0.044745286110707945, 0.01159123847958711, -0.0261546832469469, -0.08305023279382784, 0.03369452738985801, 0.013215140757286477, 0.07296770424208585, 0.03384452964415938, 0.03138924741013346, 0.07296769639638544, 0.033844529644191525, -0.03142584918336819]","[0.05806996912609065, 0.06478062720455519, 0.03923956655148426, -0.0408918121792102, 0.053984034298901105, 0.059055504603447564, -0.04249920995972069, 0.06788263341878009, 0.008690626564328235, 0.08739152017035265, 0.043347484918411935, 0.03863487123999358, -0.0677911437081501, 0.029575838565116204, 0.05864986358421073, -0.06972288714554074, 0.04627769094295468, -0.0018732960696935894]","[0.05806996912609065, 0.06478062720455519, 0.03923956655148426, -0.04089181217921021, 0.0539840342989011, 0.059055504603447564, -0.04249920995972069, 0.06788263341878009, 0.008690626564328235, 0.08739152017035266, 0.04334748491841195, 0.03863487123999358, -0.06779114370815012, 0.02957583856511621, 0.05864986358421074, -0.06972288714554076, 0.04627769094295468, -0.0018732960696935912]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/normal/Vase1M.txt,0
"[0.03513758527415563, 0.04713461096542208, 0.016420999423371233]","[-0.03503148873529443, 0.02524145806458082, 0.05190361178066172]","[-0.035031488735294436, 0.025241458064580807, 0.05190361178066172]","[4.336808689942018e-19, 1.3877787807814457e-17, 0.0]","[0.0005132678592993066, 0.07393542571210862, 0.04234126556254118]","[0.0005132678592993053, 0.07393542571210861, 0.042341265562541176]","[[-0.99491699  0.02386298  0.09783019 -0.00539591]
 [-0.0439858  -0.97691818 -0.20903616  0.08110229]
 [ 0.09058387 -0.21227676  0.97300213 -0.02554986]
 [ 0.          0.          0.          1.        ]]",Vase1M,normal,[-1.3694216   0.04432224 -1.48619096],"[-0.046603851230083246, 0.012359307750067251, 0.007090147154143352, 0.05311913499010938, 0.01250930870482022, 0.026010387570393576, 0.05311900885685347, 0.0125093087053368, -0.02626174386691579, -0.0746765100476823, 0.03461259761560768, 0.013108080137317577, 0.0813414269882314, 0.0347625998699091, 0.03128218679016455, 0.08134141914253094, 0.034762599869941235, -0.031532909803337075]","[0.04697884999487166, 0.05924421313066976, 0.042097187924560076, -0.05052997237251638, 0.057461034455999066, 0.07023118537794779, -0.055264858760290136, 0.06855719023882892, 0.019370277966131964, 0.0744751139365596, 0.03555720510165088, 0.04055455374845429, -0.07911009904195682, 0.035275777148151825, 0.07346990704897982, -0.08480012568522302, 0.04860996225714453, 0.01235068368734802]","[0.04697884999487167, 0.05924421313066975, 0.042097187924560076, -0.05052997237251638, 0.05746103445599906, 0.07023118537794779, -0.055264858760290136, 0.06855719023882892, 0.019370277966131957, 0.0744751139365596, 0.03555720510165088, 0.04055455374845429, -0.07911009904195682, 0.035275777148151825, 0.07346990704897982, -0.08480012568522302, 0.04860996225714452, 0.012350683687348018]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/normal/Vase1M.txt,0
