obj_coords,local_obj_coords,hov,shape,hand_orientation,naive_success,controller_a_success,difficulty
"[0.023796985896577895, 0.016948712097609002, 0.074586850953451]","[-0.022743438539388233, 0.053293575048402576, -0.007373032357722361]","[-1.66630089, -0.00466663, -1.61314761]",HourM,normal,TRUE,TRUE,easy
"[0.03187510265143249, 0.01648162945772233, 0.074586850953451]","[-0.00826282271113054, 0.05619186852749254, -0.012274628322965905]","[-1.69717133, -0.13669174, -1.6593177]",HourM,normal,TRUE,TRUE,easy
"[-0.023590643574337412, 0.006235954883520682, 0.074586850953451]","[0.03670641687310955, 0.060956814766958994, -0.01616374074920077]","[-1.7087458, -0.07946518, -1.53380373]",HourM,normal,TRUE,TRUE,easy
"[0.018112560978220473, 0.01650324137067024, 0.074586850953451]","[-0.020498676543246552, 0.052823897848677595, -0.014554577536526052]","[-1.70390185, 0.02236422, -1.66359055]",HourM,normal,TRUE,TRUE,easy
"[-0.04266743340376953, 0.006424665512238796, 0.07477027059701594]","[0.04141149651793105, 0.06405113652189896, 0.005291353177143735]","[-1.6324721, 0.00540978, -1.73013284]",HourM,normal,TRUE,TRUE,easy
"[0.04574475395189143, 0.0005080453503730209, 0.074586850953451]","[-0.04320908854796146, 0.06857495164123507, -0.025264675768525813]","[-1.70521836, 0.01131377, -1.79656122]",HourM,normal,TRUE,TRUE,easy
"[0.028534232584344434, 0.018291751379733594, 0.074586850953451]","[-0.02813564116253089, 0.05194169774350103, 0.0056062964404429445]","[-1.59014831, -0.00303855, -1.58680423]",HourM,normal,TRUE,TRUE,easy
"[0.05517227164490355, 0.003929828071143997, 0.074586850953451]","[-0.023864533620790166, 0.07194687085660864, -0.021328465779507283]","[-1.76570923, -0.1974031, -1.39928323]",HourM,normal,TRUE,TRUE,easy
"[-0.04549071235150564, -0.0020254175970901567, 0.074586850953451]","[0.046781599921163305, 0.07114758961854627, -0.016854924392899664]","[-1.74189547, 0.00479089, -1.68194541]",HourM,normal,TRUE,TRUE,easy
"[-0.002179531161527977, 0.027909157817570203, 0.07467416609558372]","[0.010709082687404652, 0.041313954553316504, 0.014552920464446647]","[-1.54241861, -0.06420191, -1.65624642]",HourM,normal,TRUE,TRUE,easy
"[0.028118674379050503, 0.02409441282002632, 0.074586850953451]","[0.001168725370211926, 0.04843080885884001, -0.008939970836142548]","[-1.68725276, -0.17415152, -1.77597168]",HourM,normal,TRUE,TRUE,easy
"[0.004301550677679893, 0.02126252791650493, 0.074586850953451]","[0.0092398730577551, 0.04657627382774758, -0.026438264546424336]","[-1.79792012, -0.07947101, -1.61157526]",HourM,normal,TRUE,TRUE,easy
"[0.022937286182567164, -0.004160168666280217, 0.074586850953451]","[-0.007254434224754075, 0.07500837817293571, -0.01564475122695836]","[-1.7058308, -0.08553691, -1.56462194]",HourM,normal,TRUE,TRUE,easy
"[0.014442292738896034, 0.009986188475648076, 0.074586850953451]","[-0.02476601776550277, 0.05891239394632189, 0.007274729850386395]","[-1.57692116, 0.05928524, -1.60614214]",HourM,normal,TRUE,TRUE,easy
"[0.028833474268552324, -0.005508761993623108, 0.074586850953451]","[0.006530619840751439, 0.07744731794868433, -0.012252438270945111]","[-1.68678696, -0.18824052, -1.58499753]",HourM,normal,TRUE,TRUE,easy
"[0.05921587049298014, 0.0004868687987952397, 0.074586850953451]","[-0.036117378410361736, 0.07574366014495167, 0.0032725395433344934]","[-1.5789255, -0.1300201, -1.69515677]",HourM,normal,TRUE,TRUE,easy
"[0.04233518380442012, 0.00837371328050792, 0.074586850953451]","[-0.025339393750867866, 0.06497543118685666, -0.008588475803559257]","[-1.66065462, -0.09406892, -1.66174721]",HourM,normal,TRUE,TRUE,easy
"[0.034978622228762864, 0.0006824005970758676, 0.074586850953451]","[-0.003385089100955571, 0.07164718213378979, -0.02134352580347005]","[-1.73526683, -0.1527889, -1.76395508]",HourM,normal,TRUE,TRUE,easy
"[0.0426738717050533, 0.012754109336389041, 0.074586850953451]","[-0.027186004404027603, 0.0606936861884351, -0.001110027275797302]","[-1.61144968, -0.09201572, -1.69926335]",HourM,normal,TRUE,TRUE,easy
"[0.03413866968223676, 0.004253648082695523, 0.074586850953451]","[-0.0012594826284185387, 0.06904360856341632, -0.008855910255511511]","[-1.67310967, -0.18322515, -1.60282628]",HourM,normal,TRUE,TRUE,easy
"[-0.024215820317177464, 0.0002912083803316354, 0.07472480704086584]","[0.05124202354769815, 0.06406272762084961, -0.00671041290172674]","[-1.69044325, -0.14682255, -1.67874644]",HourM,normal,TRUE,TRUE,easy
"[-0.01850740642149338, 0.011684230587106798, 0.07483820022580367]","[0.03922862135236451, 0.054423891922017416, 0.013700400761162818]","[-1.55454468, -0.12745346, -1.60949965]",HourM,normal,TRUE,TRUE,easy
"[-0.03274627512133831, 0.012366057987846124, 0.07468903083763093]","[0.030866915395128418, 0.05822320886954597, 0.0028157901878677243]","[-1.63783453, 0.01079009, -1.72508807]",HourM,normal,TRUE,TRUE,easy
"[-0.008055529821403055, 0.013165633001187525, 0.074586850953451]","[0.017907963105418073, 0.05630974977703941, 0.0018351538225473553]","[-1.62599118, -0.05964809, -1.67463126]",HourM,normal,TRUE,TRUE,easy
"[-0.006068791965197502, 0.00544638343212283, 0.074586850953451]","[0.01029552911954299, 0.06425541233258379, -0.0109200218055226]","[-1.67824358, -0.03141829, -1.44874903]",HourM,normal,TRUE,TRUE,easy
"[0.027130734724710594, -0.005050043603861486, 0.074586850953451]","[-0.036296717372563764, 0.07304284576284067, -0.015551802402027855]","[-1.68668695, 0.05653028, -1.65957625]",HourM,normal,TRUE,TRUE,easy
"[0.035492969759083705, 0.0015067026814447881, 0.074586850953451]","[-0.022453239786780252, 0.07059021953218793, 0.009329038149981745]","[-1.55663771, -0.07900422, -1.67964758]",HourM,normal,TRUE,TRUE,easy
"[-0.0014416471437157657, 0.019088700502267728, 0.07462243221887341]","[0.03665200060736961, 0.04451718542691224, -0.027579850757213684]","[-1.79725535, -0.22581709, -1.55890829]",HourM,normal,TRUE,TRUE,easy
"[0.049324052754288646, 0.007597687149870941, 0.074586850953451]","[-0.05446200185908336, 0.06107497464555786, 0.0026573088163531966]","[-1.56480491, 0.02467109, -1.71058173]",HourM,normal,TRUE,TRUE,easy
"[-0.044750992679680295, 0.007572869889650308, 0.074586850953451]","[0.04224922888017019, 0.062858678629915, -0.012371121844842554]","[-1.71072472, 0.01939514, -1.63247289]",HourM,normal,TRUE,TRUE,easy
"[-0.02926288928811884, 0.007703668944014586, 0.07460115572848616]","[0.04757369205085606, 0.05834027352673257, 0.00502988918142744]","[-1.60748745, -0.10838183, -1.61600716]",HourM,normal,TRUE,TRUE,easy
"[-0.03176544189502133, 0.007489502396746291, 0.074586850953451]","[0.015373276852982544, 0.064804470745697, 0.007769985757221371]","[-1.59800555, 0.08705656, -1.77505331]",HourM,normal,TRUE,TRUE,easy
"[0.0196769214008273, 0.008635698268186394, 0.074586850953451]","[-0.0010133300428040865, 0.06196325397660972, -0.016276234769985243]","[-1.71636981, -0.09045999, -1.76652082]",HourM,normal,TRUE,TRUE,easy
"[0.012130670454065875, 0.0035340813790973938, 0.074586850953451]","[0.008407743160309752, 0.0664102495068146, -0.013435235566180984]","[-1.70710339, -0.09974886, -1.77799353]",HourM,normal,TRUE,TRUE,easy
"[0.02826430314568138, -0.0029469097050592724, 0.074586850953451]","[-0.009379388158377584, 0.07450911557841164, -0.014874615276699275]","[-1.68478329, -0.08228017, -1.85247762]",HourM,normal,TRUE,TRUE,easy
"[-0.021150640588723228, 0.022043518920586647, 0.074586850953451]","[0.01949734924846966, 0.04835070289463016, -0.005187100134478045]","[-1.66941889, 0.0127708, -1.63412523]",HourM,normal,TRUE,TRUE,easy
"[0.029845947565748605, 0.014461404697853147, 0.074586850953451]","[-0.02409083112004748, 0.054751481812583755, -0.02558879535362153]","[-1.75955295, -0.01500537, -1.70857424]",HourM,normal,TRUE,TRUE,easy
"[0.008379733668206473, -0.005665732166037392, 0.074586850953451]","[0.007441141804340515, 0.07574363160796652, 0.00838540358441041]","[-1.58230702, -0.09197882, -1.73581266]",HourM,normal,TRUE,TRUE,easy
"[0.02876879478180281, 0.020684853427508497, 0.074586850953451]","[-0.0011415963477612139, 0.05214801173583204, -0.0002770540526729839]","[-1.62997398, -0.17128626, -1.59301372]",HourM,normal,TRUE,TRUE,easy
"[-0.028309798683699643, 0.004228388595560982, 0.074586850953451]","[0.024620641459563, 0.06646002298580816, 0.006098082455439532]","[-1.59208349, 0.02006916, -1.59730432]",HourM,normal,TRUE,TRUE,easy
"[0.04732621593018883, 0.009384483805402292, 0.074586850953451]","[-0.02037176312590112, 0.06605777672964858, 0.004740657255719255]","[-1.59134861, -0.15650618, -1.6171046]",HourM,normal,TRUE,TRUE,easy
"[0.03910166090623208, -0.003993044214418755, 0.074586850953451]","[-0.024089671269924718, 0.07557413773327316, 0.021182671644886172]","[-1.4958754, -0.09045754, -1.64601745]",HourM,normal,TRUE,TRUE,easy
"[0.026049537444268793, 0.005700586508797609, 0.074586850953451]","[-0.00932795256706705, 0.06588730182972413, 0.010950275377564768]","[-1.55686433, -0.10026131, -1.64529978]",HourM,normal,TRUE,TRUE,easy
"[-0.01274035044370466, -0.0022994636451909023, 0.074586850953451]","[0.015557966585764686, 0.07180524040888084, 0.013587252878300303]","[-1.54279592, -0.01197186, -1.52488022]",HourM,normal,TRUE,TRUE,easy
"[-0.023825697528816546, -0.005383690763583554, 0.074586850953451]","[0.05781917577925251, 0.06782569919591792, -0.007357887739994213]","[-1.66199028, -0.18633852, -1.5773001]",HourM,normal,TRUE,TRUE,easy
"[0.03439177446385581, 0.019114550816866478, 0.074586850953451]","[-0.028697249799715968, 0.052172161245671894, -0.005289433893411753]","[-1.659315, -0.03498765, -1.57837167]",HourM,normal,TRUE,TRUE,easy
"[0.0365198143132198, -0.0025869134669132335, 0.074586850953451]","[-0.01648207120805382, 0.0756447477203065, -0.004521615844301424]","[-1.64828388, -0.10938639, -1.54319427]",HourM,normal,TRUE,TRUE,easy
"[-0.00217487769163624, 0.007069750812303217, 0.07460802403582034]","[0.03646794565756228, 0.05868760697193213, 0.01445576277256778]","[-1.54218216, -0.20098338, -1.57911681]",HourM,normal,TRUE,TRUE,easy
"[0.05080170376826849, 0.005258715649281043, 0.074586850953451]","[-0.04013516020061931, 0.06746223166153024, 0.009800665391626882]","[-1.54381013, -0.06758146, -1.67439247]",HourM,normal,TRUE,TRUE,easy
"[0.025294285115879406, 0.02375152525308466, 0.0746117843531581]","[-0.04309873579186507, 0.04253779413890886, 0.0036005587911858]","[-1.56478532, 0.10838071, -1.72436512]",HourM,normal,TRUE,TRUE,easy
"[-0.031670372655478084, 0.007427932922619784, 0.074586850953451]","[0.024828568139145944, 0.06386586710631711, 0.004767759375833042]","[-1.60569732, 0.03799524, -1.6352154]",HourM,normal,TRUE,TRUE,easy
"[-0.0182909585414563, -0.007152286271918908, 0.074586850953451]","[0.04600494946365886, 0.07196289508421343, -0.0147643181024453]","[-1.70577817, -0.14767668, -1.59958046]",HourM,normal,TRUE,TRUE,easy
"[0.003852242009016703, 0.028504402596787083, 0.07459012749251195]","[0.02550717191737674, 0.03814135621251694, -0.021301103367538807]","[-1.80439391, -0.16350345, -1.77968276]",HourM,normal,TRUE,TRUE,easy
"[0.040340463543687234, 0.005297796967191494, 0.074586850953451]","[-0.034323548320317365, 0.06579646913282698, -0.012251793542619162]","[-1.70348877, -0.0382345, -1.51914261]",HourM,normal,TRUE,TRUE,easy
"[0.03231643292155693, 5.6206157377072796e-05, 0.074586850953451]","[-0.01822914080240933, 0.07195810957727782, -0.00821363466195487]","[-1.67043163, -0.0792151, -1.54073588]",HourM,normal,TRUE,TRUE,easy
"[0.04556159325226023, 0.0038007574442351644, 0.074586850953451]","[-0.013597469030939488, 0.0716925032491594, 0.003061565997558022]","[-1.59773827, -0.18019241, -1.67330716]",HourM,normal,TRUE,TRUE,easy
"[0.04986102033142515, 0.011638074437448367, 0.074586850953451]","[-0.017966404366558456, 0.06487024290048433, -0.003723441972799879]","[-1.63772708, -0.18367695, -1.66077875]",HourM,normal,TRUE,TRUE,easy
"[0.04898699112043262, 0.012508002397398521, 0.074586850953451]","[-0.05460857301266951, 0.054589492013261805, -0.021584616344065336]","[-1.71897368, 0.04589626, -1.67757687]",HourM,normal,TRUE,TRUE,easy
"[0.028262397465446433, 0.018373470873192854, 0.074586850953451]","[-0.010330183730679603, 0.05379148300799924, -0.008481371153600396]","[-1.67653776, -0.10741727, -1.62370041]",HourM,normal,TRUE,TRUE,easy
"[0.003989484798694577, 0.009808028998942196, 0.074586850953451]","[0.01989944773433775, 0.0587087768190172, -0.014386862643545576]","[-1.7364513, -0.11546848, -1.82978035]",HourM,normal,TRUE,TRUE,easy
"[0.0346829207063357, -0.0038715575231380306, 0.074586850953451]","[-0.044828563284610205, 0.07152022273779414, -0.0116987835353446]","[-1.68847755, 0.05441533, -1.55366482]",HourM,normal,TRUE,TRUE,easy
"[-0.008200613760514099, -0.006661232626617327, 0.074586850953451]","[0.027675742896791193, 0.07455471909371653, 0.012948860086057105]","[-1.55625374, -0.10738216, -1.60836168]",HourM,normal,TRUE,TRUE,easy
"[0.031693469820804655, 0.007174770485141771, 0.074586850953451]","[-0.005540120259655737, 0.06567857058178897, -0.007986308435975274]","[-1.66832534, -0.14743669, -1.62312982]",HourM,normal,TRUE,TRUE,easy
"[0.0373768130437143, 0.012687157160490355, 0.074586850953451]","[-0.007350571893855996, 0.06151178355126536, 0.0021654003512750417]","[-1.61186536, -0.17691118, -1.59048024]",HourM,normal,TRUE,TRUE,easy
"[0.015598759150786828, 0.006067576316630151, 0.074586850953451]","[-0.003599592403879897, 0.06397062966514205, -0.017362905122599227]","[-1.71933047, -0.05474971, -1.71682719]",HourM,normal,TRUE,TRUE,easy
"[0.0397941527601507, -0.0032801221945818818, 0.074586850953451]","[-0.002141969477673901, 0.07590757451038367, -0.026331762615192378]","[-1.75846048, -0.17233855, -1.79856443]",HourM,normal,TRUE,TRUE,easy
"[0.005271275083516044, 0.034960754718216476, 0.074586850953451]","[-0.012400537278535989, 0.034768908718278875, 0.006062754083637255]","[-1.58130889, 0.04283928, -1.70449402]",HourM,normal,TRUE,TRUE,easy
"[0.03655307871500769, 0.011314812143610437, 0.074586850953451]","[-0.007325067715770114, 0.06268701244132598, -0.0008703523313039357]","[-1.62967266, -0.17062385, -1.58654402]",HourM,normal,TRUE,TRUE,easy
"[0.035145683300155696, -0.005707587672018576, 0.074586850953451]","[-0.015327659461342513, 0.0781445490965341, -0.013176376768110593]","[-1.69714593, -0.11151492, -1.49577897]",HourM,normal,TRUE,TRUE,easy
"[0.046743164512805586, -0.0032536931490102852, 0.074586850953451]","[-0.028347504151556086, 0.07590550003872885, -0.022063584830925343]","[-1.73725016, -0.09673078, -1.59736463]",HourM,normal,TRUE,TRUE,easy
"[-0.006151925064885176, -0.0023419557582646452, 0.074586850953451]","[0.020483929353918587, 0.07115378346222663, -0.0115995093748914]","[-1.68572701, -0.07826677, -1.57984265]",HourM,normal,TRUE,TRUE,easy
"[-0.015781913541146816, 0.006977068366201017, 0.07462386993693035]","[0.04502836979161157, 0.058027713713708365, 0.003196369947589435]","[-1.62546707, -0.17162222, -1.64707929]",HourM,normal,TRUE,TRUE,easy
"[0.012547546438999423, -0.0015646599813980283, 0.074586850953451]","[-0.0022367742033719967, 0.07219567568282398, -0.002701390361051087]","[-1.63635148, -0.05681264, -1.55933106]",HourM,normal,TRUE,TRUE,easy
"[0.03990749063591909, 0.005694708666861822, 0.074586850953451]","[6.406621528211309e-05, 0.06596198064736865, -0.033116731242714616]","[-1.81432593, -0.23105462, -1.5606776]",HourM,normal,TRUE,TRUE,easy
