local_obj_coords,global_obj_coords,local_to_global_obj_coords,local_wrist_coords,global_wrist_coords,local_to_global_wrist_coords,global_to_local_transf,shape,orientation,hand_orient_variation,local_finger_coords,global_finger_coords,local_to_global_finger_coords,local_coord_region,total_episode_reward,success,coords_file,coords_file_idx
"[-0.032363642358370096, 0.11776366862822152, 0.02543117196038155]","[0.04879037018672071, -0.04406959897930614, 0.05268980129701022]","[0.0487903701867207, -0.04406959897930615, 0.05268980129701022]","[0.0, 0.0, -2.6020852139652106e-18]","[0.0015137552117982928, 0.07137180113795166, 0.05189210571805396]","[0.0015137552117982934, 0.07137180113795166, 0.05189210571805396]","[[-0.96047644 -0.11123292  0.255171   -0.00384854]
 [ 0.07991469 -0.98828737 -0.13000658  0.07716119]
 [ 0.26664329 -0.10447634  0.95811589 -0.04266562]
 [ 0.          0.          0.          1.        ]]",CubeM,normal,[-1.44958326 -0.08544259 -1.30995117],"[-0.05908364957233268, 0.011540287887995632, 0.00840490636913108, 0.040639336647859944, 0.011690288842748572, 0.027325146785381327, 0.04063921051460402, 0.011690288843265145, -0.02494698465192805, -0.08715630838993171, 0.03379357775353605, 0.014422839352305292, 0.06886162864598197, 0.03394358000783745, 0.0325969460051523, 0.06886162080028148, 0.03394358000786958, -0.03021815058834934]","[0.06142555926418172, 0.06566061325931981, 0.04336823273673447, -0.029299077450401348, 0.052443172912392505, 0.08692292871834138, -0.04323696934173191, 0.05790438795701609, 0.03684013701423193, 0.09177169305243224, 0.04616184003035254, 0.03907770747868362, -0.053221869256667206, 0.02676050004041215, 0.09628235961257668, -0.06997108566347111, 0.03332319234805499, 0.03609821569173771]","[0.06142555926418173, 0.06566061325931981, 0.043368232736734465, -0.029299077450401355, 0.05244317291239251, 0.08692292871834138, -0.043236969341731914, 0.0579043879570161, 0.03684013701423193, 0.09177169305243223, 0.04616184003035256, 0.03907770747868361, -0.05322186925666721, 0.026760500040412145, 0.09628235961257667, -0.06997108566347111, 0.033323192348054996, 0.03609821569173771]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/normal/CubeM.txt,0
"[-0.03587287201660562, 0.08044697750715078, 0.016360028875483344]","[0.022145353905931753, -0.01132233794617696, 0.052707658598887826]","[0.022145353905931753, -0.011322337946176972, 0.05270765859888783]","[0.0, 0.0, 3.469446951953614e-18]","[-0.00048469278808586057, 0.07531792996108311, 0.049955451276170314]","[-0.00048469278808586154, 0.07531792996108312, 0.04995545127617031]","[[-0.9852674   0.1587196   0.06368862 -0.01561358]
 [-0.16622484 -0.9763301  -0.1383793   0.08036739]
 [ 0.04021761 -0.14692724  0.98832936 -0.03828669]
 [ 0.          0.          0.          1.        ]]",CubeM,normal,[-1.43496616  0.1675411  -1.5306159 ],"[-0.03478018043296787, 0.016351221378365907, 0.0071186344131752115, 0.06494280578722472, 0.016501222333118862, 0.026038874829425414, 0.06494267965396885, 0.01650122233363549, -0.026233256607883934, -0.06285283925056694, 0.038604511243906355, 0.013136567396349432, 0.09316509778534676, 0.03875451349820776, 0.03131067404919638, 0.0931650899396463, 0.038754513498239905, -0.03150442254430522]","[0.031351400428910096, 0.0527875225043149, 0.05251323467851715, -0.06616641394852307, 0.06568916630481368, 0.07754312570227906, -0.06826854961832304, 0.07336934619130862, 0.02588103527271856, 0.05555345331730001, 0.025721086100178384, 0.05359363122028963, -0.09745994875549702, 0.047667468326199815, 0.08147144360838071, -0.0999862137802951, 0.05689671574054147, 0.019389438669426395]","[0.031351400428910096, 0.05278752250431491, 0.05251323467851715, -0.06616641394852306, 0.0656891663048137, 0.07754312570227904, -0.06826854961832306, 0.07336934619130861, 0.025881035272718553, 0.05555345331730001, 0.02572108610017837, 0.05359363122028961, -0.09745994875549703, 0.04766746832619982, 0.08147144360838068, -0.09998621378029508, 0.05689671574054146, 0.019389438669426388]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/normal/CubeM.txt,0
"[0.03341130486616532, 0.07882971241286126, 0.025844144422954147]","[-0.02382304954734383, -0.011815382819164121, 0.052709416213554766]","[-0.023823049547343836, -0.011815382819164125, 0.052709416213554766]","[0.0, -1.3877787807814457e-17, 0.0]","[0.0017442510379233568, 0.0731722684245542, 0.04167442959065998]","[0.001744251037923355, 0.07317226842455421, 0.04167442959065998]","[[-0.99207994 -0.08236505  0.09483352  0.00380514]
 [ 0.05996401 -0.97396758 -0.21861259  0.08027338]
 [ 0.11037081 -0.21119457  0.97119264 -0.02521283]
 [ 0.          0.          0.          1.        ]]",CubeM,normal,[-1.35450971 -0.06217197 -1.46837618],"[-0.056719822821884563, 0.0114352033249083, 0.007503635711462499, 0.04300316339830805, 0.011585204279661226, 0.026423876127712742, 0.04300303726505217, 0.011585204280177841, -0.02584825530959662, -0.08479248163948362, 0.03368849319044873, 0.013521568694636719, 0.07122545539643008, 0.03383849544475011, 0.031695675347483715, 0.07122544755072964, 0.033838495444782256, -0.03111942124601791]","[0.0595287322757687, 0.06512175509133895, 0.04108308530589083, -0.0373072046167511, 0.05276611810208297, 0.0688825734145865, -0.043076397174355116, 0.06380571880441543, 0.018116252309137045, 0.08937765444558675, 0.0444890233746006, 0.039400578983672004, -0.06338972501743119, 0.027654228001296424, 0.07181407566312545, -0.07032267057116137, 0.04092043595240907, 0.01080851564932137]","[0.0595287322757687, 0.06512175509133897, 0.04108308530589083, -0.037307204616751105, 0.05276611810208298, 0.0688825734145865, -0.043076397174355116, 0.06380571880441543, 0.018116252309137052, 0.08937765444558675, 0.04448902337460062, 0.03940057898367201, -0.0633897250174312, 0.027654228001296445, 0.07181407566312545, -0.07032267057116139, 0.04092043595240908, 0.010808515649321377]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/normal/CubeM.txt,0
"[0.018021890203008227, 0.09891739949288988, 0.028477913606700864]","[-0.013486307971072604, -0.02969424902605264, 0.052710597867782184]","[-0.013486307971072602, -0.029694249026052638, 0.05271059786778219]","[-4.336808689942018e-19, 0.0, -1.734723475976807e-18]","[-0.0005793524191537941, 0.0734744858320587, 0.04221990396921271]","[-0.000579352419153793, 0.07347448583205872, 0.04221990396921272]","[[-0.97330883 -0.02977824  0.22755916 -0.00798347]
 [-0.01899886 -0.9776881  -0.2092009   0.08065657]
 [ 0.22871152 -0.20794045  0.95102671 -0.02474143]
 [ 0.          0.          0.          1.        ]]",CubeM,normal,[-1.36577421  0.01995428 -1.34953352],"[-0.05036255449149744, 0.011764219698320366, 0.007241919736645962, 0.049360431728695184, 0.01191422065307337, 0.026162160152896203, 0.04936030559543926, 0.011914220653589921, -0.02610997128441316, -0.07843521330909647, 0.03401750956386078, 0.013259852719820171, 0.0775827237268172, 0.03416751181816226, 0.03143395937266718, 0.07758271588111672, 0.03416751181819438, -0.03138113722083445]","[0.04987177045956896, 0.061966568149329646, 0.03518561705617253, -0.04286506580185827, 0.05491605621608876, 0.07584076998994371, -0.054820181626472744, 0.06578555036173678, 0.02612854787452192, 0.07814872077929057, 0.039794373949548004, 0.029865233113050806, -0.0695511377768122, 0.03122264785309588, 0.08262122447405465, -0.0839176663091562, 0.04428444736681175, 0.02288238776422375]","[0.049871770459568976, 0.061966568149329646, 0.03518561705617253, -0.042865065801858275, 0.054916056216088756, 0.07584076998994371, -0.05482018162647275, 0.06578555036173679, 0.026128547874521922, 0.07814872077929057, 0.03979437394954801, 0.029865233113050803, -0.06955113777681221, 0.031222647853095885, 0.08262122447405465, -0.0839176663091562, 0.04428444736681176, 0.02288238776422375]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/normal/CubeM.txt,0
"[-0.03519238218355065, 0.08503177433099982, 0.0182771265543146]","[0.036161795623814684, -0.014683985879655347, 0.05270652901804542]","[0.036161795623814684, -0.014683985879655345, 0.052706529018045435]","[0.0, 0.0, -1.734723475976807e-18]","[0.001991172976631964, 0.07257037331605572, 0.04801556813958175]","[0.001991172976631964, 0.07257037331605572, 0.048015568139581764]","[[-0.99990765  0.01134395 -0.00748387  0.0015271 ]
 [-0.00999983 -0.98705075 -0.16009631  0.07933767]
 [-0.00920308 -0.16000668  0.98707303 -0.0357648 ]
 [ 0.          0.          0.          1.        ]]",CubeM,normal,[-1.41385124  0.01011889 -1.5820569 ],"[-0.04882180500678024, 0.011971486420601425, 0.00720405808217865, 0.05090118121341234, 0.012121487375354394, 0.02612429849842888, 0.050901055080156465, 0.012121487375871015, -0.026147832938880487, -0.0768944638243793, 0.03422477628614185, 0.013221991065352878, 0.07912347321153436, 0.034374778540443296, 0.031396097718199845, 0.07912346536583394, 0.034374778540475444, -0.03141899887530177]","[0.05062245682838899, 0.059047379374673095, 0.053575284848307515, -0.04926694440688499, 0.05700320800229486, 0.07148061541288102, -0.048785753516087396, 0.06536709698291317, 0.019884205252272365, 0.07841461038170226, 0.035800888793440455, 0.05616284679824834, -0.0777576760581216, 0.034514709375287944, 0.07291038455487395, -0.07717957565954547, 0.04456554459140973, 0.010907296958863597]","[0.050622456828388986, 0.05904737937467309, 0.05357528484830753, -0.049266944406884984, 0.05700320800229486, 0.07148061541288103, -0.048785753516087396, 0.06536709698291315, 0.019884205252272368, 0.07841461038170225, 0.03580088879344045, 0.05616284679824835, -0.0777576760581216, 0.03451470937528794, 0.07291038455487396, -0.07717957565954547, 0.04456554459140973, 0.010907296958863603]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/normal/CubeM.txt,0
"[0.060516347881948304, 0.09843330602675213, 0.02833410954538892]","[-0.04752141710213227, -0.03461272695894086, 0.052698105073500985]","[-0.04752141710213227, -0.034612726958940854, 0.05269810507350098]","[0.0, 0.0, 0.0]","[0.003005465818253097, 0.07272315704473456, 0.043742214969523206]","[0.003005465818253096, 0.07272315704473456, 0.043742214969523206]","[[-0.99548048 -0.0941723   0.01225505  0.00930433]
 [ 0.08987855 -0.97594211 -0.19864249  0.07939253]
 [ 0.03066684 -0.19664326  0.97999539 -0.02865882]
 [ 0.          0.          0.          1.        ]]",CubeM,normal,[-1.37023914 -0.09018392 -1.54998926],"[-0.05874657453406841, 0.01150497953602199, 0.0072525809186400995, 0.0409764116861242, 0.011654980490774916, 0.02617282133489033, 0.04097628555286829, 0.011654980491291517, -0.026099310102419046, -0.08681923335166748, 0.03375826940156242, 0.013270513901814317, 0.06919870368424623, 0.033908271655863784, 0.0314446205546613, 0.06919869583854577, 0.033908271655895925, -0.031370476038840335]","[0.0627429987849529, 0.06560109198538162, 0.04784439096957009, -0.0359355818618917, 0.052343018850008284, 0.06757845280764936, -0.037538477276289985, 0.06262199309455488, 0.016352003196284493, 0.09287342711842647, 0.04534345020270239, 0.04897745679516225, -0.06186855978677107, 0.026930672897213973, 0.06867020801935252, -0.06379489235682223, 0.039282839048021524, 0.007111702561021201]","[0.0627429987849529, 0.06560109198538161, 0.04784439096957009, -0.0359355818618917, 0.05234301885000828, 0.06757845280764938, -0.037538477276289985, 0.06262199309455485, 0.016352003196284493, 0.09287342711842647, 0.045343450202702376, 0.04897745679516226, -0.061868559786771055, 0.026930672897213966, 0.06867020801935252, -0.06379489235682223, 0.03928283904802151, 0.007111702561021202]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/normal/CubeM.txt,0
"[-0.018896231746538834, 0.0817399381587478, 0.018726024193802173]","[0.02061584148073529, -0.011211341087660191, 0.05271062743036278]","[0.020615841480735288, -0.011211341087660212, 0.05271062743036278]","[0.0, 0.0, 1.734723475976807e-18]","[0.0017246198984942063, 0.07251021187596846, 0.04791767812845346]","[0.0017246198984942065, 0.07251021187596846, 0.04791767812845347]","[[-9.99501342e-01  1.97652258e-03  3.15144420e-02  7.03429451e-05]
 [-6.99994283e-03 -9.87075917e-01 -1.60100389e-01  7.92567950e-02]
 [ 3.07907047e-02 -1.60241153e-01  9.86597540e-01 -3.57094457e-02]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]",CubeM,normal,[-1.41552489  0.00705186 -1.54778391],"[-0.04941420557403563, 0.0118858160688326, 0.007186113556989296, 0.05030878064615695, 0.012035817023585534, 0.02610635397323955, 0.05030865451290108, 0.012035817024102127, -0.026165777464069825, -0.07748686439163467, 0.03413910593437304, 0.013204046540163513, 0.07853107264427898, 0.03428910818867441, 0.031378153193010516, 0.07853106479857855, 0.03428910818870655, -0.031436943400491114]","[0.05125225016697442, 0.05952882966353737, 0.05154729519263797, -0.04783949088322542, 0.05654607092765511, 0.07333265689107017, -0.04944886057572438, 0.0649222172901372, 0.02176109664394947, 0.07934043497817221, 0.036543336395683926, 0.053037118525964384, -0.07604115897179543, 0.03379140595291793, 0.07586045024272371, -0.07797527221959333, 0.04385696944254807, 0.013887230238984041]","[0.05125225016697441, 0.05952882966353737, 0.051547295192637975, -0.04783949088322541, 0.05654607092765511, 0.07333265689107017, -0.04944886057572438, 0.0649222172901372, 0.021761096643949474, 0.0793404349781722, 0.03654333639568391, 0.05303711852596439, -0.07604115897179545, 0.03379140595291792, 0.07586045024272371, -0.07797527221959333, 0.04385696944254807, 0.013887230238984047]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/normal/CubeM.txt,0
"[0.011690017651067731, 0.04390257308613155, -0.0031493285503031102]","[-0.014170517005437831, 0.03019251700845142, 0.05274453058995545]","[-0.014170517005437833, 0.030192517008451422, 0.05274453058995546]","[0.0, 0.0, -3.469446951953614e-18]","[0.0010879063782741512, 0.07260046799238777, 0.059283407846074776]","[0.0010879063782741505, 0.07260046799238777, 0.05928340784607479]","[[-0.99374614  0.0917155  -0.06369359 -0.00180151]
 [-0.08788647 -0.99429012 -0.06052377  0.0758696 ]
 [-0.06888088 -0.05454746  0.99613252 -0.05501902]
 [ 0.          0.          0.          1.        ]]",CubeM,normal,[-1.51222547  0.08829822 -1.64107784],"[-0.041359650601777945, 0.01371237103553894, 0.007524987999205189, 0.058363335618414655, 0.01386237199029186, 0.026445228415455418, 0.05836320948515876, 0.013862371990808461, -0.025826903021853937, -0.06943230941937699, 0.035965660901079374, 0.013542920982379395, 0.0865856276165367, 0.03611566315538074, 0.0317170276352264, 0.08658561977083623, 0.03611566315541286, -0.03109806895827523]","[0.040465439972209805, 0.05476260304287461, 0.06858371342207702, -0.059950318641551474, 0.06272755070981684, 0.08106998624680566, -0.056349642957483445, 0.06557885128130667, 0.02900002422757197, 0.06599225285544423, 0.02973341597074344, 0.07501956758851534, -0.09031500168336533, 0.04290218144142698, 0.08317696452415646, -0.08598823484405275, 0.0463285848609165, 0.02060480451368425]","[0.040465439972209805, 0.0547626030428746, 0.06858371342207702, -0.05995031864155147, 0.06272755070981684, 0.08106998624680566, -0.05634964295748344, 0.06557885128130667, 0.02900002422757198, 0.06599225285544422, 0.029733415970743443, 0.07501956758851534, -0.09031500168336533, 0.04290218144142698, 0.08317696452415647, -0.08598823484405275, 0.046328584860916504, 0.02060480451368426]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/normal/CubeM.txt,0
"[0.041398288279154836, 0.08402594342576636, 0.02572451205542486]","[-0.04305988877706032, -0.011919309670063332, 0.0526956573281734]","[-0.043059888777060316, -0.011919309670063327, 0.052695657328173384]","[0.0, 0.0, 0.0]","[4.657667246556543e-05, 0.07436441845924993, 0.04116834809837552]","[4.6576672465565785e-05, 0.07436441845924993, 0.04116834809837552]","[[-0.99219715  0.0319979   0.12050294 -0.0072942 ]
 [-0.05796749 -0.97408265 -0.21863842  0.08144077]
 [ 0.11038385 -0.22391767  0.96833686 -0.02321846]
 [ 0.          0.          0.          1.        ]]",CubeM,normal,[-1.35354633  0.05898829 -1.46770811],"[-0.045555051437926694, 0.012580194054624114, 0.007021074872704151, 0.05416793478226591, 0.012730195009377096, 0.025941315288954388, 0.05416780864901001, 0.012730195009893669, -0.026330816148354974, -0.07362771025552577, 0.03483348392016456, 0.013039007855878363, 0.08239022678038793, 0.03498348617446598, 0.03121311450872536, 0.08239021893468748, 0.0349834861744981, -0.03160198208477627]","[0.04529193973567802, 0.059080460843124454, 0.039727082266256, -0.05157312865344138, 0.05788869779806094, 0.07003236571953363, -0.05734300280733165, 0.06959334763637204, 0.01941531869557095, 0.07251986702500313, 0.035158129510901165, 0.03730620649959278, -0.08028325205940465, 0.03593475810458903, 0.07367268799494024, -0.08721701669994715, 0.05000016792047474, 0.012846513409719526]","[0.04529193973567803, 0.05908046084312446, 0.03972708226625601, -0.05157312865344138, 0.05788869779806093, 0.07003236571953363, -0.05734300280733164, 0.06959334763637205, 0.01941531869557095, 0.07251986702500313, 0.03515812951090116, 0.03730620649959277, -0.08028325205940465, 0.035934758104589036, 0.07367268799494024, -0.08721701669994715, 0.05000016792047475, 0.012846513409719526]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/normal/CubeM.txt,0
"[0.055727998994163794, 0.11200320382466622, 0.043703171050340515]","[-0.051106543226466405, -0.04614093443506913, 0.052681991751568326]","[-0.051106543226466405, -0.04614093443506913, 0.052681991751568326]","[0.0, 0.0, 0.0]","[0.0023355830892153777, 0.07427257002793769, 0.03837039587498221]","[0.002335583089215378, 0.07427257002793768, 0.03837039587498222]","[[-9.99799690e-01 -1.95706330e-02 -4.19176286e-03  3.94951606e-03]
 [ 1.99986667e-02 -9.68521364e-01 -2.48125818e-01  8.14085481e-02]
 [ 7.96167451e-04 -2.48159946e-01  9.68718745e-01 -1.87405043e-02]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]",CubeM,normal,[-1.32484135 -0.0275352  -1.57118927],"[-0.051748706262656395, 0.011620525729368641, 0.007160399054127329, 0.04797427995753622, 0.011770526684121582, 0.02608063947037756, 0.04797415382428033, 0.011770526684638183, -0.026191491966931813, -0.07982136508025546, 0.0338738155949091, 0.013178332037301559, 0.07619657195565824, 0.03402381784921046, 0.031352438690148525, 0.0761965641099578, 0.03402381784924261, -0.0314626579033531]","[0.05431201944854398, 0.062253673301528936, 0.04264037451246312, -0.0453729277278783, 0.05546150637198782, 0.06051353184973864, -0.045414418989506974, 0.06843335814005154, 0.009876538799224215, 0.08282888243157456, 0.03975687643814159, 0.04306611717371441, -0.07314033312136035, 0.03204814094164573, 0.05998050534162838, -0.07319033661255117, 0.047636332056085674, -0.0008696561822456972]","[0.05431201944854399, 0.062253673301528936, 0.04264037451246313, -0.04537292772787831, 0.05546150637198781, 0.06051353184973866, -0.045414418989506974, 0.06843335814005153, 0.009876538799224219, 0.08282888243157456, 0.039756876438141575, 0.04306611717371441, -0.07314033312136035, 0.03204814094164573, 0.05998050534162838, -0.07319033661255117, 0.04763633205608566, -0.0008696561822456959]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/normal/CubeM.txt,0
"[-0.04587858020529939, 0.0808699871152752, 0.04943054177579037]","[0.041785224471254816, -0.01767087228901523, 0.052780905775863925]","[0.041785224471254816, -0.01767087228901522, 0.05278090577586393]","[-8.673617379884035e-19, 0.0, 0.0]","[-0.0011277224846624068, 0.07677421086319586, 0.03470377519997911]","[-0.001127722484662407, 0.07677421086319584, 0.03470377519997911]","[[-0.9874518   0.06467739  0.14406866 -0.01107885]
 [-0.10281798 -0.95574282 -0.27565219  0.08282662]
 [ 0.11986413 -0.2870061   0.95039996 -0.01081263]
 [ 0.          0.          0.          1.        ]]",CubeM,normal,[-1.29337101  0.10350497 -1.45262749],"[-0.0419161998047989, 0.013538513232575197, 0.006897921352464139, 0.057806786415393704, 0.013688514187328152, 0.025818161768714352, 0.05780666028213783, 0.013688514187844725, -0.026453969668595013, -0.06998885862239797, 0.035791803098115624, 0.012915854335638362, 0.08602907841351572, 0.03594180535241705, 0.031089960988485335, 0.08602907056781531, 0.035941805352449153, -0.0317251356050163]","[0.039697315213164094, 0.059144098125577645, 0.03148882769820952, -0.056521891597342576, 0.060020334064448976, 0.06379623288191681, -0.0627873204658021, 0.07502274627022672, 0.01411678286365009, 0.06585100873418168, 0.03433282634669613, 0.027029712512186208, -0.08604618332743763, 0.0390642165478768, 0.06673833022682576, -0.09357545231712613, 0.05709253167253938, 0.007038863543296843]","[0.039697315213164094, 0.05914409812557764, 0.03148882769820952, -0.05652189159734258, 0.06002033406444896, 0.0637962328819168, -0.0627873204658021, 0.07502274627022672, 0.014116782863650094, 0.06585100873418168, 0.034332826346696134, 0.027029712512186214, -0.08604618332743763, 0.039064216547876784, 0.06673833022682576, -0.09357545231712615, 0.05709253167253937, 0.007038863543296846]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/normal/CubeM.txt,0
"[0.04898999057578282, 0.07017348886118525, -0.031168328130620197]","[-0.05211751700543793, 0.0034225170084515, 0.05274453058995528]","[-0.05211751700543794, 0.0034225170084515033, 0.05274453058995529]","[0.0, -1.3877787807814457e-17, 5.204170427930421e-18]","[0.0005981496347414756, 0.07302917345370619, 0.07866313902516939]","[0.0005981496347414758, 0.07302917345370619, 0.07866313902516939]","[[-9.94811483e-01  7.51357121e-02 -6.85910969e-02  5.03538161e-04]
 [-8.29047350e-02 -9.89485557e-01  1.18512179e-01  6.29883618e-02]
 [-5.89654027e-02  1.23583803e-01  9.90580701e-01 -8.69121403e-02]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]",CubeM,normal,[-1.69591152  0.08392492 -1.63926163],"[-0.042359258482269416, 0.01340490955622229, 0.007332409826530793, 0.057363727737923205, 0.013554910510975252, 0.026252650242781034, 0.05736360160466729, 0.013554910511491852, -0.026019481194528328, -0.07043191729986849, 0.035658199421762724, 0.013350342809705, 0.08558601973604525, 0.035808201676064154, 0.03152444946255201, 0.08558601189034477, 0.03580820167609629, -0.03129064713094962]","[0.04119393740054389, 0.05748868309214708, 0.0904205957330903, -0.059139709770255545, 0.06717125216741077, 0.1023402886769601, -0.05605733700885615, 0.060711253881319885, 0.0505605327358711, 0.06692118780245643, 0.034103833999908226, 0.10094466433841445, -0.08937132689010588, 0.04792395295914248, 0.10826391930565663, -0.08566740161590514, 0.040161023829321504, 0.04604049743784614]","[0.04119393740054388, 0.05748868309214708, 0.09042059573309032, -0.05913970977025555, 0.06717125216741077, 0.1023402886769601, -0.05605733700885615, 0.060711253881319885, 0.050560532735871105, 0.06692118780245643, 0.03410383399990822, 0.10094466433841445, -0.08937132689010589, 0.04792395295914248, 0.10826391930565664, -0.08566740161590514, 0.040161023829321504, 0.04604049743784614]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/normal/CubeM.txt,0
"[0.014475684082222513, 0.095491897555992, 0.026760558266137296]","[-0.01735620395059207, -0.024104860222935516, 0.0527060289898224]","[-0.01735620395059207, -0.024104860222935523, 0.05270602898982239]","[1.734723475976807e-18, 0.0, 0.0]","[-0.0025359974169241305, 0.07446187580847802, 0.04224967046398844]","[-0.002535997416924128, 0.07446187580847802, 0.04224967046398845]","[[-0.94761474  0.02936027  0.31806332 -0.01802744]
 [-0.09684796 -0.9753017  -0.19851215  0.08076426]
 [ 0.30437932 -0.21891682  0.92705375 -0.02209485]
 [ 0.          0.          0.          1.        ]]",CubeM,normal,[-1.37364911  0.09799673 -1.26640484],"[-0.04384261703467436, 0.013000512139780734, 0.006344922252193266, 0.055880369185518246, 0.013150513094533703, 0.025265162668443503, 0.055880243052262364, 0.01315051309505029, -0.027006968768865856, -0.07191527585227343, 0.03525380200532114, 0.012362855235367478, 0.08410266118364026, 0.03540380425962259, 0.030536961888214482, 0.08410265333793981, 0.035403804259654705, -0.03227813470528715]","[0.03968210292935785, 0.059106212893440827, 0.03160626676389803, -0.04907246644163034, 0.05774585187456184, 0.08083479316919091, -0.06498290276141544, 0.0691890968880304, 0.0323756775696358, 0.06596071695238137, 0.035260893871040075, 0.023838782868327527, -0.07636688560834112, 0.035716707886295274, 0.09028096158898807, -0.09548649458890215, 0.049467988764114554, 0.03204798822594595]","[0.03968210292935786, 0.05910621289344082, 0.031606266763898036, -0.049072466441630345, 0.057745851874561833, 0.08083479316919093, -0.06498290276141544, 0.06918909688803039, 0.0323756775696358, 0.06596071695238137, 0.03526089387104007, 0.023838782868327527, -0.07636688560834112, 0.03571670788629527, 0.0902809615889881, -0.09548649458890214, 0.049467988764114554, 0.03204798822594595]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/normal/CubeM.txt,0
"[-0.05078208079970177, 0.08202056362176155, 0.027176665091416575]","[0.05784672182773601, -0.010276090782731463, 0.05271130177894222]","[0.057846721827736, -0.010276090782731465, 0.05271130177894221]","[0.0, 0.0, 0.0]","[0.0013174993240594808, 0.07227792418433449, 0.04687646428187551]","[0.0013174993240594804, 0.0722779241843345, 0.04687646428187551]","[[-0.98965905 -0.05311832  0.13324194 -0.00110275]
 [ 0.0299955  -0.98500631 -0.16989066  0.07911857]
 [ 0.14026846 -0.16413717  0.97641372 -0.03409213]
 [ 0.          0.          0.          1.        ]]",CubeM,normal,[-1.40895804 -0.03460833 -1.43780365],"[-0.053851395746652694, 0.011479832236995335, 0.0074361213977196736, 0.04587159047353992, 0.011629833191748248, 0.0263563618139699, 0.04587146434028403, 0.011629833192264835, -0.025915769623339465, -0.08192405456425175, 0.03373312210253576, 0.013454054380893884, 0.07409388247166196, 0.03388312435683712, 0.03162816103374087, 0.07409387462596151, 0.03388312435686926, -0.031186935559760758]","[0.05599941691929393, 0.06261016869826463, 0.045011614297737076, -0.04003392619204406, 0.05405978455720957, 0.076747397260637, -0.04736593281183796, 0.06263959115192588, 0.02570815429270283, 0.08529340244384123, 0.04119394370327523, 0.043366524825803304, -0.06655740702179046, 0.029775733367902665, 0.08187462095658206, -0.07536837620658107, 0.040086026178546154, 0.020541097951340737]","[0.05599941691929392, 0.06261016869826463, 0.045011614297737076, -0.04003392619204406, 0.05405978455720958, 0.07674739726063698, -0.04736593281183796, 0.0626395911519259, 0.02570815429270283, 0.08529340244384123, 0.041193943703275254, 0.043366524825803304, -0.06655740702179046, 0.029775733367902686, 0.08187462095658206, -0.07536837620658109, 0.04008602617854617, 0.020541097951340737]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/normal/CubeM.txt,0
