obj_coords,local_obj_coords,hov,shape,hand_orientation,naive_success,controller_a_success,difficulty
"[0.0037054853771381954, 0.004386233756004967, 0.0574499999718006]","[0.027551018634126612, 0.061136260139696946, -0.02950338716739245]","[-1.72323494, -0.14312071, -1.77725127]",CubeB,normal,TRUE,TRUE,easy
"[0.05089779573723441, 0.0033986194251873457, 0.0574499999718006]","[-0.034725724863010884, 0.06690990868512857, -0.03659021691716745]","[-1.68200036, -0.0489578, -1.80578783]",CubeB,normal,TRUE,TRUE,easy
"[0.018004751646035287, 0.014727122011947797, 0.0574499999718006]","[-0.00705534137720339, 0.05420653201308957, -0.026247567182934885]","[-1.68337888, -0.07216918, -1.53760688]",CubeB,normal,TRUE,TRUE,easy
"[0.03281831836133221, -0.0008876771080994804, 0.0574499999718006]","[-0.008695737302767532, 0.06829769113018445, -0.0446644572393394]","[-1.77613562, -0.13620645, -1.57063463]",CubeB,normal,TRUE,TRUE,easy
"[0.02949331406687216, 0.009082260457156108, 0.0574499999718006]","[-0.012974643370420876, 0.06186561796927081, -0.020971403266877204]","[-1.63212625, -0.07649792, -1.74465432]",CubeB,normal,TRUE,TRUE,easy
"[0.015504054220368397, 0.01955225947020963, 0.0574499999718006]","[-0.014136652364786815, 0.04620611092512834, -0.03803763410617291]","[-1.74831266, 0.01865185, -1.68614624]",CubeB,normal,TRUE,TRUE,easy
"[-0.031515889120606454, -0.004825879241435402, 0.05750548114314972]","[0.051429441428426606, 0.06876035556932282, -0.024817900062303846]","[-1.66298027, -0.10973463, -1.57190409]",CubeB,normal,TRUE,TRUE,easy
"[-0.0337222119198716, 0.007043324204457559, 0.0574499999859003]","[0.03872590479961491, 0.06187203429797695, -0.008643489050348147]","[-1.59457084, -0.02367693, -1.66000769]",CubeB,normal,TRUE,TRUE,easy
"[-0.013932294266401466, 0.02054074837142697, 0.05748870874469648]","[0.017787083306424326, 0.04823602793111879, -0.01813641129961861]","[-1.64347418, -0.01506121, -1.64892553]",CubeB,normal,TRUE,TRUE,easy
"[-0.030766941331314534, 0.01089392622689779, 0.0574499999859003]","[0.017791028318631726, 0.06059230149068086, -0.013726519935544607]","[-1.61993314, 0.08984121, -1.72178465]",CubeB,normal,TRUE,TRUE,easy
"[0.04605732965455271, 0.010232136237060527, 0.0574499999859003]","[-0.02881349588523575, 0.06071773341314597, -0.032106784873509556]","[-1.71735688, -0.10579042, -1.55148957]",CubeB,normal,TRUE,TRUE,easy
"[0.013561699630925465, -0.004027057389248255, 0.0574499999718006]","[0.01108719080555232, 0.07000665687957935, -0.03984667775049941]","[-1.75193444, -0.10676892, -1.70506958]",CubeB,normal,TRUE,TRUE,easy
"[-0.017832646203389473, 0.014840091182377614, 0.057478334636016634]","[0.026221110043044282, 0.05328821694732214, -0.01754887824547082]","[-1.6319625, -0.04930375, -1.58820815]",CubeB,normal,TRUE,TRUE,easy
"[-0.005362885321334781, 0.006245183270263769, 0.05745056016071746]","[0.014273812327326219, 0.06291773289296736, -0.013356885951187891]","[-1.61758793, -0.03334537, -1.78340277]",CubeB,normal,TRUE,TRUE,easy
"[0.008821106048746478, 0.013890725931108053, 0.0574499999718006]","[0.017620306790586696, 0.05557820716331176, -0.002586009523352804]","[-1.54065576, -0.15868741, -1.59094688]",CubeB,normal,TRUE,TRUE,easy
"[-0.0330438670619459, 0.008173365666901997, 0.0574499999859003]","[0.039398409885523226, 0.06010557693342991, -0.013832928522520545]","[-1.63736304, -0.02317693, -1.71529202]",CubeB,normal,TRUE,TRUE,easy
"[0.01234123809519264, 0.015255056173038907, 0.0574499999718006]","[0.014342806750676824, 0.05477042228917957, -0.0011819508777182663]","[-1.54041843, -0.15998651, -1.69448875]",CubeB,normal,TRUE,TRUE,easy
"[0.034667551906456984, 0.012793601595225882, 0.0574499999718006]","[0.01171876106587802, 0.06003742520007733, -0.013151653642803563]","[-1.61336561, -0.25872156, -1.75312551]",CubeB,normal,TRUE,TRUE,easy
"[-0.008466875221624117, -0.009243064882533191, 0.0574499999718006]","[0.033668356247775685, 0.07226283860198318, -0.03993153559433799]","[-1.76419517, -0.10580446, -1.70843875]",CubeB,normal,TRUE,TRUE,easy
"[-0.007889565925573296, -0.007748965945800294, 0.0574499999718006]","[0.03114129601750382, 0.06918212584706207, -0.047949008581381736]","[-1.79430738, -0.11609717, -1.61809187]",CubeB,normal,TRUE,TRUE,easy
"[0.0178721968079784, 0.01786070443958248, 0.057470237260049836]","[0.020253521465710373, 0.0502860871148646, -0.023866563772933138]","[-1.68160176, -0.22109948, -1.67310738]",CubeB,normal,TRUE,TRUE,easy
"[0.006394829148007116, 0.02026712366435026, 0.0574499999718006]","[0.01463518106029434, 0.04748708713853113, -0.024542147067721013]","[-1.67554865, -0.13240688, -1.57532874]",CubeB,normal,TRUE,TRUE,easy
"[0.044634300899534934, 0.007900562960228643, 0.0574499999859003]","[-0.05368342010974732, 0.05811689286931629, -0.022987829034248362]","[-1.67337136, 0.04659511, -1.52292559]",CubeB,normal,TRUE,TRUE,easy
"[0.011250210945556307, 0.02216014094584656, 0.057422648265439705]","[0.01175763849637629, 0.04457948422242911, -0.03271952762140283]","[-1.74049932, -0.09960996, -1.7963413]",CubeB,normal,TRUE,TRUE,easy
"[-0.006168068682650493, 0.020734824536364056, 0.057503553155793315]","[0.019442434635061276, 0.04820271259114864, -0.0077258348263340515]","[-1.57569297, -0.08104042, -1.62018259]",CubeB,normal,TRUE,TRUE,easy
"[0.03772333319346852, 0.0038731002065177777, 0.0574499999718006]","[-0.0022431175037207762, 0.06236164920482784, -0.052852317884776796]","[-1.82856528, -0.18716556, -1.63732274]",CubeB,normal,TRUE,TRUE,easy
"[0.012848882752242625, 0.014463373792457138, 0.0574499999718006]","[-0.019028510916119793, 0.05393900450868102, -0.019813870838954768]","[-1.63945058, 0.0408619, -1.59809299]",CubeB,normal,TRUE,TRUE,easy
"[-0.010430827259176278, -0.005727193816990621, 0.0574499999718006]","[0.0355903321486226, 0.07235208461410622, -0.012150747933098473]","[-1.58162016, -0.14017724, -1.50983194]",CubeB,normal,TRUE,TRUE,easy
"[0.037342688176831215, -0.0009282460498783884, 0.0574499999859003]","[-0.019930616915, 0.0706353532372419, -0.03415184840423601]","[-1.71582148, -0.09575192, -1.57768183]",CubeB,normal,TRUE,TRUE,easy
"[-0.06371695054956944, -0.00657894623062661, 0.0574499999859003]","[0.0395784121665342, 0.08166512087387647, -0.025155241896466812]","[-1.65603484, 0.12355177, -1.53705123]",CubeB,normal,TRUE,TRUE,easy
"[-0.004497234811836498, 0.00608959630880866, 0.0574499999718006]","[0.025501635086374198, 0.0592071970246755, -0.03235501841149763]","[-1.72916874, -0.09870457, -1.69561504]",CubeB,normal,TRUE,TRUE,easy
"[0.03937113310913659, 0.00804228217556032, 0.0574499999718006]","[-0.009401651779366676, 0.0657711677464962, -0.014101449393164139]","[-1.60062727, -0.1642052, -1.67237802]",CubeB,normal,TRUE,TRUE,easy
"[0.01837283950142856, 0.0020420035484834363, 0.0574499999718006]","[-0.02228576789879653, 0.06509560171483815, -0.030243793447769483]","[-1.68707118, 0.03450385, -1.6436352]",CubeB,normal,TRUE,TRUE,easy
"[0.0030921810010269887, 0.016416320359886064, 0.0574499999718006]","[0.0012119908665473187, 0.04875703903886522, -0.04033755027443464]","[-1.76638205, 0.02980664, -1.79601982]",CubeB,normal,TRUE,TRUE,easy
"[0.004321208620985067, 0.017095415523773957, 0.0574499999718006]","[0.01276555900836741, 0.05050336170460352, -0.026372151457388218]","[-1.68240077, -0.11026862, -1.54571382]",CubeB,normal,TRUE,TRUE,easy
"[-0.0012106060250918708, 0.008897412753363467, 0.0574499999718006]","[-0.0033794701256985695, 0.055688544105258975, -0.043320306599080996]","[-1.77297668, 0.07100598, -1.73868979]",CubeB,normal,TRUE,TRUE,easy
"[0.029029575736986106, 0.02139545476064804, 0.0574499999718006]","[-0.024490950886113173, 0.047548768175105546, -0.025296235089440806]","[-1.66272661, -0.01224842, -1.67999628]",CubeB,normal,TRUE,TRUE,easy
"[0.005116316269121865, 0.005286851601342232, 0.0574499999718006]","[0.02245017594524624, 0.06294982708067123, -0.014085820131566956]","[-1.60127594, -0.16120809, -1.53488395]",CubeB,normal,TRUE,TRUE,easy
"[0.05305329905333528, -0.003073723458171383, 0.0574499999718006]","[-0.035229300312446046, 0.07698618050606013, -0.013744379250464102]","[-1.58054603, -0.08920236, -1.68242194]",CubeB,normal,TRUE,TRUE,easy
"[0.04333400867677564, 0.010395056387398934, 0.0574499999718006]","[-0.024210835987103045, 0.05569170370883208, -0.05164271922692504]","[-1.82189364, -0.09507784, -1.64010963]",CubeB,normal,TRUE,TRUE,easy
"[0.04701739443588518, 0.004388195222245702, 0.0574499999718006]","[-0.0076958710943105454, 0.07074997701630031, -0.01958477046060848]","[-1.63893592, -0.22494833, -1.5291195]",CubeB,normal,TRUE,TRUE,easy
"[0.0008932266497990558, 0.03425449031852345, 0.0574863514699194]","[-0.008277483961949633, 0.03373016589771446, -0.024047867878339547]","[-1.68850618, 0.02719192, -1.42927605]",CubeB,normal,TRUE,TRUE,easy
"[0.01866836862010946, 0.011459348562749534, 0.0574499999718006]","[-0.00838810163210151, 0.053684990689828, -0.04421001298527157]","[-1.79131551, -0.07881107, -1.51253364]",CubeB,normal,TRUE,TRUE,easy
"[0.008120801800332051, 0.02975921145038147, 0.0574499999718006]","[-0.006379760311619742, 0.036727737535872274, -0.03364095959259021]","[-1.73339371, 0.02461837, -1.73322945]",CubeB,normal,TRUE,TRUE,easy
"[0.0007828263723405396, -0.0024941841114649115, 0.05739155988409236]","[0.025559216814267552, 0.06772649401110079, -0.033599031639200104]","[-1.74532779, -0.08687432, -1.86563204]",CubeB,normal,TRUE,TRUE,easy
"[-0.0015223379811648233, 0.013030980483767217, 0.0574499999718006]","[0.013144677409272212, 0.0558974551611514, -0.015793204818823493]","[-1.61183294, -0.0766075, -1.49785201]",CubeB,normal,TRUE,TRUE,easy
"[0.004823566641614421, 0.0010068441876662803, 0.0574499999718006]","[0.015426267790768246, 0.06592248930579428, -0.03063212597507784]","[-1.70141709, -0.10816555, -1.60879636]",CubeB,normal,TRUE,TRUE,easy
"[-0.00576337712602735, 0.028542945972360935, 0.0574499999718006]","[0.002874136340528152, 0.03852453416091939, -0.03111045360733755]","[-1.72566187, 0.03019263, -1.62192956]",CubeB,normal,TRUE,TRUE,easy
"[0.011150173364415743, 0.017687593910014628, 0.05747679321967007]","[0.016011902067363883, 0.051142510239075345, -0.017582125255365455]","[-1.65138368, -0.13863855, -1.81782361]",CubeB,normal,TRUE,TRUE,easy
"[0.031166230571989244, -0.006734880409808923, 0.0574499999859003]","[-0.013734654549049478, 0.07360036462504926, -0.04479639900620851]","[-1.76581246, -0.0822049, -1.62507891]",CubeB,normal,TRUE,TRUE,easy
"[0.02340236656990127, -0.007012356936072818, 0.05745627431964266]","[0.01287516862065571, 0.07758731952804712, -0.015153308906437622]","[-1.62324578, -0.17281557, -1.80605202]",CubeB,normal,TRUE,TRUE,easy
"[0.05976663279574289, 0.0040200671494293825, 0.0574499999859003]","[-0.04020714688959906, 0.06818748598767216, -0.03516809404059346]","[-1.71888705, -0.10487674, -1.6036397]",CubeB,normal,TRUE,TRUE,easy
"[0.005427515876358248, -0.0004811743714822988, 0.05739529059004933]","[0.023402851413552493, 0.06789248899201615, -0.02176135358326484]","[-1.65610482, -0.15230501, -1.64118989]",CubeB,normal,TRUE,TRUE,easy
"[0.005696654428018968, -0.002636951011575477, 0.0574499999718006]","[-0.018727790256229192, 0.06900446630096271, -0.032535844285210065]","[-1.70234395, 0.07903571, -1.60695582]",CubeB,normal,TRUE,TRUE,easy
"[0.05170964545707621, 0.006322101133159003, 0.0574499999718006]","[-0.03696149376209144, 0.06319907959416178, -0.03920496518498146]","[-1.74493103, -0.07830675, -1.60493611]",CubeB,normal,TRUE,TRUE,easy
"[0.02753895679031484, -0.0008172646646579305, 0.05743605670202091]","[-0.04757840400624479, 0.06603850921921081, -0.01623084960368936]","[-1.61355931, 0.11337162, -1.58221353]",CubeB,normal,TRUE,TRUE,easy
"[0.007153381523358334, 0.005806373765003167, 0.0574499999718006]","[0.014813660134861246, 0.05728258664356547, -0.04748562380143803]","[-1.80233997, -0.12652475, -1.58646082]",CubeB,normal,TRUE,TRUE,easy
"[0.053706884301342406, -0.002029703980565227, 0.0574499999718006]","[-0.04627872534185754, 0.07396968850114251, -0.009791748903227968]","[-1.55647673, -0.03663291, -1.66611645]",CubeB,normal,TRUE,TRUE,easy
"[-0.0071324064130989465, 0.006459101189444273, 0.0574499999718006]","[0.03662176214054543, 0.059160799753411986, -0.016552572192045267]","[-1.60721167, -0.17739246, -1.50909469]",CubeB,normal,TRUE,TRUE,easy
"[-0.013383245134211682, -0.004381662093642295, 0.0574499999718006]","[0.038026659989201315, 0.07071798498112317, -0.011571261885078479]","[-1.5901793, -0.13494195, -1.56950503]",CubeB,normal,TRUE,TRUE,easy
"[-0.0010206250744843293, -0.009163997007617384, 0.057486342463880395]","[0.04396518650256526, 0.07401986707735021, -0.007101852692680691]","[-1.58050043, -0.22649673, -1.63133759]",CubeB,normal,TRUE,TRUE,easy
"[-0.02949913474602764, 0.00175431260117581, 0.0574499999859003]","[0.04880360247196785, 0.06350386872104978, -0.01481696500146681]","[-1.64046973, -0.09840849, -1.68623462]",CubeB,normal,TRUE,TRUE,easy
"[0.035520482262475825, 0.012216198352616276, 0.05748807320452095]","[-0.03163515043398966, 0.05540214654942696, -0.033422365489073506]","[-1.67607385, 0.01683014, -1.79638501]",CubeB,normal,TRUE,TRUE,easy
"[0.026411192445617952, 0.008991031703925243, 0.0574499999718006]","[0.006465734000030119, 0.06213240572160225, -0.018260613595120153]","[-1.63079973, -0.19259968, -1.56013678]",CubeB,normal,TRUE,TRUE,easy
"[0.0027066158637226653, 0.025296894723941237, 0.0574980631503177]","[0.009319869602503908, 0.04268120868054258, -0.02458466399824011]","[-1.68563559, -0.05758106, -1.69939095]",CubeB,normal,TRUE,TRUE,easy
"[0.05468060876989539, 0.004313555172760315, 0.0574499999718006]","[-0.022185560836151447, 0.06679679754053, -0.046578875488012005]","[-1.79332156, -0.18644609, -1.57313786]",CubeB,normal,TRUE,TRUE,easy
"[0.06593631946387973, 0.0023178536202557356, 0.0574499999718006]","[-0.032790058210503945, 0.07541678366704858, -0.022960276220522685]","[-1.62532006, -0.16515246, -1.72584097]",CubeB,normal,TRUE,TRUE,easy
"[0.04928401401274157, 0.0006532393792452099, 0.0574499999859003]","[-0.033026987611201694, 0.07119369012165938, -0.027119030808939407]","[-1.66741906, -0.08231557, -1.62717413]",CubeB,normal,TRUE,TRUE,easy
"[-0.016381618719844275, 0.008597166027933858, 0.0574499999718006]","[-0.00023433707042694318, 0.062361928981150776, 0.00134236731953203]","[-1.5165864, 0.09630805, -1.60116434]",CubeB,normal,TRUE,TRUE,easy
"[-0.00030943403478929957, 0.010747729638301262, 0.05748816333316258]","[0.023812748089472865, 0.05678695800587098, -0.018002433141919533]","[-1.64816926, -0.12485768, -1.70235668]",CubeB,normal,TRUE,TRUE,easy
"[0.04730618444389124, 0.0056214061092331145, 0.0574499999859003]","[-0.022830594091767405, 0.06207687343621064, -0.050766969537485086]","[-1.81298016, -0.12896204, -1.62175946]",CubeB,normal,TRUE,TRUE,easy
"[0.029545476069292927, -0.0045585381208957205, 0.0574499999718006]","[-0.014047750233003795, 0.07526212126635656, -0.0218769007679925]","[-1.63184014, -0.06506992, -1.74025784]",CubeB,normal,TRUE,TRUE,easy
"[0.015350917140017035, -0.006544932805828362, 0.0574499999718006]","[-0.011812091657495506, 0.07696802705288903, -0.001138623574377623]","[-1.53410681, -0.01892127, -1.57390135]",CubeB,normal,TRUE,TRUE,easy
"[0.05861240291242675, -0.0033973936281354016, 0.0574499999718006]","[-0.03140017788925596, 0.07294362680062065, -0.051757883522885385]","[-1.79336024, -0.12222105, -1.67433418]",CubeB,normal,TRUE,TRUE,easy
"[-0.02749212054984386, -0.007850616919257213, 0.0574499999859003]","[0.03721554996259259, 0.07592226609539862, -0.012441353641401724]","[-1.60934727, -0.04655197, -1.64549751]",CubeB,normal,TRUE,TRUE,easy
"[-0.028059389323461748, -0.0072288693746149196, 0.0574499999718006]","[0.02472936305062704, 0.07186697591425623, -0.04709610421111509]","[-1.78237908, 0.01829316, -1.57063857]",CubeB,normal,TRUE,TRUE,easy
"[0.0425455349879732, 0.012189452913347358, 0.0574499999718006]","[-0.022058587307499267, 0.06104706104471645, -0.017030161342317406]","[-1.62922076, -0.12435406, -1.53842896]",CubeB,normal,TRUE,TRUE,easy
"[-0.014893842385946727, 0.008194152769030618, 0.05754972588697552]","[0.03217244118358972, 0.05748877433052231, -0.02670481209381669]","[-1.68514605, -0.09886926, -1.59267232]",CubeB,normal,TRUE,TRUE,easy
"[-0.03656732034565751, -0.0016190534992753225, 0.0574499999718006]","[0.038925432684405854, 0.0711463662641406, 0.00752706392377264]","[-1.50041055, -0.01533469, -1.63936174]",CubeB,normal,TRUE,TRUE,easy
"[0.009922322745165876, 0.023190682954994307, 0.057504062353309286]","[0.012057610494380916, 0.04176421320228458, -0.039650950207505455]","[-1.78210611, -0.11978805, -1.66503323]",CubeB,normal,TRUE,TRUE,easy
"[-0.020575300313907814, 0.00684906563751307, 0.0574499999718006]","[0.036992363737760395, 0.06056037826302761, 0.00291786667349245]","[-1.5235333, -0.09606736, -1.64305742]",CubeB,normal,TRUE,TRUE,easy
"[-0.005382978503114642, 0.013914087876282715, 0.0574618230018308]","[0.02450929770769871, 0.05431483352092455, -0.008743633595516108]","[-1.59039957, -0.10957307, -1.67273084]",CubeB,normal,TRUE,TRUE,easy
"[0.03850963271769581, -0.008337547199155759, 0.0574499999718006]","[-0.020896754531532707, 0.07968355147952322, -0.024509221645298007]","[-1.64083233, -0.07521039, -1.72084152]",CubeB,normal,TRUE,TRUE,easy
"[0.03264096539406834, 0.0011062208633733797, 0.0574499999859003]","[0.011721649762542447, 0.07096917929674836, -0.015632607184047558]","[-1.62232649, -0.2327655, -1.71489195]",CubeB,normal,TRUE,TRUE,easy
"[0.019606089485981838, 0.015282606664471511, 0.0574499999718006]","[-0.025442240056363093, 0.05243886288265805, -0.023360846708441622]","[-1.65490336, 0.04429125, -1.63205441]",CubeB,normal,TRUE,TRUE,easy
"[0.004030444060541392, 0.02055032102219204, 0.057517852422955575]","[0.01516698952999767, 0.046869884387352276, -0.025775466179550423]","[-1.69505687, -0.09916209, -1.70592214]",CubeB,normal,TRUE,TRUE,easy
"[0.03008542221741973, 0.00862850108540151, 0.0574499999718006]","[-0.007620583912284564, 0.06333242448267669, -0.01530761557127758]","[-1.6083846, -0.12091312, -1.68015819]",CubeB,normal,TRUE,TRUE,easy
"[0.014742644287503097, 0.006272960540539688, 0.057433011009089215]","[0.028058838406315074, 0.06063392174971563, -0.023636180933438226]","[-1.67781687, -0.23330098, -1.67703697]",CubeB,normal,TRUE,TRUE,easy
"[-0.00486746494258392, 0.009309120082738967, 0.05749463900715835]","[0.030484992409340744, 0.056545261742151985, -0.023556410239333487]","[-1.66910476, -0.14730221, -1.60619405]",CubeB,normal,TRUE,TRUE,easy
"[-0.002536231840576922, 0.003443227932517008, 0.0574499999718006]","[0.02100775037169115, 0.05911700139721804, -0.046904615956435795]","[-1.81012662, -0.06498692, -1.72513625]",CubeB,normal,TRUE,TRUE,easy
"[0.03666126105511873, -0.007206789152421881, 0.0574499999859003]","[-0.027304342445866485, 0.07396758824027508, -0.04317443488675374]","[-1.74930518, -0.03421823, -1.64391015]",CubeB,normal,TRUE,TRUE,easy
"[0.023453493957586204, -0.0010935657686624279, 0.0574499999718006]","[-0.010892861067142753, 0.07169250681497667, -0.01665313745626727]","[-1.61262614, -0.06067271, -1.66811382]",CubeB,normal,TRUE,TRUE,easy
"[-0.010083805749952659, 0.01676418984241427, 0.05750703637386925]","[0.020392530801244785, 0.04611147662582057, -0.04498069901897608]","[-1.81087889, -0.04224502, -1.65167903]",CubeB,normal,TRUE,TRUE,easy
"[0.03128379262368679, 0.017491642902609315, 0.0574499999718006]","[-0.027429542408119432, 0.052344239184042796, -0.01851519686362363]","[-1.63323805, -0.02198617, -1.58675152]",CubeB,normal,TRUE,TRUE,easy
"[0.03138059994725996, 0.00048295176590119735, 0.0574499999859003]","[-0.01999230624039441, 0.06892396622610458, -0.029340026603055094]","[-1.68222892, -0.05260162, -1.64109106]",CubeB,normal,TRUE,TRUE,easy
"[0.03692312604339654, 0.006919348739689508, 0.0574499999718006]","[0.0005555968423071392, 0.06710440491038312, -0.004141575961637079]","[-1.54889123, -0.2124198, -1.60236022]",CubeB,normal,TRUE,TRUE,easy
"[0.0069329180776197775, 0.023817058855600898, 0.05750176662275499]","[0.01166627398769742, 0.04497039219766369, -0.01875191034037632]","[-1.64946894, -0.10296296, -1.70546353]",CubeB,normal,TRUE,TRUE,easy
"[0.032905162217834405, 0.005376437997651893, 0.0574499999859003]","[-0.024032820085238053, 0.06282762089558563, -0.034530821326988384]","[-1.68123604, -0.00443155, -1.83216944]",CubeB,normal,TRUE,TRUE,easy
"[-0.0027973492320918455, 0.034127653334199856, 0.05750835557238722]","[-0.005306105021955727, 0.033520494777153124, -0.026880430887592878]","[-1.70393493, 0.0432632, -1.50079808]",CubeB,normal,TRUE,TRUE,easy
"[-0.006842449403505498, 0.00015866521457837894, 0.057482709030830845]","[0.022983572670168206, 0.06838157205518192, -0.01020678431089643]","[-1.57847464, -0.09220475, -1.53158369]",CubeB,normal,TRUE,TRUE,easy
"[0.0407485643090079, 0.00503488103087522, 0.057414400410435655]","[-0.04372240307046841, 0.06442409008041336, 0.0012634948727761977]","[-1.50176737, 0.01601788, -1.63581254]",CubeB,normal,TRUE,TRUE,easy
"[0.007052348662994137, 0.025122561564102405, 0.0574499999718006]","[-0.002294237156153134, 0.0436124641620291, -0.022313816090456032]","[-1.66271525, -0.02215931, -1.63176506]",CubeB,normal,TRUE,TRUE,easy
"[0.02821900957478097, 0.0009322812467489185, 0.0574499999718006]","[0.029959792545012326, 0.0638753972869188, -0.042361774635859474]","[-1.78766051, -0.295494, -1.71781089]",CubeB,normal,TRUE,TRUE,easy
"[0.032735172629227594, -0.006181544897622864, 0.0574499999718006]","[0.00011997940696158171, 0.07884620546682604, -0.01163864140277926]","[-1.59047365, -0.1699887, -1.64983598]",CubeB,normal,TRUE,TRUE,easy
"[0.009878813981187973, 0.032056977728133755, 0.05749247274595582]","[-0.0024062899543025006, 0.03369566950435782, -0.03732321162805352]","[-1.76877953, -0.02435621, -1.67786891]",CubeB,normal,TRUE,TRUE,easy
"[-0.02457784942821121, 0.0013345440139257425, 0.0574892248525058]","[0.04197132887397216, 0.06386870736733584, -0.02441467508746481]","[-1.65267951, -0.10495401, -1.52569724]",CubeB,normal,TRUE,TRUE,easy
