0, True, Normal, -1.5177329930731833, 0.11125007448969604, -1.5129631620351862, CubeM, -0.011278, 0.01452, 0.0654, position-dependent
373, True, Normal, -1.4768752852295817, 0.007995823987428485, -1.3787969237891027, CubeM, -0.019695, 0.008563, 0.0654, position-dependent
374, True, Normal, -1.4988824799494982, 0.07303960832614176, -1.4385301218865527, CubeM, -0.012594, 0.021066, 0.0654, position-dependent
375, True, Normal, -1.6292176081328391, 0.04854811349262067, -1.547755439136109, CubeM, -0.036556, 0.000438, 0.0654, position-dependent
376, True, Normal, -1.4549079997184593, 0.13863769972636253, -1.4945449871290732, CubeM, -0.024272, 0.01549, 0.0654, position-dependent
377, True, Normal, -1.4480613459734457, 0.13115881536308938, -1.599298603142171, CubeM, -0.0185, 0.02223, 0.0654, position-dependent
378, True, Normal, -1.473453576306491, 0.1535498269639568, -1.6396697501724726, CubeM, -0.060948, 0.001465, 0.0654, position-dependent
379, True, Normal, -1.37883136972219, 0.04745473116092325, -1.5562179993867646, CubeM, 0.018745, 0.027601, 0.0654, position-dependent
380, True, Normal, -1.5008148768557, -0.017917649450060136, -1.4809315085074422, CubeM, 0.010928, 0.01979, 0.0654, position-dependent
381, True, Normal, -1.5733513098339087, -0.03103255595052401, -1.5157234851504973, CubeM, -0.016686, 0.015947, 0.0654, position-dependent
382, True, Normal, -1.539180889259919, 0.10289912225283482, -1.4032350936370726, CubeM, -0.000407, 0.005929, 0.0654, position-dependent
383, True, Normal, -1.4768734001074504, -0.15886228061691554, -1.4587742257231622, CubeM, 0.012024, 0.039838, 0.0654, position-dependent
384, True, Normal, -1.5207768529223415, 0.09962511443881827, -1.6150900560233385, CubeM, 0.014492, 0.016366, 0.0654, position-dependent
385, True, Normal, -1.4761355519840482, -0.13763442805403825, -1.4901554834600046, CubeM, -0.009479, 0.014711, 0.0654, position-dependent
386, True, Normal, -1.4483920702701327, 0.14222458668658988, -1.406674438262448, CubeM, -0.02116, 0.003711, 0.0654, position-dependent
387, True, Normal, -1.602959394974438, 0.11112926016104385, -1.5447521052087836, CubeM, -0.015613, 0.024706, 0.0654, position-dependent
388, True, Normal, -1.5590827267106928, 0.040906770322317376, -1.4561971771029092, CubeM, 0.002574, 0.017763, 0.0654, position-dependent
389, True, Normal, -1.471862401446121, 0.1774356208155845, -1.548036889457523, CubeM, -0.027201, 0.000161, 0.0654, position-dependent
390, True, Normal, -1.5438450978195806, 0.03390721593713497, -1.5274686085758642, CubeM, 0.017946, 0.021331, 0.0654, position-dependent
391, True, Normal, -1.5255847776559344, 0.20948274108325626, -1.6022931891012648, CubeM, -0.015421, 0.007388, 0.0654, position-dependent
392, True, Normal, -1.5832407013398062, 0.09069122374265604, -1.4616034780881608, CubeM, -0.001244, 0.022269, 0.0654, position-dependent
393, True, Normal, -1.4853704336562543, 0.15347247182362955, -1.3683602977148643, CubeM, -0.028618, 0.029774, 0.0654, position-dependent
394, True, Normal, -1.352723519067385, -0.013397957748159328, -1.4489178483295695, CubeM, 0.013487, 0.022015, 0.0654, position-dependent
395, True, Normal, -1.5495174564105272, 0.3049417252158986, -1.5443692839281233, CubeM, -0.050656, 0.003151, 0.0654, position-dependent
396, True, Normal, -1.4583095990171946, 0.1301615691604472, -1.4642454873150166, CubeM, -0.044289, 0.000658, 0.0654, position-dependent
397, True, Normal, -1.5241916169385343, 0.11552267325772769, -1.5480824300327407, CubeM, -0.003116, 0.036139, 0.0654, position-dependent
398, True, Normal, -1.4570100551495822, 0.08339524390486486, -1.5860349942687288, CubeM, 0.00583, 0.040616, 0.0654, position-dependent
399, True, Normal, -1.228695755279863, 0.183225094328052, -1.6131652293952146, CubeM, -0.035411, 0.015869, 0.0654, position-dependent
400, True, Normal, -1.3150773255268653, 0.28627644055620305, -1.4868968714379458, CubeM, -0.039832, 0.003434, 0.0654, position-dependent
401, True, Normal, -1.4712763916937865, 0.05398336982633878, -1.6301725045977504, CubeM, 0.045371, 0.008961, 0.0654, position-dependent
402, True, Normal, -1.4223147664514986, 0.04603955019354222, -1.3560632091930815, CubeM, 0.025591, 0.010292, 0.0654, position-dependent
403, True, Normal, -1.5016591933578527, 0.09590698192972114, -1.5694575846549395, CubeM, -0.022818, 0.015855, 0.0654, position-dependent
404, True, Normal, -1.3977732591976113, 0.1965441640425638, -1.4286308128607643, CubeM, -0.020714, 0.025109, 0.0654, position-dependent
405, True, Normal, -1.4004867418295932, 0.019562932193293303, -1.318713536590896, CubeM, -0.002187, 0.036382, 0.0654, position-dependent
406, True, Normal, -1.5080687437097609, -0.012265173997494383, -1.4300831384330905, CubeM, -0.012189, 0.034932, 0.0654, position-dependent
407, True, Normal, -1.5676970077114807, -0.06662894271104514, -1.4594738075479898, CubeM, -0.018577, 0.013563, 0.0654, position-dependent
408, True, Normal, -1.4144837588183543, 0.06196916182023959, -1.6261845530606371, CubeM, -0.028711, 0.035781, 0.0654, position-dependent
409, True, Normal, -1.4572701223905464, 0.1474875538200262, -1.4150994480754233, CubeM, -0.007774, 0.033971, 0.0654, position-dependent
410, True, Normal, -1.4241324214990556, 0.13418761721063888, -1.4354218089400155, CubeM, -0.052222, 0.013031, 0.0654, position-dependent
411, True, Normal, -1.5442807908429754, 0.08752760939270154, -1.4038693111690508, CubeM, -0.026007, 0.017437, 0.0654, position-dependent
412, True, Normal, -1.3338466356608387, 0.04168461445271254, -1.4934567793060929, CubeM, 0.04626, 0.013436, 0.0654, position-dependent
413, True, Normal, -1.570739901997265, -0.0246530816632069, -1.5527944681082133, CubeM, -0.032111, 0.007233, 0.0654, position-dependent
414, True, Normal, -1.5941789822850119, 0.09800912648833715, -1.4717514839008379, CubeM, -0.010093, 0.016297, 0.0654, position-dependent
415, True, Normal, -1.5703252647167558, 0.09039821248366708, -1.3552042656829075, CubeM, 0.009632, 0.005222, 0.0654, position-dependent
416, True, Normal, -1.3545967934099425, 0.18880611882707354, -1.2901806796689268, CubeM, -0.031977, 0.024291, 0.0654, position-dependent
417, True, Normal, -1.3956012429875861, 0.022137167677740655, -1.574087768694459, CubeM, 0.014891, 0.025416, 0.0654, position-dependent
418, True, Normal, -1.4097902190539267, 0.10545288053395674, -1.6183963008240212, CubeM, -0.005341, 0.01375, 0.0654, position-dependent
419, True, Normal, -1.4713791630338011, 0.25236055277096003, -1.4302861680570373, CubeM, -0.041738, 0.001228, 0.0654, position-dependent
420, True, Normal, -1.3575529803183664, 0.16205603140473057, -1.463777672382043, CubeM, 0.018933, 0.015702, 0.0654, position-dependent
421, True, Normal, -1.358289349051008, 0.17496046913122298, -1.3323007272402188, CubeM, -0.028505, 0.020976, 0.0654, position-dependent
422, True, Normal, -1.490211672135105, 0.11941472929001673, -1.4185484156484633, CubeM, 0.009819, 0.013422, 0.0654, position-dependent
423, True, Normal, -1.5240337969768871, 0.18271552361578802, -1.7244359468200146, CubeM, -0.043327, 0.029736, 0.0654, position-dependent
424, True, Normal, -1.4186479859711465, 0.03583620579685132, -1.5034714197128622, CubeM, 0.010597, 0.028574, 0.0654, position-dependent
425, True, Normal, -1.4598404124807103, 0.016254440057614117, -1.504616929201761, CubeM, 0.059447, 0.007683, 0.0654, position-dependent
426, True, Normal, -1.4761914553623308, 0.11447119517128845, -1.5629197270937276, CubeM, -0.056816, 0.013665, 0.0654, position-dependent
427, True, Normal, -1.3261882616586516, 0.21926673945746522, -1.46345491475189, CubeM, -0.035567, 0.033194, 0.0654, position-dependent
428, True, Normal, -1.4549111819901432, 0.17821751759529736, -1.542505435462865, CubeM, -0.057252, 0.004696, 0.0654, position-dependent
429, True, Normal, -1.6171163406834481, -0.02600789823461147, -1.5665482147298875, CubeM, 0.020903, 0.016698, 0.0654, position-dependent
430, True, Normal, -1.436559065368734, -0.017025647479829153, -1.6416159417271565, CubeM, 0.004859, 0.039052, 0.0654, position-dependent
431, True, Normal, -1.5587569821607654, 0.015787924251093877, -1.5475957593117926, CubeM, 0.006747, 0.0061, 0.0654, position-dependent
432, True, Normal, -1.3696732324432923, 0.22549812226620536, -1.4454246668426776, CubeM, -0.017272, 0.043474, 0.0654, position-dependent
433, True, Normal, -1.4915806474101339, -0.07004576468862211, -1.5090808553514952, CubeM, -0.034444, 0.011284, 0.0654, position-dependent
434, True, Normal, -1.5113280184191178, 0.12919024558648595, -1.5691916420773955, CubeM, -0.029776, 0.015976, 0.0654, position-dependent
435, True, Normal, -1.4647801857154106, 0.15758059017878878, -1.4088839274673888, CubeM, -0.044793, 0.021597, 0.0654, position-dependent
436, True, Normal, -1.509149941344396, 0.14434151059932732, -1.5083887549239376, CubeM, -0.065386, 0.005834, 0.0654, position-dependent
437, True, Normal, -1.5102460131081907, -0.05705392765446127, -1.538393748116712, CubeM, -0.024467, 0.022195, 0.0654, position-dependent
438, True, Normal, -1.4536558206516663, -0.013735293487635802, -1.6498138829206823, CubeM, -0.03173, 0.011773, 0.0654, position-dependent
439, True, Normal, -1.4191556703396444, 0.21324468948722464, -1.5057786247146563, CubeM, -0.028053, 0.013605, 0.0654, position-dependent
440, True, Normal, -1.5146396094578742, 0.08306347898650879, -1.429061251335358, CubeM, 0.011097, 0.01652, 0.0654, position-dependent
441, True, Normal, -1.5657562763258424, 0.3030464370318451, -1.5561971804348231, CubeM, -0.060914, 0.007465, 0.0654, position-dependent
442, True, Normal, -1.4643666877605124, 0.296912333818381, -1.3520093104490567, CubeM, 0.056981, 0.007815, 0.0654, position-dependent
443, True, Normal, -1.4330787397144393, -0.03364223562276747, -1.6659493985759348, CubeM, 0.024298, 0.044688, 0.0654, position-dependent
444, True, Normal, -1.4760934877762641, 0.12478305395566358, -1.3234337629701207, CubeM, -0.066913, 0.003663, 0.0654, position-dependent
445, True, Normal, -1.471751738039734, 0.07565029012055069, -1.4727473042018644, CubeM, -0.03441, 0.02611, 0.0654, position-dependent
446, True, Normal, -1.355000211570618, -0.08265022487832985, -1.5090216042163511, CubeM, 0.037487, 0.018908, 0.0654, position-dependent
447, True, Normal, -1.5581141785343386, 0.06924839639115299, -1.6051433744913706, CubeM, -0.008616, 0.031867, 0.0654, position-dependent
448, True, Normal, -1.3200021221750649, 0.0693708626759928, -1.3845594902831764, CubeM, -0.033699, 0.027517, 0.0654, position-dependent
449, True, Normal, -1.3653888544881485, 0.17724459218842203, -1.5685766441348838, CubeM, -0.025485, 0.03295, 0.0654, position-dependent
450, True, Normal, -1.4902845551497086, 0.0936883991099633, -1.5227048427428638, CubeM, -0.067881, 0.001037, 0.0654, position-dependent
451, True, Normal, -1.5761203743498786, 0.12066432424937945, -1.5760569796344008, CubeM, -0.062443, 0.005921, 0.0654, position-dependent
452, True, Normal, -1.5402032804440542, -0.003539769878033283, -1.4491770438567027, CubeM, 0.002637, 0.035256, 0.0654, position-dependent
453, True, Normal, -1.3517675747392721, 0.10211210481530641, -1.5217647121107694, CubeM, -0.034232, 0.011247, 0.0654, position-dependent
454, True, Normal, -1.5619883420428444, 0.20453809018239721, -1.5769911911783454, CubeM, -0.065475, 0.008254, 0.0654, position-dependent
455, True, Normal, -1.5476338946931238, 0.06675439651556214, -1.5189342132081267, CubeM, -0.064423, 0.004247, 0.0654, position-dependent
456, True, Normal, -1.5935560243099742, 0.08321854174096899, -1.5752368229165616, CubeM, -0.002364, 0.027965, 0.0654, position-dependent
457, True, Normal, -1.4353752352676115, -0.05335686938799644, -1.6087715991485505, CubeM, -0.024049, 0.009538, 0.0654, position-dependent
458, True, Normal, -1.4370150143602023, 0.18136681103446772, -1.5210778051502432, CubeM, 0.008121, 0.01088, 0.0654, position-dependent
459, True, Normal, -1.5632502437308193, 0.03346717699316781, -1.4266563363852405, CubeM, 0.01518, 0.019008, 0.0654, position-dependent
460, True, Normal, -1.5122309598261876, 0.2968595741527247, -1.4691456761623556, CubeM, 0.076253, 0.001283, 0.0654, position-dependent
461, True, Normal, -1.5360621820895313, 0.17128566895373654, -1.5355837829518875, CubeM, -0.00506, 0.012318, 0.0654, position-dependent
462, True, Normal, -1.3776358072718868, 0.1509916532323201, -1.421148800862089, CubeM, -0.029744, 0.038629, 0.0654, position-dependent
463, True, Normal, -1.4413743371409702, 0.1122456532179601, -1.530792416553618, CubeM, -0.014144, 0.043096, 0.0654, position-dependent
464, True, Normal, -1.5193763869608545, 0.08640023970876376, -1.490719901707957, CubeM, 0.011362, 0.003078, 0.0654, position-dependent
465, True, Normal, -1.3594369351184676, 0.15657968302969816, -1.5214897042163682, CubeM, 0.022986, 0.009121, 0.0654, position-dependent
466, True, Normal, -1.4205690887988005, 0.18355081710887222, -1.3642484379758568, CubeM, -0.013592, 0.030596, 0.0654, position-dependent
467, True, Normal, -1.3942101856738978, 0.14362903095631463, -1.6196403757878906, CubeM, -0.038941, 0.00348, 0.0654, position-dependent
468, True, Normal, -1.4761476551672796, 0.14689906513492934, -1.5557516489561662, CubeM, -0.014248, 0.022238, 0.0654, position-dependent
469, True, Normal, -1.3604856298604435, 0.008101194593720162, -1.4457151383349442, CubeM, 0.022082, 0.035885, 0.0654, position-dependent
470, True, Normal, -1.5482901881264266, -0.005828725818030289, -1.3822474934378348, CubeM, 0.006056, 0.011814, 0.0654, position-dependent
471, True, Normal, -1.4288088134698498, 0.09746061404388406, -1.5259037837264424, CubeM, -0.013451, 0.001236, 0.0654, position-dependent
472, True, Normal, -1.4157695619004318, 0.019426740340713122, -1.5452389768957826, CubeM, 0.073099, 0.003917, 0.0654, position-dependent
473, True, Normal, -1.4079486874469085, -0.01755985253218917, -1.5136243343658484, CubeM, -0.047413, 0.002566, 0.0654, position-dependent
474, True, Normal, -1.4776176426299816, 0.12588165201271595, -1.5828852705694585, CubeM, 0.007827, 0.013687, 0.0654, position-dependent
475, True, Normal, -1.5270109766438265, 0.006008227952980061, -1.4187579135950195, CubeM, -0.003953, 0.015621, 0.0654, position-dependent
476, True, Normal, -1.4944788905014292, 0.008665191745511391, -1.3903219094222694, CubeM, 0.013729, 0.030513, 0.0654, position-dependent
477, True, Normal, -1.5688607672558221, 0.14535939631511874, -1.6810305494100988, CubeM, -0.004701, 0.022255, 0.0654, position-dependent
478, True, Normal, -1.4713770964767772, -0.11543265040682571, -1.400758624970836, CubeM, -0.013821, 0.020034, 0.0654, position-dependent
479, True, Normal, -1.4179166929455675, -0.036611051611873835, -1.49384532061849, CubeM, -0.045398, 0.011042, 0.0654, position-dependent
480, True, Normal, -1.5388015993327584, -0.011253967218659122, -1.5025263241124391, CubeM, -0.04012, 0.005521, 0.0654, position-dependent
481, True, Normal, -1.5226614336041457, 0.038382878973654666, -1.3868789641444201, CubeM, -0.030613, 0.027232, 0.0654, position-dependent
482, True, Normal, -1.4709278079023358, -0.08595323353385642, -1.5412146470179395, CubeM, -0.002048, 0.036463, 0.0654, position-dependent
483, True, Normal, -1.4085740990517266, 0.15016085314423622, -1.5283173884902799, CubeM, 0.030149, 0.013018, 0.0654, position-dependent
484, True, Normal, -1.575392317026189, 0.1921659859443452, -1.4863739317641766, CubeM, -0.038712, 0.000215, 0.0654, position-dependent
485, True, Normal, -1.530718489851543, 0.1011522559987601, -1.5416239340223357, CubeM, -0.027004, 0.024682, 0.0654, position-dependent
486, True, Normal, -1.650951805309748, 0.07267312041661, -1.6316947496359653, CubeM, -0.007409, 0.030607, 0.0654, position-dependent
487, True, Normal, -1.5550359759167338, 0.14165988561852028, -1.5386744543430517, CubeM, -0.062433, 0.010937, 0.0654, position-dependent
488, True, Normal, -1.4344148837477313, 0.14568788648990716, -1.5616446701478492, CubeM, -0.030194, 0.017642, 0.0654, position-dependent
489, True, Normal, -1.4121681689905916, 0.16711526122518894, -1.5385465646576608, CubeM, -0.034064, 0.030566, 0.0654, position-dependent
490, True, Normal, -1.3948853868447317, 0.07409516620391465, -1.4142074016852084, CubeM, -0.007002, 0.044088, 0.0654, position-dependent
491, True, Normal, -1.5428800225140042, 0.04733998470166911, -1.5451359609746005, CubeM, 0.022399, 0.003945, 0.0654, position-dependent
492, True, Normal, -1.5167419158699145, 0.053276726883267234, -1.5091599167817127, CubeM, 0.005948, 0.000929, 0.0654, position-dependent
493, True, Normal, -1.3833525220513436, 0.1864224013507012, -1.4218501696894157, CubeM, -0.009476, 0.024918, 0.0654, position-dependent
494, True, Normal, -1.4789173546647283, 0.16474244218245726, -1.4943367941415222, CubeM, 0.017677, 0.021512, 0.0654, position-dependent
495, True, Normal, -1.2617173700555733, 0.19982170079054362, -1.510149367117401, CubeM, -0.00738, 0.018132, 0.0654, position-dependent
496, True, Normal, -1.458763412962883, 0.12974423451334505, -1.4114926771273804, CubeM, -0.032271, 0.025253, 0.0654, position-dependent
497, True, Normal, -1.5017961054582047, 0.08687198854448241, -1.3565839147612642, CubeM, -0.026688, 0.028049, 0.0654, position-dependent
498, True, Normal, -1.346589693062233, 0.0811594507902138, -1.6000551007971524, CubeM, -0.001248, 0.01019, 0.0654, position-dependent
499, True, Normal, -1.5550740262003284, 0.21055464535843882, -1.4673347880063812, CubeM, -0.055759, 0.02018, 0.0654, position-dependent
500, True, Normal, -1.3519087643087337, 0.06306902565965267, -1.4386794870369581, CubeM, 0.001202, 0.050765, 0.0654, position-dependent
501, True, Normal, -1.4156325038562632, -0.05696558326530532, -1.4806850931596411, CubeM, -0.027946, 0.012059, 0.0654, position-dependent
502, True, Normal, -1.342345305753297, 0.10195772180901863, -1.5315165120169325, CubeM, 0.045397, 0.012551, 0.0654, position-dependent
503, True, Normal, -1.3664131869148437, 0.11200159036193047, -1.481986093794058, CubeM, -0.012922, 0.00182, 0.0654, position-dependent
504, True, Normal, -1.4776528411654646, 0.06193919777881152, -1.4370925892018074, CubeM, 0.012048, 0.002955, 0.0654, position-dependent
505, True, Normal, -1.3171288855503345, 0.12229713686589805, -1.3345932065443702, CubeM, -0.020412, 0.011235, 0.0654, position-dependent
506, True, Normal, -1.4276666327466847, 0.1217023243873776, -1.4777609013900634, CubeM, 0.000488, 0.011769, 0.0654, position-dependent
507, True, Normal, -1.5317335105607668, 0.05477497698356992, -1.5296188969857605, CubeM, -0.034945, 0.021705, 0.0654, position-dependent
508, True, Normal, -1.5375934140683198, 0.008893193686664747, -1.559121174090608, CubeM, -0.027426, 0.029, 0.0654, position-dependent
509, True, Normal, -1.404009879367742, 0.03827598848230318, -1.6897188990320293, CubeM, 0.037744, 0.004434, 0.0654, position-dependent
510, True, Normal, -1.473462064712493, 0.20644916442071937, -1.4749319080032899, CubeM, -0.026176, 0.014429, 0.0654, position-dependent
511, True, Normal, -1.442880254925325, 0.0806385082106098, -1.5358725140948355, CubeM, 0.024979, 0.002241, 0.0654, position-dependent
512, True, Normal, -1.4975726842222583, 0.3214498105588819, -1.5004387925616485, CubeM, -0.034686, 0.028264, 0.0654, position-dependent
513, True, Normal, -1.6781922452329197, 0.1589416108387276, -1.4493792597954853, CubeM, -0.072984, 0.004827, 0.0654, position-dependent
514, True, Normal, -1.5128911387931923, 0.05867002718198577, -1.7009663652342937, CubeM, 0.041305, 0.000388, 0.0654, position-dependent
515, True, Normal, -1.5504086617813322, -0.1425167909362759, -1.6104228237274483, CubeM, 0.021181, 0.039128, 0.0654, position-dependent
516, True, Normal, -1.6303084697524082, 0.11516596071715601, -1.5948815890809491, CubeM, -0.075349, 0.002789, 0.0654, position-dependent
517, True, Normal, -1.5534389911427042, 0.32913212449811957, -1.600771213805674, CubeM, -0.050214, 0.007164, 0.0654, position-dependent
518, True, Normal, -1.3921961825366154, 0.22265541475381112, -1.5164466717710279, CubeM, -0.043352, 0.009157, 0.0654, position-dependent
519, True, Normal, -1.4247323339093907, 0.0656576509242881, -1.665821619422029, CubeM, -0.045158, 0.000681, 0.0654, position-dependent
520, True, Normal, -1.3745990756896596, -0.04010895122547753, -1.5187233926820867, CubeM, 0.07068, 0.002287, 0.0654, position-dependent
521, True, Normal, -1.4502700924874288, 0.030518282951757847, -1.5394514905359964, CubeM, -0.02992, 0.02688, 0.0654, position-dependent
522, True, Normal, -1.4455784290965632, 0.06732655390789222, -1.591826884036999, CubeM, 0.005175, 0.03937, 0.0654, position-dependent
523, True, Normal, -1.5306024566119323, -0.033213974172927374, -1.5565630861966107, CubeM, -0.012823, 0.01882, 0.0654, position-dependent
524, True, Normal, -1.5441977241331486, -0.027357758819469336, -1.615827565427498, CubeM, 0.018236, 0.026234, 0.0654, position-dependent
525, True, Normal, -1.5218377313612175, -0.09228039083925377, -1.4814171665156632, CubeM, 0.019259, 0.005691, 0.0654, position-dependent
526, True, Normal, -1.5931665161429627, 0.02032301830397798, -1.4411068507051996, CubeM, 0.009266, 0.003473, 0.0654, position-dependent
527, True, Normal, -1.4727053275157729, 0.06751194951257133, -1.4738446094936593, CubeM, -0.035487, 0.004315, 0.0654, position-dependent
528, True, Normal, -1.3535463325529695, 0.05898828839681003, -1.4677081124555336, CubeM, 0.006341, 0.048081, 0.0654, position-dependent
529, True, Normal, -1.3624971577859264, 0.01603525810138895, -1.4813116956087071, CubeM, -0.000701, 0.053408, 0.0654, position-dependent
530, True, Normal, -1.3582964656379046, 0.03151887965724942, -1.4082990657084058, CubeM, -0.036864, 0.000577, 0.0654, position-dependent
531, True, Normal, -1.345664488374771, -0.01665856829032153, -1.618355951159101, CubeM, -0.042293, 0.00563, 0.0654, position-dependent
532, True, Normal, -1.5564222479158705, 0.12768423077276236, -1.514867629526641, CubeM, -0.020944, 0.018922, 0.0654, position-dependent
533, True, Normal, -1.5584025555112968, 0.05935580964542364, -1.569519102357602, CubeM, -0.036181, 0.027569, 0.0654, position-dependent
534, True, Normal, -1.328080235477929, 0.057208972178511175, -1.4128266045618385, CubeM, -0.023452, 0.033774, 0.0654, position-dependent
535, True, Normal, -1.5922556841659137, 0.12823041918785827, -1.5111812680748553, CubeM, -0.016953, 0.02345, 0.0654, position-dependent
536, True, Normal, -1.489335132588904, 0.022108630629466886, -1.4132097423537378, CubeM, -0.021922, 0.026319, 0.0654, position-dependent
537, True, Normal, -1.609022362260594, 0.10269567033053995, -1.3427885839559888, CubeM, -0.000181, 0.000348, 0.0654, position-dependent
538, True, Normal, -1.4425015551346463, 0.0903094408279046, -1.388756718237471, CubeM, 0.008821, 0.004703, 0.0654, position-dependent
539, True, Normal, -1.598017505831253, 0.21778218032415153, -1.6220233993807163, CubeM, -0.011366, 0.0051, 0.0654, position-dependent
540, True, Normal, -1.5644186603237473, 0.10654320242175164, -1.5276414075560572, CubeM, -0.014518, 0.031384, 0.0654, position-dependent
541, True, Normal, -1.585928667575752, 0.09145770799774411, -1.4554686680653328, CubeM, -0.035526, 0.023177, 0.0654, position-dependent
542, True, Normal, -1.4616418325916158, 0.13536560501542638, -1.4147840630956825, CubeM, -0.013232, 0.022303, 0.0654, position-dependent
543, True, Normal, -1.5633478311229982, 0.09806434625305283, -1.5058647004633832, CubeM, -0.043529, 0.00866, 0.0654, position-dependent
544, True, Normal, -1.6218651565996658, 0.012955119188831521, -1.4283375305416033, CubeM, 0.015282, 0.01139, 0.0654, position-dependent
545, True, Normal, -1.6312979833594994, 0.10211941462984808, -1.5755097719944344, CubeM, -0.034814, 0.023036, 0.0654, position-dependent
546, True, Normal, -1.4111820557583816, -0.013422766256577345, -1.4353386178684906, CubeM, 0.029082, 0.008641, 0.0654, position-dependent
547, True, Normal, -1.596622435790393, -0.01770647185315677, -1.45215989484001, CubeM, -0.01361, 0.01738, 0.0654, position-dependent
548, True, Normal, -1.5771023618156845, 0.034805228199878524, -1.5614585703994626, CubeM, 0.024737, 0.020018, 0.0654, position-dependent
549, True, Normal, -1.5183066226242659, 0.19513652276367033, -1.426716979902544, CubeM, -0.022704, 0.023136, 0.0654, position-dependent
550, True, Normal, -1.369202826774933, 0.10016332589118226, -1.555488827136526, CubeM, -0.019417, 0.018775, 0.0654, position-dependent
551, True, Normal, -1.5111483058054018, -0.11017280299881582, -1.42579260288429, CubeM, 0.02478, 0.002597, 0.0654, position-dependent
552, True, Normal, -1.3443299753421019, 0.08065667628489992, -1.5071065379381487, CubeM, -0.017269, 0.031479, 0.0654, position-dependent
553, True, Normal, -1.42348171704707, 0.0925583932136731, -1.456216373747674, CubeM, -0.056178, 0.000903, 0.0654, position-dependent
554, True, Normal, -1.5792294813365328, 0.11622644798189175, -1.4682605703830798, CubeM, -0.030262, 0.025512, 0.0654, position-dependent
555, True, Normal, -1.4461201205302097, -0.0575423414294749, -1.4887541416470345, CubeM, -0.021179, 0.025089, 0.0654, position-dependent
556, True, Normal, -1.4372649414855134, 0.24199725320845444, -1.4505742595779023, CubeM, -0.038745, 0.005895, 0.0654, position-dependent
557, True, Normal, -1.4932176078455468, 0.1102465763509406, -1.456510711853222, CubeM, -0.011063, 0.019056, 0.0654, position-dependent
558, True, Normal, -1.602864747941617, 0.14707070079115714, -1.6510716526200904, CubeM, -0.004316, 0.027439, 0.0654, position-dependent
559, True, Normal, -1.3617389053728048, 0.18135111917999303, -1.4054374702832606, CubeM, -0.019337, 0.026879, 0.0654, position-dependent
560, True, Normal, -1.4813396618165604, 0.2140504746013241, -1.5928374969396386, CubeM, -0.028078, 0.039193, 0.0654, position-dependent
561, True, Normal, -1.39935921208571, 0.07899878904951807, -1.4653854504964776, CubeM, -0.012858, 0.040567, 0.0654, position-dependent
562, True, Normal, -1.5321736002680082, 0.24265633815134713, -1.3916585560276549, CubeM, -0.06723, 0.001657, 0.0654, position-dependent
563, True, Normal, -1.3852992179788675, 0.08279159216914689, -1.4494687824316888, CubeM, 0.035917, 0.003285, 0.0654, position-dependent
564, True, Normal, -1.4119323041644383, 0.1412423251823396, -1.596535459995323, CubeM, -0.008468, 0.046404, 0.0654, position-dependent
565, True, Normal, -1.4162870935670395, 0.016891351674009236, -1.667542041420661, CubeM, -0.00721, 0.012712, 0.0654, position-dependent
566, True, Normal, -1.6379366312148536, 0.05177555628934072, -1.551012574225585, CubeM, -0.01231, 0.027882, 0.0654, position-dependent
567, True, Normal, -1.571113591513813, 0.06803799062562121, -1.5169338277826547, CubeM, 0.010105, 0.015236, 0.0654, position-dependent
568, True, Normal, -1.377042131959984, -0.03433768992915942, -1.5516287314531165, CubeM, 0.003143, 0.035168, 0.0654, position-dependent
569, True, Normal, -1.4372641440551537, -0.05231951525802314, -1.4279623474543421, CubeM, 0.042218, 0.010607, 0.0654, position-dependent
570, True, Normal, -1.3972379088322096, 0.15881354417856164, -1.4552410040792259, CubeM, -0.003903, 0.029078, 0.0654, position-dependent
571, True, Normal, -1.5912417490160942, 0.22639393701349442, -1.6464791258114622, CubeM, -0.028101, 0.025391, 0.0654, position-dependent
572, True, Normal, -1.5447506420810992, 0.19136253308146434, -1.5325799116192176, CubeM, -0.028162, 0.035128, 0.0654, position-dependent
573, True, Normal, -1.4708622396845956, 0.09584196479443774, -1.459828094143026, CubeM, 0.010547, 0.004597, 0.0654, position-dependent
574, True, Normal, -1.312838351481433, 0.06467670792492553, -1.5149974798410122, CubeM, 0.006247, 0.040003, 0.0654, position-dependent
575, True, Normal, -1.586382375036691, -0.007281183002304958, -1.4837646821340502, CubeM, -0.034988, 0.007778, 0.0654, position-dependent
576, True, Normal, -1.3418810413894484, 0.05304682622537493, -1.576474759316596, CubeM, 0.020772, 0.026094, 0.0654, position-dependent
577, True, Normal, -1.4814989892288413, 0.22904313418026745, -1.5300621339129372, CubeM, -0.052009, 0.012301, 0.0654, position-dependent
578, True, Normal, -1.4794785631158323, -0.03783306507828832, -1.4737865649132125, CubeM, 0.00125, 0.022176, 0.0654, position-dependent
579, True, Normal, -1.5551523688396724, 0.060525054090368346, -1.6569677956149726, CubeM, 0.01924, 0.019906, 0.0654, position-dependent
580, True, Normal, -1.4958957336519991, 0.02112760001782954, -1.4598590884097684, CubeM, -0.056089, 0.003105, 0.0654, position-dependent
581, True, Normal, -1.5773386479740812, 0.10489801726042813, -1.4816655983112985, CubeM, 0.021133, 0.001446, 0.0654, position-dependent
