local_obj_coords,global_obj_coords,local_to_global_obj_coords,local_wrist_coords,global_wrist_coords,local_to_global_wrist_coords,global_to_local_transf,shape,orientation,hand_orient_variation,local_finger_coords,global_finger_coords,local_to_global_finger_coords,local_coord_region,total_episode_reward,success,coords_file,coords_file_idx
"[-0.02917525214011899, 0.07540614595147656, 0.05259698700865547]","[0.03282463690149774, -0.011422312246287427, 0.05748956549940548]","[0.03282463690149773, -0.011422312246287411, 0.05748956549940548]","[4.336808689942018e-19, 0.0, 0.0]","[-0.0020794176427947376, 0.07576164166226462, 0.03548069491674939]","[-0.002079417642794737, 0.07576164166226462, 0.03548069491674939]","[[-0.97096236  0.0062872   0.23914968 -0.01098056]
 [-0.07193781 -0.96106172 -0.26680577  0.08212848]
 [ 0.22816014 -0.27626226  0.93360704 -0.0117205 ]
 [ 0.          0.          0.          1.        ]]",CubeB,normal,[-1.30526574  0.07252722 -1.34783235],"[-0.04610984350817816, 0.012461523451413083, 0.006825676929830498, 0.053613142712014436, 0.012611524406165975, 0.025745917346080713, 0.05361301657875854, 0.01261152440668259, -0.02652621409122865, -0.07418250232577724, 0.034714813316953516, 0.012843609913004725, 0.08183543471013646, 0.03486481557125484, 0.031017716565851672, 0.08183542686443601, 0.034864815571287, -0.03179738002764994]","[0.043352397509950326, 0.06160976956093611, 0.02750123449741888, -0.04916881460103508, 0.05686563960156718, 0.06897400289802752, -0.06109510878115576, 0.0713064562129099, 0.02017234260104538, 0.07038209207176788, 0.0383839581921223, 0.02046874571504648, -0.07696963639330318, 0.03419989338298234, 0.07470783724759861, -0.09130152979668509, 0.05155333416783957, 0.016063218701208932]","[0.04335239750995032, 0.06160976956093611, 0.027501234497418876, -0.049168814601035095, 0.05686563960156718, 0.06897400289802752, -0.06109510878115576, 0.0713064562129099, 0.020172342601045383, 0.07038209207176789, 0.03838395819212229, 0.02046874571504648, -0.07696963639330319, 0.03419989338298235, 0.07470783724759861, -0.09130152979668507, 0.05155333416783956, 0.016063218701208935]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/normal/CubeB.txt,0
"[-0.01493600720584215, 0.08026037673227142, 0.020741830114241615]","[0.015976705600566386, -0.010134834791304354, 0.05749817918803929]","[0.01597670560056639, -0.01013483479130435, 0.05749817918803929]","[-4.336808689942018e-19, 0.0, 1.734723475976807e-18]","[-0.0002516532942082733, 0.07229355387761173, 0.05139596565722458]","[-0.0002516532942082714, 0.07229355387761173, 0.05139596565722459]","[[-0.96253892  0.01175082  0.2708888  -0.01501433]
 [-0.04598378 -0.99166289 -0.1203753   0.07786607]
 [ 0.26721586 -0.1283224   0.95505447 -0.03974182]
 [ 0.          0.          0.          1.        ]]",CubeB,normal,[-1.45778603  0.04679279 -1.30545466],"[-0.047084417573841394, 0.01226745456526173, 0.006836199126003071, 0.052638568646351205, 0.012417455520014692, 0.025756439542253314, 0.05263844251309531, 0.012417455520531265, -0.026515691895056058, -0.07515707639144045, 0.03452074443080216, 0.012854132109177293, 0.08086086064447323, 0.034670746685103566, 0.031028238762024284, 0.08086085279877277, 0.03467074668513568, -0.03178685783147733]","[0.04633156811562961, 0.05869785628730368, 0.04369356808348796, -0.04460679660676939, 0.05729304245875428, 0.08875921240475461, -0.05857461800376298, 0.06400072644955218, 0.03883644539493696, 0.0739373916343669, 0.03552798215171199, 0.039157706455061426, -0.07138643312036308, 0.03488042476563052, 0.09876042416437347, -0.088171615925111, 0.04294100876190347, 0.038768583186610306]","[0.04633156811562961, 0.058697856287303674, 0.04369356808348797, -0.04460679660676938, 0.057293042458754266, 0.08875921240475462, -0.058574618003762985, 0.06400072644955218, 0.03883644539493696, 0.07393739163436691, 0.035527982151711976, 0.03915770645506144, -0.07138643312036308, 0.03488042476563051, 0.09876042416437349, -0.088171615925111, 0.04294100876190346, 0.038768583186610306]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/normal/CubeB.txt,0
"[0.0420021099675034, 0.09023433311675542, 0.02616598743691275]","[-0.04831795417048243, -0.015150093985146594, 0.0574847960623845]","[-0.04831795417048242, -0.015150093985146593, 0.05748479606238449]","[1.734723475976807e-18, 0.0, 0.0]","[-0.0020911463570582826, 0.07536743076107444, 0.041337630165716434]","[-0.002091146357058285, 0.07536743076107444, 0.04133763016571642]","[[-0.96811044  0.07313065  0.23961236 -0.01744114]
 [-0.12467473 -0.97023498 -0.20760612  0.08144535]
 [ 0.21729792 -0.23085926  0.94841216 -0.02135144]
 [ 0.          0.          0.          1.        ]]",CubeB,normal,[-1.36903335  0.12549661 -1.35636925],"[-0.04050833814907581, 0.013998864845245415, 0.006335536387782578, 0.059214648071116795, 0.01414886579999837, 0.025255776804032806, 0.05921452193786089, 0.01414886580051495, -0.027016354633276545, -0.06858099696667487, 0.03625215471078584, 0.012353469370956797, 0.08743694006923881, 0.036402156965087265, 0.030527576023803796, 0.08743693222353836, 0.03640215696511938, -0.032287520569697845]","[0.036756792854204356, 0.05736022394597897, 0.03473378131579125, -0.05569344352758468, 0.060139582404518076, 0.07654168652375566, -0.06705194706327064, 0.07220707854303744, 0.026966131464917588, 0.062467488283286535, 0.03232703631248415, 0.02909478692155061, -0.08464461115402533, 0.03939553199526244, 0.08368401569588566, -0.09829419364674895, 0.0538969778746892, 0.02410941267386467]","[0.036756792854204356, 0.05736022394597897, 0.034733781315791246, -0.05569344352758468, 0.06013958240451808, 0.07654168652375563, -0.06705194706327064, 0.07220707854303744, 0.02696613146491758, 0.06246748828328653, 0.03232703631248417, 0.029094786921550604, -0.08464461115402533, 0.03939553199526244, 0.08368401569588564, -0.09829419364674893, 0.0538969778746892, 0.024109412673864655]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/normal/CubeB.txt,0
"[-0.07825471316831195, 0.11520806343227259, 0.03826107918206242]","[0.06414914108479189, -0.053712583041239624, 0.05748907818239269]","[0.06414914108479189, -0.05371258304123962, 0.05748907818239268]","[0.0, 0.0, 0.0]","[0.00047822004251214974, 0.07521915055321066, 0.04395282763052842]","[0.0004782200425121515, 0.07521915055321067, 0.043952827630528414]","[[-0.9928858   0.11816475  0.01465891 -0.00905774]
 [-0.11871934 -0.97297801 -0.19803918  0.08194774]
 [-0.00913845 -0.19837059  0.98008449 -0.02815185]
 [ 0.          0.          0.          1.        ]]",CubeB,normal,[-1.37123234  0.11948898 -1.58308368],"[-0.0387307537051595, 0.014633183049251708, 0.007454460001197014, 0.060992232515033086, 0.014783184004004662, 0.02637470041744723, 0.06099210638177721, 0.014783184004521291, -0.025897431019862114, -0.06680341252275857, 0.03688647291479213, 0.013472392984371246, 0.08921452451315512, 0.037036475169093565, 0.031646499637218224, 0.0892145166674547, 0.03703647516912573, -0.0311685969562834]","[0.03712807126760232, 0.05492602967540173, 0.04779313397891668, -0.06207617522059116, 0.06281060498660258, 0.06776869227498464, -0.06159836349283315, 0.07317984354429764, 0.01653758538960024, 0.06230412504131885, 0.0287630883334598, 0.048872678808973745, -0.09278776023697966, 0.04344775240394468, 0.06894218533523858, -0.09221371954839924, 0.05590841913954533, 0.0073780836050650975]","[0.03712807126760232, 0.05492602967540173, 0.04779313397891667, -0.06207617522059116, 0.0628106049866026, 0.06776869227498462, -0.06159836349283314, 0.07317984354429764, 0.016537585389600234, 0.06230412504131884, 0.028763088333459808, 0.04887267880897374, -0.09278776023697966, 0.043447752403944676, 0.06894218533523858, -0.09221371954839924, 0.055908419139545334, 0.007378083605065094]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/normal/CubeB.txt,0
"[-0.054792112880082414, 0.09433069444922747, 0.03649474110533747]","[0.06065644733615657, -0.0250671899866216, 0.05749764930370939]","[0.060656447336156584, -0.025067189986621594, 0.05749764930370939]","[0.0, 0.0, -3.469446951953614e-18]","[0.0007281817774230934, 0.07252282853288278, 0.04667577562270909]","[0.0007281817774230928, 0.07252282853288278, 0.04667577562270909]","[[-9.87100101e-01 -2.72124724e-02  1.57774751e-01 -4.67194508e-03]
 [-8.47032947e-17 -9.85449730e-01 -1.69967143e-01  7.94009500e-02]
 [ 1.60104312e-01 -1.67774584e-01  9.72737528e-01 -3.33523763e-02]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]",CubeB,normal,[-1.40144749 -0.0016547  -1.41370186],"[-0.051153088514217446, 0.011677399035908274, 0.007280720626917007, 0.04856989770597517, 0.01182739999066125, 0.026200961043167242, 0.04856977157271929, 0.01182739999117785, -0.026071170394142123, -0.07922574733181652, 0.033930688901448715, 0.013298653610091228, 0.07679218970409718, 0.034080691155750145, 0.03147276026293823, 0.07679218185839676, 0.03408069115578228, -0.03134233633056342]","[0.05238707538057316, 0.06118582094153627, 0.04370256587454411, -0.04302028232448613, 0.05514995806730248, 0.07781526781194817, -0.05138915143561057, 0.06391989660200378, 0.026968183992778318, 0.08106109675240679, 0.039010592703134894, 0.04134495028639174, -0.07003447182193803, 0.03156798603458186, 0.08361378151485559, -0.08009143187279914, 0.042106762943288766, 0.022511178494567713]","[0.05238707538057317, 0.06118582094153627, 0.0437025658745441, -0.04302028232448613, 0.0551499580673025, 0.07781526781194817, -0.051389151435610576, 0.06391989660200378, 0.026968183992778314, 0.08106109675240679, 0.0390105927031349, 0.04134495028639174, -0.07003447182193802, 0.031567986034581864, 0.0836137815148556, -0.08009143187279914, 0.042106762943288766, 0.022511178494567706]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/normal/CubeB.txt,0
"[0.010485124668396944, 0.0922719622448486, 0.005411554420296179]","[-0.016380733183152512, -0.019070902846187177, 0.05749359241708554]","[-0.016380733183152512, -0.019070902846187177, 0.057493592417085536]","[0.0, 0.0, 3.469446951953614e-18]","[0.00030443464047909784, 0.07244084163840755, 0.05675631827952657]","[0.0003044346404790941, 0.07244084163840754, 0.056756318279526555]","[[-0.98055465  0.06569576  0.18492335 -0.01495611]
 [-0.07991469 -0.9943047  -0.07051096  0.07605454]
 [ 0.17923788 -0.08391795  0.98022016 -0.04960917]
 [ 0.          0.          0.          1.        ]]",CubeB,normal,[-1.50355376  0.08037902 -1.39593996],"[-0.04293825326823677, 0.013241528845067116, 0.006607488894659019, 0.05678473295195584, 0.013391529799820029, 0.02552772931090925, 0.05678460681869995, 0.013391529800336623, -0.026744402126400106, -0.07101091208583582, 0.03549481871060756, 0.012625421877833236, 0.08500702495007786, 0.03564482096490891, 0.030799528530680215, 0.08500701710437741, 0.035644820964941044, -0.03201556806282139]","[0.04253385817119677, 0.05589937921117054, 0.05435915361964055, -0.0518707431913172, 0.060713862039846286, 0.0913356863809078, -0.06123976568742759, 0.06510042364110452, 0.04009746607808113, 0.06936091105045811, 0.03142356122368227, 0.05349766190422745, -0.08037770168507657, 0.03999899625071339, 0.1001530699549821, -0.0916365389232757, 0.04527030960106181, 0.038580444546792964]","[0.04253385817119677, 0.05589937921117053, 0.05435915361964054, -0.0518707431913172, 0.06071386203984627, 0.0913356863809078, -0.0612397656874276, 0.06510042364110451, 0.04009746607808112, 0.0693609110504581, 0.03142356122368226, 0.053497661904227445, -0.08037770168507657, 0.03999899625071339, 0.10015306995498209, -0.0916365389232757, 0.0452703096010618, 0.03858044454679296]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/normal/CubeB.txt,0
"[-0.0489438869373017, 0.09217343600666872, 0.023841156869851367]","[0.04473510830574669, -0.02424131810415253, 0.057497090110905445]","[0.04473510830574669, -0.02424131810415253, 0.05749709011090545]","[0.0, 0.0, 0.0]","[0.0018592724860772404, 0.07330946120526591, 0.0472328174338192]","[0.0018592724860772398, 0.07330946120526591, 0.04723281743381921]","[[-9.97049817e-01  5.82399518e-02 -4.99976955e-02 -5.42201684e-05]
 [-4.89803942e-02 -9.84266934e-01 -1.69763138e-01  8.02655378e-02]
 [-5.90980754e-02 -1.66813399e-01  9.84215783e-01 -3.41484046e-02]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]",CubeB,normal,[-1.40720038  0.04989912 -1.63292456],"[-0.04474224522560658, 0.012768231998190861, 0.007408383470650079, 0.05498074099458604, 0.012918232952943823, 0.026328623886900316, 0.054980614861330136, 0.012918232953460423, -0.02594350755040906, -0.07281490404320565, 0.03502152186373128, 0.013426316453824296, 0.08320303299270806, 0.03517152411803273, 0.0316004231066713, 0.0832030251470076, 0.03517152411806485, -0.031214673486830352]","[0.04540630567882553, 0.0569005088083768, 0.0545936993906534, -0.05514797642816445, 0.0594045801197193, 0.06820391449488476, -0.0520586683005633, 0.06812426469575156, 0.01675686403324509, 0.0719505218611537, 0.03235850926327916, 0.05814242393805322, -0.084688535673916, 0.03826565962446334, 0.06820366438757895, -0.08097627653483676, 0.048744058944185216, 0.006380055306324413]","[0.045406305678825525, 0.056900508808376805, 0.05459369939065341, -0.05514797642816445, 0.059404580119719316, 0.06820391449488478, -0.05205866830056329, 0.06812426469575157, 0.016756864033245097, 0.0719505218611537, 0.03235850926327917, 0.05814242393805323, -0.084688535673916, 0.038265659624463336, 0.06820366438757897, -0.08097627653483676, 0.04874405894418521, 0.00638005530632442]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/normal/CubeB.txt,0
"[-0.006028239966948554, 0.08543775806435285, 0.0034888432107800125]","[0.008142683818579433, -0.014289195742488815, 0.05748964607987033]","[0.008142683818579435, -0.014289195742488811, 0.05748964607987034]","[-4.336808689942018e-19, 0.0, 2.168404344971009e-18]","[0.0015622079983391235, 0.07115424417635366, 0.059548315535076835]","[0.0015622079983391233, 0.07115424417635366, 0.059548315535076835]","[[-9.81853530e-01 -9.62891553e-03  1.89396222e-01 -9.05922834e-03]
 [-1.12937726e-16 -9.98710144e-01 -5.07744849e-02  7.40860005e-02]
 [ 1.89640831e-01 -4.98531073e-02  9.80587081e-01 -5.51413071e-02]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]",CubeB,normal,[-1.52628014 -0.00238148 -1.38124077],"[-0.05030728731000123, 0.011770774824068228, 0.007231016279207036, 0.04941569891019137, 0.011920775778821217, 0.026151256695457266, 0.04941557277693548, 0.011920775779337804, -0.02612087474185209, -0.0783799461276003, 0.03402406468960866, 0.013248949262381241, 0.07763799090831337, 0.034174066943910106, 0.03142305591522824, 0.07763798306261295, 0.03417406694394223, -0.03139204067827338]","[0.052327891585437436, 0.059522567946886415, 0.056513291497684394, -0.041997424373240264, 0.05746930348557618, 0.09394577542161603, -0.05191023098833869, 0.06007523287613989, 0.04268837476533701, 0.08103237656605963, 0.037268278223198725, 0.05596764398283116, -0.06870783302032332, 0.034710150224316234, 0.10333052971010831, -0.08062013245304006, 0.037841678049415226, 0.04173485603283672]","[0.052327891585437436, 0.05952256794688641, 0.0565132914976844, -0.041997424373240264, 0.05746930348557617, 0.09394577542161603, -0.051910230988338676, 0.06007523287613988, 0.04268837476533702, 0.08103237656605963, 0.037268278223198725, 0.05596764398283116, -0.06870783302032331, 0.03471015022431623, 0.10333052971010831, -0.08062013245304006, 0.03784167804941523, 0.04173485603283673]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/normal/CubeB.txt,0
"[-0.0608487925303294, 0.10020409158793807, 0.038761282638152234]","[0.05483037041263994, -0.035691343589542936, 0.057499806591354834]","[0.05483037041263994, -0.03569134358954293, 0.057499806591354834]","[0.0, 0.0, 1.734723475976807e-18]","[-0.0005238558755316924, 0.07409528514827667, 0.046156159138276746]","[-0.0005238558755316916, 0.07409528514827668, 0.04615615913827674]","[[-0.98515816  0.07355553  0.15509023 -0.01312457]
 [-0.09983342 -0.98052659 -0.16911802  0.08040594]
 [ 0.13963053 -0.18209118  0.97331707 -0.03135933]
 [ 0.          0.          0.          1.        ]]",CubeB,normal,[-1.40503003  0.10099914 -1.43639007],"[-0.04164303877276689, 0.013624084570336967, 0.006734678129212035, 0.05807994744742573, 0.013774085525089921, 0.025654918545462282, 0.05807982131416985, 0.013774085525606501, -0.026617212891847084, -0.06971569759036594, 0.03587737443587739, 0.012752611112386241, 0.08630223944554774, 0.03602737669017879, 0.03092671776523326, 0.08630223159984732, 0.0360273766902109, -0.03188837882826837]","[0.04008135142609172, 0.056447106737420906, 0.04394862954963223, -0.05553469421401824, 0.06018999499596899, 0.07780471588577414, -0.06283335549187882, 0.06970827985573869, 0.0269273385762607, 0.06635602560506047, 0.03146645257797369, 0.04168875900595339, -0.08482363347213459, 0.03948600888222053, 0.0835494174842163, -0.09359453111907398, 0.050924083417940746, 0.022410410578369164]","[0.04008135142609171, 0.0564471067374209, 0.04394862954963223, -0.05553469421401824, 0.06018999499596899, 0.07780471588577414, -0.06283335549187882, 0.06970827985573867, 0.026927338576260694, 0.06635602560506047, 0.0314664525779737, 0.04168875900595338, -0.0848236334721346, 0.039486008882220536, 0.0835494174842163, -0.093594531119074, 0.05092408341794076, 0.02241041057836916]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/normal/CubeB.txt,0
"[0.021660367920220545, 0.15838624481299554, 0.07090061436325687]","[-0.04680137853066936, -0.08869734292714401, 0.057490885996243524]","[-0.04680137853066936, -0.08869734292714404, 0.057490885996243524]","[0.0, 0.0, 0.0]","[0.0009392008154695021, 0.07804477473865293, 0.035126305036402246]","[0.000939200815469502, 0.07804477473865293, 0.03512630503640225]","[[-0.98839473  0.14940389 -0.02746518 -0.00976714]
 [-0.13558114 -0.94916978 -0.28406775  0.08418333]
 [-0.06850995 -0.27704731  0.95841076 -0.01197899]
 [ 0.          0.          0.          1.        ]]",CubeB,normal,[-1.28730034  0.13625105 -1.64585372],"[-0.03657203075461395, 0.015527990589652131, 0.008048046454244, 0.06315095546557864, 0.015677991544405072, 0.026968286870494223, 0.06315082933232274, 0.015677991544921638, -0.02530384456681512, -0.06464468957221302, 0.03778128045519258, 0.014065979437418212, 0.09137324746370065, 0.03793128270949394, 0.032240086090265185, 0.09137323961800024, 0.03793128270952606, -0.030575010503236418]","[0.03443012924472137, 0.05561238194162027, 0.03943309541263249, -0.06545210668705616, 0.06512720642623931, 0.05478493695244389, -0.06187082096648727, 0.07960904086372625, 0.0046867674357028485, 0.05874758244730065, 0.028628815071502514, 0.03965032576344417, -0.09672516872306298, 0.04676103757308973, 0.05274091325670819, -0.09242170191361779, 0.06416378979542246, -0.0074617507089262194]","[0.034430129244721365, 0.05561238194162027, 0.0394330954126325, -0.06545210668705616, 0.0651272064262393, 0.054784936952443894, -0.06187082096648725, 0.07960904086372626, 0.004686767435702855, 0.05874758244730064, 0.028628815071502514, 0.039650325763444176, -0.09672516872306297, 0.046761037573089706, 0.0527409132567082, -0.09242170191361779, 0.06416378979542248, -0.007461750708926218]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/normal/CubeB.txt,0
"[0.07432713064394289, 0.13252334733623275, 0.0655856295175894]","[-0.0880435376577731, -0.06060178788714358, 0.05749188231771524]","[-0.0880435376577731, -0.0606017878871436, 0.057491882317715265]","[0.0, 0.0, 0.0]","[0.002040130450994656, 0.07654545765189871, 0.035951211035161024]","[0.0020401304509946564, 0.07654545765189871, 0.035951211035161024]","[[-0.99291751  0.10021298 -0.06381356 -0.00335099]
 [-0.07891785 -0.95783834 -0.27625657  0.08341093]
 [-0.08880757 -0.26926396  0.95896305 -0.01368377]
 [ 0.          0.          0.          1.        ]]",CubeB,normal,[-1.29487622  0.07905207 -1.66388795],"[-0.04138743004067295, 0.01370610602984964, 0.0077803879051478175, 0.058335556179519646, 0.013856106984602587, 0.026700628321398072, 0.05833543004626375, 0.013856106985119188, -0.025571503115911293, -0.06946008885827201, 0.03595939589539006, 0.013798320888322037, 0.08655784817764167, 0.03610939814969147, 0.03197242754116905, 0.08655784033194122, 0.03610939814972363, -0.030842669052332575]","[0.0413618207636109, 0.05717468813470693, 0.04226699310060507, -0.059346977058480875, 0.06193001025335055, 0.05400568685863634, -0.05470469082386486, 0.07600499852265001, 0.0038786521493077535, 0.0669450354913977, 0.03142597674281069, 0.043681767346853535, -0.08959374267543296, 0.042023689295924004, 0.051112564674533206, -0.08401527876979493, 0.05893752992770469, -0.009124791638532359]","[0.0413618207636109, 0.057174688134706914, 0.04226699310060507, -0.059346977058480875, 0.06193001025335055, 0.054005686858636354, -0.05470469082386486, 0.07600499852265001, 0.0038786521493077604, 0.0669450354913977, 0.03142597674281068, 0.043681767346853535, -0.08959374267543296, 0.04202368929592401, 0.05111256467453321, -0.08401527876979493, 0.05893752992770468, -0.009124791638532357]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/normal/CubeB.txt,0
"[-0.06197463275573492, 0.09111548944269732, 0.029390765524628246]","[0.062338184048636294, -0.023020998686437706, 0.057484128982838126]","[0.0623381840486363, -0.0230209986864377, 0.057484128982838126]","[3.2526065174565133e-19, 0.0, 1.734723475976807e-18]","[0.0008553206635264748, 0.07263606312796685, 0.04874979130232206]","[0.0008553206635264748, 0.07263606312796685, 0.04874979130232206]","[[-0.99434934  0.01832056  0.10456457 -0.00557775]
 [-0.03399345 -0.98808038 -0.15013865  0.07911857]
 [ 0.10056758 -0.15284478  0.98311985 -0.03691086]
 [ 0.          0.          0.          1.        ]]",CubeB,normal,[-1.42458068  0.03413696 -1.47786323],"[-0.04734289070851945, 0.012218287796478468, 0.007088603924986395, 0.05238009551167315, 0.012368288751231367, 0.026008844341236632, 0.05237996937841726, 0.01236828875174796, -0.02626328709607273, -0.07541554952611852, 0.034471577662018894, 0.013106536908160606, 0.08060238750979518, 0.034621579916320235, 0.0312806435610076, 0.08060237966409475, 0.03462157991635238, -0.03153445303249402]","[0.04822823471263672, 0.05861260860023501, 0.04893391225706252, -0.049033587017497146, 0.05739951615431617, 0.07793974647745985, -0.054290343216774506, 0.06538903605415167, 0.026549963338719642, 0.0759910072996592, 0.03519045324739296, 0.04857377724395077, -0.07732269846657207, 0.03512275691073835, 0.0827325297340396, -0.0836398527484679, 0.04472371612392411, 0.020977760654911234]","[0.04822823471263673, 0.05861260860023501, 0.04893391225706252, -0.04903358701749714, 0.05739951615431616, 0.07793974647745984, -0.0542903432167745, 0.06538903605415167, 0.026549963338719645, 0.0759910072996592, 0.03519045324739296, 0.04857377724395077, -0.07732269846657205, 0.03512275691073835, 0.0827325297340396, -0.08363985274846791, 0.04472371612392411, 0.020977760654911234]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/normal/CubeB.txt,0
"[0.03120078057551641, 0.05870083870171979, -0.00029724218775982643]","[-0.04394083130923367, 0.025057786727245214, 0.05749709580089146]","[-0.04394083130923367, 0.025057786727245228, 0.05749709580089146]","[0.0, 0.0, 2.6020852139652106e-18]","[-0.0011109703552841278, 0.07589977895344432, 0.05774278434659259]","[-0.0011109703552841306, 0.07589977895344432, 0.057742784346592586]","[[-0.97222938  0.20478815  0.11327772 -0.02316446]
 [-0.21237035 -0.97538387 -0.05937293  0.07722384]
 [ 0.09833039 -0.08178093  0.99178779 -0.05095219]
 [ 0.          0.          0.          1.        ]]",CubeB,normal,[-1.51987119  0.21487812 -1.47390954],"[-0.03079560129341417, 0.01854500672630842, 0.006405649814620903, 0.06892738492677844, 0.0186950076810614, 0.025325890230871142, 0.06892725879352256, 0.018695007681577988, -0.02694624120643822, -0.058868260111013246, 0.04079829659184884, 0.012423582797795103, 0.09714967692490044, 0.04094829884615031, 0.030597689450642136, 0.0971496690792, 0.040948298846182424, -0.03221740714285949]","[0.025520878596815316, 0.050980844250966925, 0.05950630291341767, -0.06960415991869648, 0.0697093069553999, 0.08955865241422908, -0.0747439761105313, 0.07398414467911643, 0.037715776558762716, 0.04867974915121066, 0.02303424419406306, 0.060973565747160875, -0.1012502625167045, 0.053352264103091046, 0.09666287227309774, -0.10742688753658197, 0.05848933955321485, 0.03436362573484047]","[0.025520878596815313, 0.05098084425096691, 0.05950630291341767, -0.06960415991869649, 0.06970930695539991, 0.08955865241422908, -0.0747439761105313, 0.07398414467911643, 0.03771577655876271, 0.048679749151210656, 0.023034244194063053, 0.06097356574716087, -0.10125026251670452, 0.05335226410309106, 0.09666287227309774, -0.10742688753658197, 0.05848933955321485, 0.03436362573484047]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/normal/CubeB.txt,0
"[-0.034820422353593124, 0.08980172549771849, 0.05282784556834283]","[0.028117202533976555, -0.02672589524447762, 0.05748646732080044]","[0.028117202533976555, -0.026725895244477618, 0.05748646732080046]","[-8.673617379884035e-19, 0.0, 0.0]","[-0.0011956245056576782, 0.07688983701161878, 0.03575788746337989]","[-0.0011956245056576776, 0.07688983701161878, 0.0357578874633799]","[[-0.98660162  0.08601581  0.13863087 -0.01275049]
 [-0.12070496 -0.95651306 -0.26554299  0.08289707]
 [ 0.10976134 -0.27871858  0.95407987 -0.01255402]
 [ 0.          0.          0.          1.        ]]",CubeB,normal,[-1.3039604   0.12129799 -1.46623199],"[-0.04010255571722318, 0.014131461036689746, 0.006888945796198573, 0.05962043050296941, 0.014281461991442708, 0.025809186212448793, 0.059620304369713537, 0.014281461991959274, -0.02646294522486057, -0.06817521453482225, 0.036384750902230166, 0.012906878779372799, 0.08784272250109144, 0.03653475315653161, 0.031080985432219783, 0.087842714655391, 0.036534753156563717, -0.03173411116128186]","[0.03742002458082264, 0.05800337881738677, 0.0330185293679915, -0.058908230334295056, 0.06116423225594595, 0.06485480253109759, -0.06464556512580476, 0.07573343561633875, 0.01498299658877275, 0.06309100934177442, 0.032625814108604205, 0.02895917582665034, -0.08885983219041424, 0.04083688366796091, 0.06788779543483556, -0.09575449367645165, 0.058344617473189725, 0.007957175047180605]","[0.03742002458082264, 0.058003378817386764, 0.03301852936799151, -0.05890823033429505, 0.06116423225594595, 0.0648548025310976, -0.06464556512580476, 0.07573343561633875, 0.014982996588772751, 0.0630910093417744, 0.03262581410860421, 0.02895917582665035, -0.08885983219041423, 0.04083688366796091, 0.06788779543483556, -0.09575449367645165, 0.058344617473189725, 0.007957175047180607]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/normal/CubeB.txt,0
