local_obj_coords,global_obj_coords,local_to_global_obj_coords,local_wrist_coords,global_wrist_coords,local_to_global_wrist_coords,global_to_local_transf,shape,orientation,hand_orient_variation,local_finger_coords,global_finger_coords,local_to_global_finger_coords,local_coord_region,total_episode_reward,success,coords_file,coords_file_idx
"[-0.03713897559636365, 0.08760921871789694, 0.02288492264083429]","[0.01427465671697291, -0.01792552638400558, 0.047892055920179546]","[0.014274656716972919, -0.017925526384005575, 0.047892055920179546]","[0.0, 0.0, 0.0]","[-0.0012743117836717319, 0.07863094521674442, 0.04422112040398088]","[-0.001274311783671729, 0.07863094521674442, 0.044221120403980886]","[[-9.72046402e-01  2.29911310e-01  4.76086229e-02 -2.14221405e-02]
 [-2.34787547e-01 -9.52516408e-01 -1.93874445e-01  8.31714181e-02]
 [ 7.74066760e-04 -1.99632869e-01  9.79870460e-01 -2.76326620e-02]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]",CubeS,normal,[-1.379752    0.23732707 -1.57493384],"[-0.028825867788874533, 0.019812327562233133, 0.007732437339399236, 0.07089711843131806, 0.019962328516986108, 0.026652677755649452, 0.0708969922980622, 0.01996232851750271, -0.025619453681659902, -0.05689852660647361, 0.04206561742777355, 0.013750370322573448, 0.09911941042944009, 0.042215619682075003, 0.03192447697542044, 0.09911940258373965, 0.04221561968210716, -0.03089061961808119]","[0.022100066927492727, 0.05158833645841272, 0.04658444345288816, -0.07485587589536985, 0.07059579862800756, 0.06984242082773923, -0.07489621540752128, 0.08103100518581004, 0.018622497342487797, 0.04416785687498059, 0.022736113739940608, 0.04683039335896242, -0.10750996822624503, 0.054835373391788005, 0.07203738113245443, -0.10755858367815223, 0.06737532952561612, 0.010486723160743817]","[0.022100066927492727, 0.05158833645841272, 0.04658444345288816, -0.07485587589536985, 0.07059579862800756, 0.06984242082773921, -0.0748962154075213, 0.08103100518581004, 0.0186224973424878, 0.0441678568749806, 0.02273611373994061, 0.04683039335896242, -0.10750996822624503, 0.054835373391788, 0.07203738113245443, -0.10755858367815223, 0.06737532952561612, 0.010486723160743821]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/normal/CubeS.txt,0
"[-0.06953731375047231, 0.08229580357279481, 0.031150015546189805]","[0.06695588857414878, -0.015633972472925268, 0.04790844382165576]","[0.06695588857414878, -0.015633972472925264, 0.04790844382165576]","[-4.336808689942018e-19, 0.0, 0.0]","[0.00045286910805043823, 0.07443441625181557, 0.04132099270060413]","[0.0004528691080504372, 0.07443441625181557, 0.041320992700604124]","[[-0.99570003  0.0428698   0.08211956 -0.00613333]
 [-0.05996401 -0.97396758 -0.21861259  0.08155715]
 [ 0.07060991 -0.22259678  0.9723502  -0.02364159]
 [ 0.          0.          0.          1.        ]]",CubeS,normal,[-1.35187358  0.06078006 -1.50551736],"[-0.044947512587701466, 0.012718976764686737, 0.007098178677486652, 0.05477547363249114, 0.012868977719439678, 0.026018419093736887, 0.05477534749923523, 0.012868977719956251, -0.02625371234357248, -0.07302017140530054, 0.03497226663022718, 0.013116111660660859, 0.08299776563061316, 0.03512226888452857, 0.03129021831350787, 0.08299775778491271, 0.03512226888456068, -0.03152487827999377]","[0.044945629902339995, 0.05853962268528434, 0.04175130965267169, -0.05302158901912972, 0.058457046167065554, 0.0683048249807657, -0.0567123940760655, 0.0700926491379135, 0.017477997157737565, 0.07198810655349519, 0.03432259801859802, 0.04043268416228585, -0.08208468133905523, 0.03681946035464817, 0.07088361255108311, -0.08652004202625255, 0.0508018985401488, 0.009805340162171177]","[0.04494562990234, 0.05853962268528435, 0.04175130965267169, -0.05302158901912971, 0.058457046167065554, 0.0683048249807657, -0.056712394076065493, 0.07009264913791352, 0.01747799715773756, 0.0719881065534952, 0.03432259801859802, 0.04043268416228584, -0.08208468133905522, 0.03681946035464817, 0.07088361255108311, -0.08652004202625255, 0.050801898540148806, 0.009805340162171177]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/normal/CubeS.txt,0
"[-0.14083209845120098, -0.3861510365524714, 0.00213886390144987]","[-0.02640826309760871, -0.12305824407699029, 0.04792196633970266]","[-0.02640826309760872, -0.12305824407699018, 0.04792196633970266]","[0.0, 0.0, 1.734723475976807e-18]","[-0.005884230782512465, 0.28708569799173067, 0.06557383891357764]","[-0.005884230782512507, 0.2870856979917308, 0.06557383891357764]","[[ 0.95422439  0.29304717  0.0598262  -0.08243781]
 [-0.29513103  0.95500374  0.02941991 -0.27783371]
 [-0.04851283 -0.04572976  0.99777517 -0.05258505]
 [ 0.          0.          0.          1.        ]]",CubeS,normal,[-1.54321149e+00  2.84246800e-06 -1.52220884e+00],"[-0.07767805151256818, 0.016764276000461875, 0.011653578435290319, 0.022044934707624392, 0.01691427695521497, 0.030573818851540542, 0.022044808574368524, 0.016914276955731555, -0.021698312585768806, -0.10575071033016731, 0.03901756586600219, 0.01767151141846453, 0.050267226705746404, 0.03916756812030403, 0.03584561807131149, 0.05026721886004594, 0.03916756812033606, -0.026969478522190116]","[-0.08551952794853468, 0.27979939568208767, 0.07304751076134756, 0.008676433199685044, 0.308300968005297, 0.09789611749967003, 0.0112121816747143, 0.31069132322723897, 0.045740275002404435, -0.11916672688783647, 0.29254955885546774, 0.07802726405948335, 0.028783445882625047, 0.3375823289987769, 0.10549931022750943, 0.03183077626835218, 0.3404548461824653, 0.04282396593168095]","[-0.08551952794853471, 0.2797993956820878, 0.07304751076134755, 0.008676433199685012, 0.30830096800529705, 0.09789611749967003, 0.011212181674714276, 0.3106913232272391, 0.045740275002404435, -0.11916672688783646, 0.2925495588554678, 0.07802726405948335, 0.02878344588262502, 0.337582328998777, 0.10549931022750943, 0.031830776268352144, 0.3404548461824654, 0.04282396593168096]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/normal/CubeS.txt,0
"[-0.06626057511445078, 0.0979006800497131, 0.04044867359050139]","[0.053842585385419126, -0.03531809725012605, 0.04791872965881973]","[0.053842585385419126, -0.03531809725012604, 0.047918729658819735]","[0.0, 0.0, 0.0]","[-9.316840483143685e-05, 0.07689672527763003, 0.037436829446230946]","[-9.316840483143424e-05, 0.07689672527763004, 0.03743682944623096]","[[-0.99147659  0.11890364  0.05325495 -0.01122937]
 [-0.12864252 -0.95815695 -0.25570756  0.08324003]
 [ 0.02062204 -0.26037892  0.96528625 -0.01611305]
 [ 0.          0.          0.          1.        ]]",CubeS,normal,[-1.31530455  0.12991854 -1.55611446],"[-0.038245209394563884, 0.014821752461230402, 0.007363954161833797, 0.0614777768256287, 0.014971753415983335, 0.026284194578084036, 0.06147765069237281, 0.014971753416499908, -0.02598793685922533, -0.06631786821216294, 0.037075042326770835, 0.013381887145008018, 0.08970006882375074, 0.03722504458107222, 0.031555993797854995, 0.08970006097805029, 0.03722504458110433, -0.03125910279564662]","[0.03607121376129893, 0.056230247116364755, 0.03871837207354901, -0.0624309153194017, 0.06301751697894656, 0.06225420672518896, -0.06350874846860166, 0.07662806292705293, 0.011796630091820744, 0.06116598076157212, 0.030003218552757574, 0.03734205734035899, -0.09316666132432151, 0.04367843921758866, 0.06315564401101185, -0.09446202924673087, 0.06003416507494833, 0.0025210943410795433]","[0.03607121376129893, 0.056230247116364755, 0.038718372073549015, -0.0624309153194017, 0.06301751697894656, 0.062254206725188964, -0.06350874846860166, 0.07662806292705295, 0.011796630091820751, 0.06116598076157213, 0.030003218552757574, 0.03734205734035899, -0.09316666132432151, 0.04367843921758867, 0.06315564401101187, -0.09446202924673086, 0.06003416507494833, 0.002521094341079549]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/normal/CubeS.txt,0
"[0.007003484975877029, 0.03811860520753049, 0.014664049086567809]","[-0.01230296457912257, 0.0370649645790513, 0.0479533344108726]","[-0.012302964579122574, 0.03706496457905129, 0.0479533344108726]","[0.0, -1.3877787807814457e-17, 0.0]","[-0.0006858982283731094, 0.07628410842104391, 0.0413190502677601]","[-0.0006858982283731094, 0.07628410842104391, 0.0413190502677601]","[[-0.98738734  0.12934468  0.09130276 -0.01431673]
 [-0.14647115 -0.96520013 -0.21664469  0.08248052]
 [ 0.06010359 -0.22728544  0.97197165 -0.02278145]
 [ 0.          0.          0.          1.        ]]",CubeS,normal,[-1.35755832  0.14786988 -1.51970705],"[-0.036964858204664566, 0.015349185912902082, 0.0070896008289894515, 0.06275812801552805, 0.015499186867655064, 0.026009841245239664, 0.06275800188227214, 0.015499186868171644, -0.026262290192069684, -0.06503751702226362, 0.03760247577844249, 0.013107533812163664, 0.09098042001365006, 0.03775247803274398, 0.031281640465010634, 0.09098041216794961, 0.03775247803277608, -0.03153345612849098]","[0.033990632355024815, 0.055076501367937944, 0.04150962826731754, -0.06335937816378386, 0.0635300631956521, 0.06897205210026996, -0.06650099654368541, 0.07541074134608228, 0.01816501080030634, 0.058811454693178805, 0.02859878551990751, 0.03997472037176926, -0.09416832309906775, 0.04450338395851458, 0.07185180721152302, -0.09794372836312051, 0.058780339898256234, 0.010797313484706837]","[0.03399063235502482, 0.05507650136793794, 0.04150962826731755, -0.06335937816378387, 0.0635300631956521, 0.06897205210026996, -0.06650099654368541, 0.07541074134608226, 0.01816501080030634, 0.05881145469317879, 0.02859878551990752, 0.03997472037176926, -0.09416832309906777, 0.04450338395851456, 0.07185180721152304, -0.09794372836312051, 0.05878033989825622, 0.01079731348470683]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/normal/CubeS.txt,0
"[-0.005149960047470257, 0.1096340611744277, 0.036551019281276464]","[0.011183010773282298, -0.040918135388785325, 0.04792146696477106]","[0.011183010773282298, -0.040918135388785304, 0.047921466964771064]","[0.0, 0.0, 0.0]","[0.0009273259028550608, 0.0739858285646097, 0.03931760363343403]","[0.0009273259028550621, 0.0739858285646097, 0.039317603633434034]","[[-9.93818670e-01 -3.60200203e-02  1.05009564e-01 -5.42159560e-04]
 [ 9.99983333e-03 -9.71099821e-01 -2.38464130e-01  8.12141899e-02]
 [ 1.10564251e-01 -2.35940026e-01  9.65457327e-01 -2.06057793e-02]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]",CubeS,normal,[-1.33692481 -0.01026042 -1.4636864 ],"[-0.052059504840771965, 0.011593919608732108, 0.007281412856184482, 0.04766348137942064, 0.011743920563485062, 0.026201653272434733, 0.04766335524616476, 0.01174392056400167, -0.026070478164874643, -0.08013216365837103, 0.03384720947427253, 0.013299345839358713, 0.07588577337754265, 0.03399721172857395, 0.031473452492205706, 0.07588576553184224, 0.03399721172860609, -0.03134164410129593]","[0.053586035010977306, 0.06288418299236077, 0.03811601718351033, -0.043427128361402514, 0.05468245107972814, 0.06681879935676151, -0.04920643208806674, 0.06701554368404414, 0.016352273814937375, 0.08237306491680418, 0.04086532366531994, 0.035671565618009625, -0.07066956733389856, 0.03081188803665086, 0.06956549540025893, -0.0776146636667385, 0.04563248385602527, 0.008920199321030173]","[0.053586035010977306, 0.06288418299236077, 0.038116017183510334, -0.043427128361402514, 0.054682451079728134, 0.06681879935676152, -0.04920643208806674, 0.06701554368404414, 0.01635227381493738, 0.08237306491680418, 0.04086532366531994, 0.03567156561800963, -0.07066956733389856, 0.03081188803665085, 0.06956549540025894, -0.07761466366673851, 0.04563248385602527, 0.008920199321030182]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/normal/CubeS.txt,0
"[0.01587319645616213, 0.04118893430855826, -0.005597314719889789]","[-0.026092964579122437, 0.03869096457905116, 0.04795333441087217]","[-0.026092964579122434, 0.03869096457905117, 0.04795333441087217]","[0.0, 0.0, -1.734723475976807e-18]","[-0.0016981257890271648, 0.07549218814919353, 0.05346499400030631]","[-0.0016981257890271652, 0.07549218814919353, 0.05346499400030631]","[[-0.95914183  0.17068022  0.22564398 -0.02657782]
 [-0.19474749 -0.97681312 -0.08893557  0.07816599]
 [ 0.20523246 -0.12924543  0.97014187 -0.0417631 ]
 [ 0.          0.          0.          1.        ]]",CubeS,normal,[-1.48162433  0.19687969 -1.36540714],"[-0.03299963149780021, 0.017296496978975028, 0.005635490643288566, 0.06672335472239238, 0.017446497933727996, 0.024555731059538774, 0.06672322858913649, 0.017446497934244597, -0.02771640037777058, -0.06107229031539928, 0.03954978684451545, 0.011653423626462787, 0.0949456467205144, 0.039699789098816884, 0.029827530279309754, 0.09494563887481396, 0.03969978909884903, -0.03298756631419186]","[0.02774133753944024, 0.05223599698379852, 0.04994777735424663, -0.06405331501900788, 0.06666486123586787, 0.09079164612836019, -0.07478113213611669, 0.07342077359364918, 0.04008023406824201, 0.05156830189460061, 0.024929453350168707, 0.04747249055840849, -0.09437432405803105, 0.04906318555617888, 0.10029512046365377, -0.1072660132987146, 0.05718174812491932, 0.039355563110567496]","[0.027741337539440237, 0.05223599698379853, 0.04994777735424663, -0.06405331501900786, 0.06666486123586787, 0.09079164612836019, -0.07478113213611667, 0.07342077359364918, 0.04008023406824201, 0.051568301894600606, 0.024929453350168704, 0.04747249055840849, -0.09437432405803105, 0.04906318555617889, 0.10029512046365377, -0.1072660132987146, 0.057181748124919315, 0.039355563110567496]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/normal/CubeS.txt,0
"[0.017352700363314738, 0.09261591725642518, 0.019432001670260112]","[-0.01337123309152919, -0.022214319942741936, 0.04791862433714482]","[-0.01337123309152919, -0.022214319942741936, 0.04791862433714481]","[0.0, 0.0, -1.734723475976807e-18]","[0.002495671300306564, 0.07265603041743085, 0.04584860124080609]","[0.0024956713003065636, 0.07265603041743086, 0.04584860124080609]","[[-0.99961566 -0.01621622 -0.02248486  0.00470382]
 [ 0.01999867 -0.98350408 -0.17977702  0.07965012]
 [-0.01919865 -0.18015759  0.98345038 -0.03195238]
 [ 0.          0.          0.          1.        ]]",CubeS,normal,[-1.3969368  -0.02965703 -1.59864364],"[-0.05158697895415823, 0.011635217149734117, 0.007152401146695273, 0.04813600726603438, 0.011785218104487037, 0.02607264156294549, 0.04813588113277849, 0.011785218105003617, -0.026199489874363876, -0.07965963777175729, 0.03388850701527456, 0.01317033412986949, 0.07635829926415642, 0.0340385092695759, 0.03134444078271646, 0.07635829141845596, 0.034038509269608025, -0.03147065581078516]","[0.05415819561200745, 0.06076073332401001, 0.05195081450352053, -0.04588670624614834, 0.05558745201970138, 0.0682887076083957, -0.04488302567283402, 0.06500467517633228, 0.01688166277658084, 0.08254956486931705, 0.03824558804069571, 0.054499732879108094, -0.07375432653980873, 0.03229383581308891, 0.06883805586448817, -0.07254835348391521, 0.04361045222338791, 0.007062525255179673]","[0.05415819561200744, 0.06076073332401001, 0.05195081450352053, -0.04588670624614834, 0.05558745201970139, 0.0682887076083957, -0.04488302567283402, 0.0650046751763323, 0.016881662776580836, 0.08254956486931705, 0.03824558804069572, 0.0544997328791081, -0.07375432653980873, 0.03229383581308892, 0.06883805586448817, -0.07254835348391521, 0.04361045222338792, 0.007062525255179674]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/normal/CubeS.txt,0
"[0.017582414375295775, 0.10381421271877606, 0.026791218949839185]","[-0.0006339491918447314, -0.035414207106429986, 0.04790497849555626]","[-0.0006339491918447345, -0.03541420710642999, 0.047904978495556264]","[0.0, 0.0, 0.0]","[0.001711070225029531, 0.07305447835615769, 0.04213032452715099]","[0.0017110702250295294, 0.07305447835615769, 0.04213032452715099]","[[-0.98052659 -0.1332164   0.14429486  0.00533062]
 [ 0.09983342 -0.97084881 -0.21791257  0.07993476]
 [ 0.16911802 -0.19926362  0.96524251 -0.02639825]
 [ 0.          0.          0.          1.        ]]",CubeS,normal,[-1.35523593 -0.1059403  -1.40956507],"[-0.061112820021280684, 0.011703742973282041, 0.008076643539398243, 0.038610166198911916, 0.011853743928035003, 0.02699688395564847, 0.038610040065656034, 0.011853743928551597, -0.025275247481660892, -0.08918547883887976, 0.03395703283882247, 0.014094576522572457, 0.06683245819703393, 0.034107035093123884, 0.032268683175419435, 0.0668324503513335, 0.03410703509315602, -0.03054641341808218]","[0.0641681455749826, 0.06822376206728926, 0.03855758604423004, -0.03039816503718995, 0.05102328122403341, 0.0711770332242598, -0.039238200476263765, 0.06143923194532853, 0.02072173153035726, 0.09493349672595011, 0.0491597656089405, 0.03546633906076368, -0.054957694350559305, 0.024608550211175022, 0.07548865771430431, -0.0655808511147446, 0.03712531453398121, 0.014856854909984944]","[0.06416814557498259, 0.06822376206728928, 0.03855758604423005, -0.030398165037189947, 0.0510232812240334, 0.07117703322425982, -0.03923820047626377, 0.061439231945328535, 0.020721731530357262, 0.09493349672595013, 0.04915976560894052, 0.035466339060763685, -0.054957694350559305, 0.024608550211175022, 0.07548865771430432, -0.06558085111474461, 0.03712531453398123, 0.014856854909984948]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/normal/CubeS.txt,0
"[-0.003183879707502661, 0.08468017584940743, -0.0206613069649976]","[-0.033348964579122446, 0.005552964579051236, 0.047953334410872406]","[-0.03334896457912244, 0.005552964579051231, 0.04795333441087239]","[0.0, 0.0, 3.469446951953614e-18]","[-0.0036557693147151356, 0.08505369157014417, 0.06809551503407603]","[-0.003655769314715134, 0.08505369157014417, 0.06809551503407602]","[[-9.03035717e-01  4.09889723e-01 -1.28518129e-01 -2.94124161e-02]
 [-4.13231614e-01 -9.10625668e-01 -7.25155773e-04  7.59907751e-02]
 [-1.17329141e-01  5.24529123e-02  9.91706895e-01 -7.24210338e-02]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]",CubeS,normal,[-1.57343218  0.42600477 -1.70002794],"[-0.015938718768829647, 0.032803981234655596, 0.009093608930978077, 0.08378426745136297, 0.03295398218940855, 0.028013849347228316, 0.0837841413181071, 0.032953982189925145, -0.024258282090081063, -0.04401137758642872, 0.05505727110019602, 0.015111541914152302, 0.11200655944948498, 0.055207273354497446, 0.03328564856699928, 0.11200655160378459, 0.05520727335452955, -0.02952944802650236]","[-0.003885124427015569, 0.04912541350068714, 0.07913833602426135, -0.09622042345642115, 0.0908566676623319, 0.08508534851914665, -0.09008726527997032, 0.08811479043534526, 0.033246731590547716, 0.011563647351421675, 0.017669960324229628, 0.08869807013774555, -0.13152046024170566, 0.0824367981937256, 0.08667021488835758, -0.12415041183877304, 0.07914196022535898, 0.02437605152330672]","[-0.0038851244270155655, 0.04912541350068714, 0.07913833602426135, -0.09622042345642116, 0.0908566676623319, 0.08508534851914663, -0.09008726527997032, 0.08811479043534526, 0.03324673159054771, 0.011563647351421683, 0.017669960324229628, 0.08869807013774555, -0.13152046024170566, 0.0824367981937256, 0.08667021488835756, -0.12415041183877305, 0.07914196022535899, 0.024376051523306717]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/normal/CubeS.txt,0
"[-0.08453523176910815, 0.09424067724687121, 0.05275197835255371]","[0.06554650110304781, -0.03931543621938301, 0.04791822979498698]","[0.06554650110304781, -0.03931543621938301, 0.047918229794986986]","[0.0, 0.0, 0.0]","[-0.0037499615154201176, 0.07875409268504724, 0.03967999629700517]","[-0.003749961515420124, 0.07875409268504721, 0.03967999629700517]","[[-0.95121456  0.17540871  0.25381615 -0.0274526 ]
 [-0.23187035 -0.94913167 -0.21303803  0.08233185]
 [ 0.20353622 -0.26149732  0.94349995 -0.01608084]
 [ 0.          0.          0.          1.        ]]",CubeS,normal,[-1.35884962  0.23400233 -1.36119372],"[-0.031180818491492554, 0.018328710139443663, 0.0057700295575065196, 0.06854216772870006, 0.018478711094196576, 0.024690269973756743, 0.06854204159544416, 0.01847871109471319, -0.02758186146355262, -0.05925347730909161, 0.040582000004984096, 0.011787962540680742, 0.09676445972682207, 0.04073200225928546, 0.029962069193527716, 0.09676445188112162, 0.0407320022593176, -0.03285302739997391]","[0.02283421261213021, 0.054379498846495525, 0.033305111244600845, -0.06820757069286862, 0.0667818166758682, 0.0764357057625613, -0.078846722827569, 0.0804508167922177, 0.027116920267689346, 0.045602323625883665, 0.026760334286648917, 0.027116939446680657, -0.09913990227396274, 0.049232387713022616, 0.08383212424412019, -0.11192504221505375, 0.0656583657036635, 0.024566081658262472]","[0.022834212612130207, 0.0543794988464955, 0.033305111244600845, -0.06820757069286862, 0.06678181667586819, 0.07643570576256131, -0.07884672282756901, 0.08045081679221769, 0.027116920267689342, 0.04560232362588366, 0.02676033428664889, 0.027116939446680654, -0.09913990227396274, 0.0492323877130226, 0.0838321242441202, -0.11192504221505375, 0.06565836570366348, 0.024566081658262462]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/normal/CubeS.txt,0
"[0.045321623192066764, 0.10391183213012062, 0.023267081167275907]","[-0.055309496900110944, -0.026483588567856722, 0.04791789310293071]","[-0.05530949690011094, -0.026483588567856722, 0.047917893102930695]","[0.0, 0.0, 0.0]","[0.0009151193915678917, 0.07463008375000553, 0.045108401210058054]","[0.0009151193915678917, 0.07463008375000553, 0.04510840121005805]","[[-0.99447961  0.1044939  -0.00955663 -0.00645724]
 [-0.10082837 -0.97684984 -0.18867439  0.08150546]
 [-0.02905072 -0.18666925  0.9819932  -0.03033842]
 [ 0.          0.          0.          1.        ]]",CubeS,normal,[-1.38536334  0.10159744 -1.60138192],"[-0.04017470527388718, 0.014106430470139208, 0.0074989608513984715, 0.059548280946305404, 0.01425643142489219, 0.02641920126764869, 0.05954815481304953, 0.014256431425408791, -0.025852930169660657, -0.06824736409148627, 0.03635972033567963, 0.013516893834572698, 0.0877705729444274, 0.036509722589981086, 0.03169100048741967, 0.087770565098727, 0.03650972259001323, -0.031124096106081946]","[0.039227866052210736, 0.05525238227627996, 0.050194742450670175, -0.06050938132876393, 0.061994470513552086, 0.06779297274337166, -0.0589907130102006, 0.07175205714026922, 0.016462096316258546, 0.0647269646294994, 0.029457474896832023, 0.05217396587173237, -0.09097278791702582, 0.04222132109870858, 0.0685015075523815, -0.08914795653905049, 0.053946967532324176, 0.0068175099013959226]","[0.039227866052210736, 0.05525238227627996, 0.05019474245067017, -0.060509381328763934, 0.061994470513552086, 0.06779297274337166, -0.0589907130102006, 0.07175205714026922, 0.016462096316258543, 0.06472696462949941, 0.029457474896832016, 0.05217396587173236, -0.09097278791702582, 0.042221321098708575, 0.0685015075523815, -0.08914795653905049, 0.05394696753232418, 0.006817509901395918]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/normal/CubeS.txt,0
"[-0.046125592814105526, 0.08279987332471506, 0.031136485145747794]","[0.03795836347088293, -0.0161959816840678, 0.047918191558337486]","[0.03795836347088294, -0.016195981684067787, 0.047918191558337486]","[-1.734723475976807e-18, 0.0, 0.0]","[-0.0013973522541219294, 0.07532976203835773, 0.0427185840633061]","[-0.0013973522541219261, 0.07532976203835774, 0.04271858406330611]","[[-0.97877085  0.09345811  0.18240947 -0.01620014]
 [-0.12963414 -0.97163949 -0.19776674  0.08146054]
 [ 0.15875333 -0.21721482  0.96312777 -0.02455888]
 [ 0.          0.          0.          1.        ]]",CubeS,normal,[-1.37304731  0.13023518 -1.41880222],"[-0.03934946685704717, 0.014404740291452708, 0.0065464969630679515, 0.060373519363145424, 0.014554741246205628, 0.025466737379318163, 0.06037339322988952, 0.014554741246722201, -0.02680539405799119, -0.06742212567464621, 0.03665803015699314, 0.01256442994624217, 0.08859581136126746, 0.036808032411294496, 0.030738536599089147, 0.08859580351556702, 0.036808032411326616, -0.03207655999441249]","[0.036288690753357236, 0.056234024429832816, 0.03899720328323135, -0.05833305477215705, 0.06129844311954685, 0.07538056370263117, -0.06663130647630176, 0.0726527127959843, 0.025035799289788333, 0.061835971533043994, 0.030681047218807062, 0.035271562300030125, -0.08800408198807332, 0.04116875582168334, 0.0812050322244494, -0.0979761803411233, 0.05481312480071624, 0.020706066864270695]","[0.03628869075335724, 0.056234024429832816, 0.038997203283231356, -0.05833305477215704, 0.06129844311954685, 0.07538056370263117, -0.06663130647630175, 0.0726527127959843, 0.025035799289788337, 0.061835971533043994, 0.030681047218807066, 0.03527156230003013, -0.08800408198807332, 0.041168755821683334, 0.08120503222444941, -0.09797618034112332, 0.05481312480071625, 0.0207060668642707]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/normal/CubeS.txt,0
"[0.020450754308899605, 0.15598249003399736, 0.06141438392972658]","[-0.04029611434707663, -0.08508101481354326, 0.047904246507131744]","[-0.04029611434707664, -0.08508101481354328, 0.04790424650713174]","[0.0, 0.0, 0.0]","[-0.0014284621974243253, 0.07857481343861131, 0.03285191785167635]","[-0.001428462197424326, 0.07857481343861131, 0.032851917851676356]","[[-0.98524559  0.12023281  0.12179984 -0.01485601]
 [-0.15141537 -0.94408876 -0.29286482  0.08358648]
 [ 0.0797779  -0.30698614  0.94836438 -0.00692025]
 [ 0.          0.          0.          1.        ]]",CubeS,normal,[-1.27467517  0.15259596 -1.49104826],"[-0.037149767072081626, 0.01527039386338002, 0.007060762453622414, 0.062573219148111, 0.015420394818132982, 0.025981002869872642, 0.06257309301485511, 0.015420394818649583, -0.02629112856743671, -0.06522242588968069, 0.03752368372892045, 0.013078695436796631, 0.09079551114623301, 0.03767368598322187, 0.03125280208964363, 0.09079550330053257, 0.037673685983254, -0.031562294503858]","[0.033424302339351786, 0.05752402925568998, 0.030551096670604464, -0.06334062542965385, 0.06356413807512441, 0.06059669231582962, -0.06751066193535314, 0.07961094283173163, 0.011023649463290113, 0.05819337344817575, 0.031292271872739794, 0.026321838895636933, -0.09409543149536179, 0.044329932188812426, 0.06251654337846922, -0.09910668014370287, 0.06361329535807014, 0.002944942326306656]","[0.033424302339351786, 0.05752402925568998, 0.03055109667060447, -0.06334062542965385, 0.06356413807512441, 0.06059669231582962, -0.06751066193535316, 0.07961094283173163, 0.01102364946329012, 0.058193373448175746, 0.0312922718727398, 0.02632183889563694, -0.09409543149536179, 0.044329932188812426, 0.06251654337846924, -0.09910668014370287, 0.06361329535807014, 0.0029449423263066595]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/normal/CubeS.txt,0
