obj_coords,local_obj_coords,hov,shape,hand_orientation,naive_success,controller_a_success,difficulty
"[-0.05080473685088753, -0.005805558814252846, 0.052739999952448845]","[0.050794757075360235, 0.0758155813974209, -0.012552487305800107]",[-1.57  0.   -1.57],CubeM,normal,False,False,hard
"[-0.04949975694031369, 0.002767570295473441, 0.052739999952448845]","[0.049489772142022194, 0.06724245500596093, -0.012558275124980357]",[-1.57  0.   -1.57],CubeM,normal,True,False,med
"[-0.03768844035590851, 0.01527809968134339, 0.052739999952448845]","[0.03767845136922955, 0.05473192958678159, -0.012558831923651866]",[-1.57  0.   -1.57],CubeM,normal,True,True,easy
"[-0.034200119489733206, 0.01073203007021624, 0.052739999952448845]","[0.0341901344919172, 0.05927799775649478, -0.012552433925058165]",[-1.57  0.   -1.57],CubeM,normal,True,True,easy
"[-0.039258936257811614, -0.0009173775184576945, 0.052739999952448845]","[0.03924895704331727, 0.07092740165151243, -0.012547185664489572]",[-1.57  0.   -1.57],CubeM,normal,True,False,med
"[-0.027189898478642314, -0.004794715425631301, 0.052739999952448845]","[0.02717992554961608, 0.07480473832930562, -0.01253448714057014]",[-1.57  0.   -1.57],CubeM,normal,True,True,easy
"[-0.050144231177188255, -0.003999819630374059, 0.052739999952448845]","[0.05013425046600164, 0.07400984278608452, -0.01255339928537836]",[-1.57  0.   -1.57],CubeM,normal,False,False,hard
"[-0.041479813338334726, 0.003478940851345459, 0.052739999952448845]","[0.0414698306318062, 0.06653108467564188, -0.012552455112866782]",[-1.57  0.   -1.57],CubeM,normal,True,False,med
"[-0.04375466838569323, -0.00047670374525435376, 0.052739999952448845]","[0.04374468746629814, 0.07048672801803271, -0.012551116656252363]",[-1.57  0.   -1.57],CubeM,normal,True,False,med
"[-0.030548302805386524, -0.0013132101323376365, 0.052739999952448845]","[0.030538326603768547, 0.07132323413988645, -0.012539933942420532]",[-1.57  0.   -1.57],CubeM,normal,True,True,easy
"[-0.029010306470063828, 0.0033861084255753875, 0.052739999952448845]","[0.02900032777608737, 0.06662391707197775, -0.012542451386561083]",[-1.57  0.   -1.57],CubeM,normal,True,True,easy
"[-0.04561862985807873, -0.006600229894652286, 0.052739999952448845]","[0.04560865223083058, 0.07661025222585544, -0.01254772465267009]",[-1.57  0.   -1.57],CubeM,normal,False,False,hard
"[-0.03867838788433501, -0.002715647902523799, 0.052739999952448845]","[0.03866840999426248, 0.07272567146540423, -0.012545291348026993]",[-1.57  0.   -1.57],CubeM,normal,True,False,med
"[-0.03711147621791543, -0.0066090749914047365, 0.052739999952448845]","[0.03710150129362388, 0.0766190973198034, -0.012540943135409547]",[-1.57  0.   -1.57],CubeM,normal,True,False,med
"[-0.027219962904762675, -0.00644425599642663, 0.052739999952448845]","[0.02720999101223741, 0.07645427837708414, -0.012533197508875231]",[-1.57  0.   -1.57],CubeM,normal,True,True,easy
"[-0.028013778993175125, 0.024283963067493027, 0.052739999952448845]","[0.028003787363079038, 0.04572606905610453, -0.012558299339685136]",[-1.57  0.   -1.57],CubeM,normal,True,True,easy
"[-0.03343129139593757, -0.00016529078119321156, 0.052739999952448845]","[0.03342131355227844, 0.07017531515271071, -0.012543143861793171]",[-1.57  0.   -1.57],CubeM,normal,True,True,easy
"[-0.03862170846830291, 0.013595716069586457, 0.052739999952448845]","[0.03861172025257475, 0.056414312665108234, -0.012558235383395084]",[-1.57  0.   -1.57],CubeM,normal,True,True,easy
"[-0.03565489992747917, -0.009759653112694743, 0.052739999952448845]","[0.03564492746291732, 0.07976967444214537, -0.012537274336086507]",[-1.57  0.   -1.57],CubeM,normal,True,False,med
"[-0.039387762399992615, 0.014766889867402102, 0.052739999952448845]","[0.039377773198689396, 0.05524313923863452, -0.012559778049285153]",[-1.57  0.   -1.57],CubeM,normal,True,True,easy
"[-0.030332398976567684, 0.01282295218645336, 0.052739999952448845]","[0.03032241387915325, 0.057187076303222506, -0.012551019012507167]",[-1.57  0.   -1.57],CubeM,normal,True,True,easy
"[-0.045091317490379736, -0.006798606517673149, 0.052739999952448845]","[0.04508134015612336, 0.0768086287859774, -0.012547146767193183]",[-1.57  0.   -1.57],CubeM,normal,False,False,hard
"[-0.046089218454612925, 0.011322902855040345, 0.052739999952448845]","[0.04607922931244828, 0.058687125159017625, -0.012562372059762463]",[-1.57  0.   -1.57],CubeM,normal,True,False,med
"[-0.040997625276824205, 0.009541521812590154, 0.052739999952448845]","[0.04098763887867993, 0.0604685056366486, -0.012556898927258486]",[-1.57  0.   -1.57],CubeM,normal,True,True,easy
"[-0.028672441014203204, 0.02384421591796244, 0.052739999952448845]","[0.02866244945412596, 0.046165816066205304, -0.01255847366755572]",[-1.57  0.   -1.57],CubeM,normal,True,True,easy
"[-0.04850077824981618, 0.004410190914405796, 0.052739999952448845]","[0.04849079272662379, 0.06559983490785129, -0.012558787673825372]",[-1.57  0.   -1.57],CubeM,normal,True,False,med
"[-0.051063054794518496, 0.009300917735215861, 0.052739999952448845]","[0.05105306535752271, 0.060709109637735, -0.012564722698245654]",[-1.57  0.   -1.57],CubeM,normal,True,False,med
"[-0.03151613890053628, 0.007556083482652434, 0.052739999952448845]","[0.03150615676770787, 0.06245394333706704, -0.012547767509326254]",[-1.57  0.   -1.57],CubeM,normal,True,True,easy
"[-0.04275902315948835, 0.007812880277526841, 0.052739999952448845]","[0.042749037299055104, 0.06219714662361472, -0.012556925012449491]",[-1.57  0.   -1.57],CubeM,normal,True,False,med
"[-0.0322504045018946, 0.008025112008162106, 0.052739999952448845]","[0.03224042183882596, 0.06198491496027138, -0.012548725724461923]",[-1.57  0.   -1.57],CubeM,normal,True,True,easy
"[-0.03599739121975639, 0.000260892851836275, 0.052739999952448845]","[0.03598741229221021, 0.06974913165481049, -0.01254552669692834]",[-1.57  0.   -1.57],CubeM,normal,True,True,easy
"[-0.04134388834592, 0.002525871396117429, 0.052739999952448845]","[0.041333906286864834, 0.06748415382868192, -0.012551587917740926]",[-1.57  0.   -1.57],CubeM,normal,True,False,med
"[-0.032661373642234044, -0.0025815258235982355, 0.052739999952448845]","[0.032651397574913504, 0.07259154942900452, -0.012540606643827229]",[-1.57  0.   -1.57],CubeM,normal,True,True,easy
"[-0.038674053398369504, 0.014238822960469187, 0.052739999952448845]","[0.03866406475822705, 0.05577120597813423, -0.012558789190093756]",[-1.57  0.   -1.57],CubeM,normal,True,True,easy
"[-0.03537910807951106, 0.009975386240445345, 0.052739999952448845]","[0.03536912318769056, 0.06003464134635801, -0.012552770249662743]",[-1.57  0.   -1.57],CubeM,normal,True,True,easy
"[-0.036198303065815375, 0.01309168853799206, 0.052739999952448845]","[0.03618831593809403, 0.05691834003689155, -0.012555904190483056]",[-1.57  0.   -1.57],CubeM,normal,True,True,easy
"[-0.03331255811781516, 0.013830387035934389, 0.052739999952448845]","[0.033302571436636196, 0.056179641773167, -0.012554194439859176]",[-1.57  0.   -1.57],CubeM,normal,True,True,easy
"[-0.04285651690320518, -0.00042274949304604555, 0.052739999952448845]","[0.04284653623437099, 0.07043277378293158, -0.01255044439943514]",[-1.57  0.   -1.57],CubeM,normal,True,False,med
"[-0.047284115275416976, 0.006751938440975645, 0.052739999952448845]","[0.04727412865300273, 0.06325808812377502, -0.012559683608114831]",[-1.57  0.   -1.57],CubeM,normal,True,False,med
"[-0.03635173462834997, 0.004629194639883478, 0.052739999952448845]","[0.036341752818354355, 0.06538083125181271, -0.012549287464340787]",[-1.57  0.   -1.57],CubeM,normal,True,True,easy
"[-0.04168671549112874, 0.010955791566825098, 0.052739999952448845]","[0.041676727977656196, 0.05905423633083357, -0.012558573888626632]",[-1.57  0.   -1.57],CubeM,normal,True,True,easy
"[-0.045375174216016445, 0.0013436521609198264, 0.052739999952448845]","[0.04536519162845691, 0.06866637268903544, -0.012553856705901452]",[-1.57  0.   -1.57],CubeM,normal,True,False,med
"[-0.05172093234491935, 0.007324056697613737, 0.052739999952448845]","[0.05171094395293074, 0.06268597004853742, -0.012563672356962917]",[-1.57  0.   -1.57],CubeM,normal,True,False,med
"[-0.029653241552459585, -0.0020835093394091565, 0.052739999952448845]","[0.02964326612311167, 0.07209353310272061, -0.012538607771597729]",[-1.57  0.   -1.57],CubeM,normal,True,True,easy
"[-0.03665372860082055, -0.0006519399463134004, 0.052739999952448845]","[0.03664375004403103, 0.07066196416352993, -0.012545322443007014]",[-1.57  0.   -1.57],CubeM,normal,True,False,med
"[-0.0308603773050918, -0.0032619775581495323, 0.052739999952448845]","[0.030850402240308963, 0.07327200094780624, -0.012538630600618248]",[-1.57  0.   -1.57],CubeM,normal,True,True,easy
"[-0.042999344990084946, 5.0400168120235024e-05, 0.052739999952448845]","[0.04298936397592317, 0.069959624271786, -0.012550934918849661]",[-1.57  0.   -1.57],CubeM,normal,True,False,med
"[-0.04156890947248389, 0.0009570469823105479, 0.052739999952448845]","[0.04155892833693009, 0.06905297774506453, -0.012550517811685435]",[-1.57  0.   -1.57],CubeM,normal,True,False,med
"[-0.04047524717360632, -0.006216464763988938, 0.052739999952448845]","[0.040465270933801714, 0.0762264872168718, -0.01254393444198222]",[-1.57  0.   -1.57],CubeM,normal,True,False,med
"[-0.028955153419987528, -0.006475505921132159, 0.052739999952448845]","[0.0289451809971053, 0.07648552829188132, -0.012534554402288855]",[-1.57  0.   -1.57],CubeM,normal,True,True,easy
"[-0.02863745983011084, -0.005563013381794717, 0.052739999952448845]","[0.028627486929314556, 0.07557303604186622, -0.012535028056349432]",[-1.57  0.   -1.57],CubeM,normal,True,True,easy
"[-0.03160597321605633, 0.00354649986968248, 0.052739999952448845]","[0.031595993597366555, 0.06646352567872567, -0.012544646109273697]",[-1.57  0.   -1.57],CubeM,normal,True,True,easy
"[-0.04825166742732864, -0.007769044374562086, 0.052739999952448845]","[0.048241689706415715, 0.07777906633517137, -0.012548890652921718]",[-1.57  0.   -1.57],CubeM,normal,False,False,hard
"[-0.03632087567895105, 0.00481664625082097, 0.052739999952448845]","[0.03631089375986996, 0.06519337970031017, -0.012549412163212545]",[-1.57  0.   -1.57],CubeM,normal,True,True,easy
"[-0.04649231274626859, 0.009925008649185546, 0.052739999952448845]","[0.04648232436275094, 0.060085018921644674, -0.012561579874371905]",[-1.57  0.   -1.57],CubeM,normal,True,False,med
"[-0.031362892068760036, 0.01884737521173004, 0.052739999952448845]","[0.03135290282430414, 0.05116265518809859, -0.012556637029132383]",[-1.57  0.   -1.57],CubeM,normal,True,True,easy
"[-0.03189950144533495, -0.0052585244517835165, 0.052739999952448845]","[0.03188952731716165, 0.07526854720839876, -0.012537868179810369]",[-1.57  0.   -1.57],CubeM,normal,True,False,med
"[-0.043684047868032067, -0.004675987937812738, 0.052739999952448845]","[0.043674069633946745, 0.07468601087913176, -0.012547716418139605]",[-1.57  0.   -1.57],CubeM,normal,False,False,hard
"[-0.030544954619008715, 0.009787353231937168, 0.052739999952448845]","[0.030534971379182933, 0.06022267429524691, -0.012548770948478663]",[-1.57  0.   -1.57],CubeM,normal,True,True,easy
"[-0.04755317071153093, 0.012312801645899788, 0.052739999952448845]","[0.047543180477462935, 0.05769722668202358, -0.01256432612664603]",[-1.57  0.   -1.57],CubeM,normal,True,False,med
"[-0.030705741992917944, 0.018675774273986475, 0.052739999952448845]","[0.03069575306564179, 0.05133425607143295, -0.012555977072607045]",[-1.57  0.   -1.57],CubeM,normal,True,True,easy
"[-0.03280360969623724, 0.008172338663141472, 0.052739999952448845]","[0.03279362676440308, 0.0618376883519729, -0.012549283497015413]",[-1.57  0.   -1.57],CubeM,normal,True,True,easy
"[-0.04139797672647749, 0.010319684885101975, 0.052739999952448845]","[0.041387989707933115, 0.05969034281086752, -0.012557837409654994]",[-1.57  0.   -1.57],CubeM,normal,True,True,easy
"[-0.049988262242496355, -0.00047487487188435705, 0.052739999952448845]","[0.04997827934546734, 0.07048489914524259, -0.01255608208992465]",[-1.57  0.   -1.57],CubeM,normal,False,False,hard
"[-0.05108095200845721, 0.0008510780300762343, 0.052739999952448845]","[0.05107096792413628, 0.06915894666369946, -0.012558008119350044]",[-1.57  0.   -1.57],CubeM,normal,False,False,hard
"[-0.0451495592378098, 0.0038998746670961585, 0.052739999952448845]","[0.04513957510079229, 0.06611015099335589, -0.01255571263028279]",[-1.57  0.   -1.57],CubeM,normal,True,False,med
"[-0.04374527043551672, -0.00737402291817265, 0.052739999952448845]","[0.0437352938929414, 0.07738404500403068, -0.012545616654665267]",[-1.57  0.   -1.57],CubeM,normal,False,False,hard
"[-0.049303322779905796, -0.0037336861066806543, 0.052739999952448845]","[0.04929334216657955, 0.07374370934677359, -0.012552941576726666]",[-1.57  0.   -1.57],CubeM,normal,False,False,hard
"[-0.036698310174010575, -0.005672991534452696, 0.052739999952448845]","[0.03668833478711639, 0.07568301415965362, -0.012541359548276712]",[-1.57  0.   -1.57],CubeM,normal,True,False,med
"[-0.031932780357202144, -0.0016115061217662802, 0.052739999952448845]","[0.0319228039057707, 0.07162153003473494, -0.012540798897886682]",[-1.57  0.   -1.57],CubeM,normal,True,True,easy
"[-0.04179125182948996, 0.008961129936934238, 0.052739999952448845]","[0.041781265547759475, 0.06104889732828073, -0.012557068731873986]",[-1.57  0.   -1.57],CubeM,normal,True,True,easy
"[-0.04568857898636446, -0.005157074789273419, 0.052739999952448845]","[0.04567860042178074, 0.07516709757805512, -0.012548929577623099]",[-1.57  0.   -1.57],CubeM,normal,False,False,hard
"[-0.030731146006995908, 0.01744325268471472, 0.052739999952448845]","[0.030721157853251545, 0.05256677726991135, -0.012555015812950123]",[-1.57  0.   -1.57],CubeM,normal,True,True,easy
"[-0.052908635093437406, -0.004031626009624028, 0.052739999952448845]","[0.05289865352591589, 0.0740416491552497, -0.012555575325794786]",[-1.57  0.   -1.57],CubeM,normal,False,False,hard
"[-0.032600686368508026, -0.005097110590099488, 0.052739999952448845]","[0.03259071191565294, 0.07510713339789393, -0.01253855509022264]",[-1.57  0.   -1.57],CubeM,normal,True,True,easy
"[-0.03155809855856286, 0.010954114314569283, 0.052739999952448845]","[0.03154811425761592, 0.05905591358255759, -0.012550506864780096]",[-1.57  0.   -1.57],CubeM,normal,True,True,easy
"[-0.028404356861526203, 0.009589044643921392, 0.052739999952448845]","[0.028394374426170484, 0.06042098282038535, -0.01254690841493191]",[-1.57  0.   -1.57],CubeM,normal,True,True,easy
"[-0.030934446996114695, -0.004227330432025711, 0.052739999952448845]","[0.030924472520011948, 0.07423735351559975, -0.012537920848256657]",[-1.57  0.   -1.57],CubeM,normal,True,True,easy
"[-0.05084257454881921, 0.004558685851304906, 0.052739999952448845]","[0.050832588188951734, 0.0654513400180352, -0.012560770759216532]",[-1.57  0.   -1.57],CubeM,normal,True,False,med
"[-0.04619528391903123, 0.0024158437295679395, 0.052739999952448845]","[0.0461853003915255, 0.06759418146034514, -0.012555363595678114]",[-1.57  0.   -1.57],CubeM,normal,True,False,med
"[-0.030753553214255068, 0.01107089915175291, 0.052739999952448845]","[0.03074356909434634, 0.05893912878240272, -0.012549959182688199]",[-1.57  0.   -1.57],CubeM,normal,True,True,easy
"[-0.03884336552600989, 0.017489013065850174, 0.052739999952448845]","[0.03883337477112065, 0.052521016903285055, -0.012561512230238683]",[-1.57  0.   -1.57],CubeM,normal,True,True,easy
"[-0.029650210846892934, 0.0018742780946760062, 0.052739999952448845]","[0.02964023290872956, 0.06813574692352385, -0.012541757049015797]",[-1.57  0.   -1.57],CubeM,normal,True,True,easy
"[-0.03474800357962651, 0.0029310754109100035, 0.052739999952448845]","[0.034738023354961886, 0.06707894994236664, -0.012546658113198573]",[-1.57  0.   -1.57],CubeM,normal,True,True,easy
"[-0.04477589697915955, 0.004030149423853001, 0.052739999952448845]","[0.0447659128780065, 0.06597987627790503, -0.012555518814281082]",[-1.57  0.   -1.57],CubeM,normal,True,False,med
"[-0.03171823390395135, 0.018366416059166637, 0.052739999952448845]","[0.03170824485182149, 0.051643614188165154, -0.012556536996828667]",[-1.57  0.   -1.57],CubeM,normal,True,True,easy
"[-0.028342638583706326, -0.002027894977950992, 0.052739999952448845]","[0.02833266353464181, 0.072037918758896, -0.01253760839063403]",[-1.57  0.   -1.57],CubeM,normal,True,True,easy
"[-0.037165640667667796, 0.0037554986260209026, 0.052739999952448845]","[0.03715565915365078, 0.0662545269886541, -0.012549239852207622]",[-1.57  0.   -1.57],CubeM,normal,True,True,easy
"[-0.041474067357708366, 0.016357226224530338, 0.052739999952448845]","[0.04146407648641436, 0.05365280338575131, -0.012562705856568405]",[-1.57  0.   -1.57],CubeM,normal,True,True,easy
"[-0.0516294127725754, -0.006027341183161593, 0.052739999952448845]","[0.051619432876209854, 0.07603736369600952, -0.012552967406095912]",[-1.57  0.   -1.57],CubeM,normal,False,False,hard
"[-0.03176449353210241, 0.005272222791079611, 0.052739999952448845]","[0.03175451276880746, 0.06473780330450034, -0.012546146582057464]",[-1.57  0.   -1.57],CubeM,normal,True,True,easy
"[-0.03385330985915106, -0.002380319920498372, 0.052739999952448845]","[0.03384333328631354, 0.07239034358970065, -0.012541716040058442]",[-1.57  0.   -1.57],CubeM,normal,True,True,easy
"[-0.04856136326469656, 0.012455442825144337, 0.052739999952448845]","[0.04855137262050886, 0.05755458554800601, -0.012565242566250745]",[-1.57  0.   -1.57],CubeM,normal,True,False,med
"[-0.028188285280091065, -0.004470280307649326, 0.052739999952448845]","[0.028178311828772094, 0.0744803033141917, -0.012535540538916208]",[-1.57  0.   -1.57],CubeM,normal,True,True,easy
"[-0.03229871785744456, 0.010386012406550153, 0.052739999952448845]","[0.03228873368192481, 0.05962401531044969, -0.012550644245129946]",[-1.57  0.   -1.57],CubeM,normal,True,True,easy
"[-0.043788552694675, -0.0071485346058102524, 0.052739999952448845]","[0.04377857599538595, 0.07715855676316344, -0.012545830683793495]",[-1.57  0.   -1.57],CubeM,normal,False,False,hard
"[-0.03857600203725829, 0.001368787393565735, 0.052739999952448845]","[0.03856602158956064, 0.06864123746435911, -0.012548462359335424]",[-1.57  0.   -1.57],CubeM,normal,True,False,med
"[-0.040686432624086694, 0.0013657291204575337, 0.052739999952448845]","[0.040676451509178056, 0.06864429573649763, -0.012550140516199071]",[-1.57  0.   -1.57],CubeM,normal,True,False,med
"[-0.038628302960658376, 0.010777356403257088, 0.052739999952448845]","[0.038618316530063285, 0.05923267143782548, -0.012555996300394346]",[-1.57  0.   -1.57],CubeM,normal,True,True,easy
"[-0.043948519711875696, -0.0016176853944323854, 0.052739999952448845]","[0.04393853945455432, 0.07162770930544178, -0.0125503624313657]",[-1.57  0.   -1.57],CubeM,normal,True,False,med
"[-0.039509097475084735, 0.017707388159115964, 0.052739999952448845]","[0.03949910637063353, 0.05230264187925905, -0.012562216268236509]",[-1.57  0.   -1.57],CubeM,normal,True,True,easy
"[-0.04315538459550858, 0.005524121408308601, 0.052739999952448845]","[0.043145400060786654, 0.06448590476714038, -0.012555418046404001]",[-1.57  0.   -1.57],CubeM,normal,True,False,med
"[-0.04617101803734113, 0.009565658877148725, 0.052739999952448845]","[0.046161029983572514, 0.06044436857974313, -0.012561037859081933]",[-1.57  0.   -1.57],CubeM,normal,True,False,med
"[-0.037064812983159626, -0.008928040743596152, 0.052739999952448845]","[0.0370548395442037, 0.0789380623367246, -0.012539059322445072]",[-1.57  0.   -1.57],CubeM,normal,True,False,med
"[-0.03349702654939598, 0.007312704024257114, 0.052739999952448845]","[0.03348704394282689, 0.06269732271829448, -0.012549151133569891]",[-1.57  0.   -1.57],CubeM,normal,True,True,easy
"[-0.034918838359098765, 0.0012094235870682385, 0.052739999952448845]","[0.034908859172029655, 0.06880060122032743, -0.012545423156597381]",[-1.57  0.   -1.57],CubeM,normal,True,True,easy
"[-0.05353685483688052, -0.0025695638430125686, 0.052739999952448845]","[0.05352687214302393, 0.07257958745221162, -0.01255723987274357]",[-1.57  0.   -1.57],CubeM,normal,False,False,hard
"[-0.035430598290862904, -0.0015089485284243789, 0.052739999952448845]","[0.03542062066534926, 0.07151897247391079, -0.012543665973061611]",[-1.57  0.   -1.57],CubeM,normal,True,True,easy
"[-0.03361032420018981, 0.021129278850794683, 0.052739999952448845]","[0.03360033279610696, 0.04888075227255294, -0.01256024385961215]",[-1.57  0.   -1.57],CubeM,normal,True,True,easy
"[-0.047142308214998964, -0.009659506033762158, 0.052739999952448845]","[0.04713233204463876, 0.07966952739496624, -0.012546501815911626]",[-1.57  0.   -1.57],CubeM,normal,False,False,hard
"[-0.032740907036589224, -4.940380054370991e-05, 0.052739999952448845]","[0.03273092933834086, 0.07005942820880529, -0.012542686374156007]",[-1.57  0.   -1.57],CubeM,normal,True,True,easy
"[-0.053158368180036844, -0.007191414683366666, 0.052739999952448845]","[0.0531483885370694, 0.07720143682712394, -0.012553257971598841]",[-1.57  0.   -1.57],CubeM,normal,False,False,hard
"[-0.04874660972746365, -0.00414509410649599, 0.052739999952448845]","[0.048736629551542114, 0.07415511721614454, -0.012552170636177406]",[-1.57  0.   -1.57],CubeM,normal,False,False,hard
"[-0.027226735940657713, 0.02299326933422818, 0.052739999952448845]","[0.02721674537858358, 0.047016762380131485, -0.012556644782710633]",[-1.57  0.   -1.57],CubeM,normal,True,True,easy
"[-0.04638724190474484, 0.005553220695472517, 0.052739999952448845]","[0.046377256326850934, 0.06445680548920292, -0.01255801483323691]",[-1.57  0.   -1.57],CubeM,normal,True,False,med
"[-0.03910709884526945, -0.009725431382332003, 0.052739999952448845]","[0.03909712526442399, 0.07973545272263326, -0.012540050665964841]",[-1.57  0.   -1.57],CubeM,normal,False,False,hard
"[-0.049258504694800954, -0.0012579881330085645, 0.052739999952448845]","[0.04924852252575532, 0.07126801215806651, -0.012554877350687426]",[-1.57  0.   -1.57],CubeM,normal,False,False,hard
"[-0.037787749407187675, -0.00953034601219241, 0.052739999952448845]","[0.03777777612095522, 0.07954036741434903, -0.012539155384408364]",[-1.57  0.   -1.57],CubeM,normal,False,False,hard
"[-0.02839437029646564, -0.0001850830831615276, 0.052739999952448845]","[0.028384394062404856, 0.07019510744840352, -0.01253911706584808]",[-1.57  0.   -1.57],CubeM,normal,True,True,easy
"[-0.04618242369465027, 0.004764519282907417, 0.052739999952448845]","[0.04617243868184184, 0.06524550665169591, -0.012557223667222887]",[-1.57  0.   -1.57],CubeM,normal,True,False,med
"[-0.03537349564418762, 0.012830253287150832, 0.052739999952448845]","[0.03536350894377202, 0.05717977520483998, -0.012555039186494641]",[-1.57  0.   -1.57],CubeM,normal,True,True,easy
"[-0.02877960259997944, 0.004406721967576845, 0.052739999952448845]","[0.02876962333194381, 0.06560330385358035, -0.012543080412474202]",[-1.57  0.   -1.57],CubeM,normal,True,True,easy
"[-0.05298918891192419, 0.008805704117295062, 0.052739999952448845]","[0.052979199178245485, 0.061204323098639324, -0.012565862178585368]",[-1.57  0.   -1.57],CubeM,normal,True,False,med
"[-0.02740010209861794, 0.008947566075452622, 0.052739999952448845]","[0.027390120388464237, 0.061062461185461686, -0.012545597873683359]",[-1.57  0.   -1.57],CubeM,normal,True,True,easy
"[-0.0483796600135322, 0.004454883034774162, 0.052739999952448845]","[0.048369674500401645, 0.06555514280165337, -0.012558726813656588]",[-1.57  0.   -1.57],CubeM,normal,True,False,med
"[-0.04435655637402373, -0.006625491230496833, 0.052739999952448845]","[0.04434657916295804, 0.07663551355369043, -0.012546699513573725]",[-1.57  0.   -1.57],CubeM,normal,False,False,hard
"[-0.02952823948135384, 0.009613390257182141, 0.052739999952448845]","[0.029518256674212286, 0.06039663721484381, -0.01254782277973779]",[-1.57  0.   -1.57],CubeM,normal,True,True,easy
"[-0.049995140983490595, -0.006902153520808712, 0.052739999952448845]","[0.049985162160050806, 0.0769121757562815, -0.0125509693556072]",[-1.57  0.   -1.57],CubeM,normal,False,False,hard
"[-0.029890503058816433, 0.001436776249943318, 0.052739999952448845]","[0.029880525321899814, 0.06857324862953863, -0.012541600005828043]",[-1.57  0.   -1.57],CubeM,normal,True,True,easy
"[-0.029982668107767424, 0.003701128115139628, 0.052739999952448845]","[0.029972688905720645, 0.06630889748229622, -0.012543476562619347]",[-1.57  0.   -1.57],CubeM,normal,True,True,easy
"[-0.04133146782185063, -0.0038490058437693577, 0.052739999952448845]","[0.04132148980927424, 0.07385902904729807, -0.012546501543531673]",[-1.57  0.   -1.57],CubeM,normal,True,False,med
"[-0.03691990134572506, 0.006287003486777636, 0.052739999952448845]","[0.036909918304305206, 0.06372302293055697, -0.012551060067721474]",[-1.57  0.   -1.57],CubeM,normal,True,True,easy
"[-0.027540671627217173, -0.009523052914653189, 0.052739999952448845]","[0.027530701585382053, 0.07953307431912221, -0.012531001170351747]",[-1.57  0.   -1.57],CubeM,normal,True,False,med
