local_obj_coords,global_obj_coords,local_to_global_obj_coords,local_wrist_coords,global_wrist_coords,local_to_global_wrist_coords,global_to_local_transf,shape,orientation,hand_orient_variation,local_finger_coords,global_finger_coords,local_to_global_finger_coords,local_coord_region,total_episode_reward,success,coords_file,coords_file_idx
"[0.09115753462171389, 0.13442720703972272, 0.07914446056068052]","[-0.0020422593058135414, -0.07013833057657146, 0.052842569580421536]","[-0.002042259305813532, -0.07013833057657143, 0.05284256958042152]","[0.0, 3.469446951953614e-18, 0.0]","[-0.06004592157820983, 0.023002721729831963, 0.19638536907414803]","[-0.06004592157820983, 0.023002721729831966, 0.19638536907414803]","[[-0.04962571 -0.998743   -0.0070504   0.02137858]
 [-0.11871934  0.0129077  -0.99284395  0.1875545 ]
 [ 0.99168695 -0.04843357 -0.11921066  0.08407209]
 [ 0.          0.          0.          1.        ]]",CubeM,top,[ 0.0131505   0.11966251 -0.05746871],"[-0.057114408093367236, 0.04574325759705523, 0.05347979457391826, 0.04260857812682535, 0.04589325855180829, 0.07240003499016849, 0.04260845199356947, 0.04589325855232493, 0.020127903552859136, -0.08518706691096631, 0.06799654746259563, 0.059497727557092484, 0.07083087012494735, 0.06814654971689718, 0.07767183420993948, 0.07083086227924691, 0.06814654971692938, 0.014856737616437882]","[-0.009606973488899107, 0.0780455600067901, 0.14499676989908597, 0.004189350103896598, -0.02246651302574178, 0.14188926150912073, -0.047648234251420486, -0.019934661276702976, 0.1481206578166532, -0.004887838141699805, 0.10607870030096021, 0.12238324723804855, 0.005374877323462155, -0.05062142288229864, 0.11896778301187085, -0.056918033865563794, -0.04757905586404819, 0.12645601234685958]","[-0.009606973488899103, 0.07804556000679008, 0.14499676989908594, 0.004189350103896596, -0.02246651302574177, 0.1418892615091207, -0.047648234251420486, -0.019934661276702972, 0.14812065781665318, -0.004887838141699807, 0.1060787003009602, 0.12238324723804855, 0.005374877323462165, -0.050621422882298636, 0.11896778301187085, -0.056918033865563794, -0.047579055864048175, 0.12645601234685955]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/top/CubeM.txt,0
"[0.12249679856323997, 0.12966424307878743, 0.07714671584841323]","[-0.02076788198750728, -0.1002916946616524, 0.05264232604919597]","[-0.020767881987507272, -0.10029169466165239, 0.052642326049196]","[0.0, -1.734723475976807e-18, 0.0]","[-0.0631506831519301, 0.024840866853193946, 0.19517455949771761]","[-0.0631506831519301, 0.024840866853193942, 0.19517455949771764]","[[-0.0885214  -0.9960098  -0.01133305  0.02136348]
 [-0.17312332  0.02658907 -0.98454118  0.18056404]
 [ 0.980914   -0.08519094 -0.17478623  0.09817543]
 [ 0.          0.          0.          1.        ]]",CubeM,top,[ 0.02760454  0.17493924 -0.09882877],"[-0.05800331373670504, 0.04157040510884576, 0.05196831024581555, 0.04171967248348756, 0.041720406063598746, 0.07088855066206577, 0.04171954635023167, 0.04172040606411529, 0.018616419224756417, -0.0860759725543041, 0.0638236949743862, 0.057986243228989764, 0.06994196448160957, 0.06397369722868765, 0.07616034988183673, 0.06994195663590913, 0.06397369722871976, 0.0133452532883351]","[-0.014236512391994754, 0.07929082495045844, 0.14582079350938043, -0.004530970387423514, -0.02164209149884523, 0.1412359478409588, -0.055805424798856675, -0.01718885361667888, 0.15037239803728542, -0.009700970212065667, 0.10733048924010317, 0.12317781040252877, -0.0057106291779721735, -0.049609186106650806, 0.11808538360042686, -0.06732683619161806, -0.04425790087976431, 0.129064597585182]","[-0.014236512391994754, 0.07929082495045844, 0.1458207935093805, -0.004530970387423505, -0.02164209149884523, 0.14123594784095886, -0.05580542479885666, -0.01718885361667888, 0.15037239803728544, -0.00970097021206566, 0.10733048924010316, 0.1231778104025288, -0.005710629177972167, -0.049609186106650806, 0.11808538360042688, -0.06732683619161807, -0.044257900879764306, 0.12906459758518202]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/top/CubeM.txt,0
"[0.09073352504395, 0.13270321994262796, 0.1053164839396104]","[0.04240372626412337, -0.061965786950375454, 0.05276548685741649]","[0.042403726264123365, -0.06196578695037545, 0.0527654868574165]","[0.0, -8.673617379884035e-19, 0.0]","[-0.05231566295471887, 0.029271285706718858, 0.19290225154969265]","[-0.05231566295471887, 0.029271285706718858, 0.19290225154969262]","[[-1.09778301e-01 -9.91010971e-01 -7.64590130e-02  3.80141564e-02]
 [ 2.10346515e-16  7.69239337e-02 -9.97036964e-01  1.90079013e-01]
 [ 9.93956098e-01 -1.09453024e-01 -8.44457874e-03  5.68322812e-02]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]",CubeM,top,[ 0.07798121 -0.00564689 -0.11028474],"[-0.0584058154682651, 0.04816175241770834, 0.05410047157257736, 0.04131717075192751, 0.0483117533724615, 0.07302071198882758, 0.04131704461867162, 0.04831175337297806, 0.02074858055151821, -0.08647847428586419, 0.07041504228324869, 0.06011840455575156, 0.06953946275004948, 0.07056504453755043, 0.07829251120859852, 0.06953945490434904, 0.07056504453758251, 0.015477414615096906]","[0.007869521848293048, 0.0849354208337271, 0.1488919994301877, 0.01572799020316997, -0.01595049140043565, 0.14095794837388187, -0.03622819974544311, -0.010229023553314663, 0.1413993741470901, 0.016932851818991554, 0.11380886333043723, 0.12880023573083882, 0.01786973192358025, -0.042784296059113706, 0.11656822778790499, -0.044565715517981955, -0.035908986019858286, 0.11709867541683466]","[0.00786952184829304, 0.0849354208337271, 0.14889199943018766, 0.015727990203169968, -0.015950491400435654, 0.14095794837388184, -0.036228199745443126, -0.010229023553314665, 0.1413993741470901, 0.01693285181899154, 0.11380886333043723, 0.12880023573083882, 0.017869731923580236, -0.04278429605911371, 0.11656822778790497, -0.04456571551798196, -0.035908986019858286, 0.11709867541683464]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/top/CubeM.txt,0
"[0.06855525767026809, 0.13587877938571946, 0.07932238846863159]","[0.015321297844957149, -0.01720290972048943, 0.052901650329263146]","[0.015321297844957147, -0.017202909720489434, 0.05290165032926314]","[0.0, 4.336808689942018e-18, 0.0]","[-0.05686443589937682, 0.03302255691842532, 0.20028390739792715]","[-0.05686443589937683, 0.03302255691842532, 0.20028390739792712]","[[ 0.03391489 -0.99335012 -0.11002419  0.05676759]
 [-0.06794761  0.10754106 -0.99187602  0.19124172]
 [ 0.99711228  0.04111524 -0.06384852  0.06813033]
 [ 0.          0.          0.          1.        ]]",CubeM,top,[0.10813707 0.06844176 0.03410986],"[-0.04933752806025194, 0.05179934208893017, 0.05444273814342579, 0.05038545815994066, 0.051949343043683045, 0.07336297855967602, 0.050385332026684757, 0.051949343044199625, 0.021090847122366654, -0.07741018687785099, 0.07405263195447062, 0.06046067112660001, 0.0786077501580627, 0.0742026342087719, 0.07863477777944701, 0.07860774231236226, 0.07420263420880403, 0.01581968118594538]","[-0.0077718310476159675, 0.08984097864163808, 0.15085761526258884, 0.01446567466880466, -0.008424819989064969, 0.1385288627973091, -0.03765551387798503, -0.01057387611928651, 0.14186637492978332, -0.004235415001875231, 0.12036752867026064, 0.13148954604491786, 0.019167348389888837, -0.03384954336106493, 0.1130146254777887, -0.0434663561924072, -0.036432193574416336, 0.11702527732308098]","[-0.007771831047615973, 0.08984097864163806, 0.15085761526258884, 0.014465674668804655, -0.008424819989064969, 0.13852886279730908, -0.03765551387798503, -0.010573876119286514, 0.14186637492978332, -0.004235415001875237, 0.12036752867026064, 0.13148954604491786, 0.019167348389888837, -0.03384954336106494, 0.11301462547778868, -0.0434663561924072, -0.03643219357441632, 0.11702527732308096]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/top/CubeM.txt,0
"[0.09163976458318097, 0.1295368252275175, 0.08454172136023112]","[0.01512841261528245, -0.03786186654283151, 0.053023559277623006]","[0.015128412615282454, -0.03786186654283152, 0.05302355927762298]","[0.0, 6.938893903907228e-18, -6.938893903907228e-18]","[-0.05854588325687982, 0.03457882751074676, 0.20016084947359325]","[-0.05854588325687982, 0.03457882751074675, 0.20016084947359328]","[[ 0.02288986 -0.99215703 -0.12288405  0.06024431]
 [-0.09684796  0.12013754 -0.98802199  0.18793906]
 [ 0.99503594  0.03451676 -0.09333845  0.07574441]
 [ 0.          0.          0.          1.        ]]",CubeM,top,[0.12173623 0.09761404 0.02376816],"[-0.0491888593327151, 0.04997895020212411, 0.054075614726163436, 0.05053412688747751, 0.05012895115687726, 0.0729958551424137, 0.050534000754221625, 0.050128951157393846, 0.020723723705104335, -0.07726151815031422, 0.0722322400676645, 0.060093547709337655, 0.07875641888559948, 0.07238224232196622, 0.07826765436218469, 0.07875641103989905, 0.07238224232199833, 0.015452557768683046]","[-0.010704988583242895, 0.091252763133698, 0.15177774011088224, 0.01038944888508337, -0.0070170121779908196, 0.13760918526386526, -0.04162320357508442, -0.008821151527304179, 0.14248820056219297, -0.00751469399441006, 0.12198642394919373, 0.13267897801399256, 0.014125897151039329, -0.03216253629317284, 0.11166231316629445, -0.048377381872782545, -0.03433070197572366, 0.11752537797015605]","[-0.010704988583242904, 0.09125276313369798, 0.15177774011088224, 0.010389448885083368, -0.0070170121779908196, 0.13760918526386526, -0.04162320357508443, -0.008821151527304179, 0.14248820056219297, -0.007514693994410066, 0.12198642394919373, 0.13267897801399256, 0.014125897151039322, -0.03216253629317283, 0.11166231316629446, -0.048377381872782545, -0.034330701975723646, 0.11752537797015604]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/top/CubeM.txt,0
"[0.07950699481585453, 0.13720902349153927, 0.10376883401343125]","[0.02687297908567433, -0.06250756882056675, 0.05288642727264724]","[0.026872979085674334, -0.06250756882056674, 0.052886427272647224]","[0.0, -2.6020852139652106e-18, -6.938893903907228e-18]","[-0.06077534937956893, 0.01841068421345126, 0.20014693150860524]","[-0.06077534937956893, 0.018410684213451264, 0.20014693150860524]","[[ 0.02875872 -0.99924078  0.0262832   0.01488403]
 [-0.12765076 -0.02975011 -0.99137289  0.19120994]
 [ 0.99140215  0.02515555 -0.12840942  0.08549043]
 [ 0.          0.          0.          1.        ]]",CubeM,top,[-0.03650293  0.1286318   0.0294789 ],"[-0.05516659272309961, 0.04876732956330794, 0.0542979379737559, 0.04455639349709299, 0.0489173305180608, 0.07321817839000612, 0.044556267363837096, 0.048917330518577384, 0.02094604695269677, -0.08323925154069864, 0.07102061942884841, 0.06031587095693013, 0.07277868549521503, 0.07117062168314961, 0.0784899776097771, 0.0727786776495146, 0.07117062168318178, 0.015674881016275476]","[-0.014755964624069043, 0.07345045409655185, 0.14337800152436933, 0.00685036054283268, -0.025725333572206816, 0.14342079674915756, -0.04497234647045511, -0.027040141734045085, 0.15013302755029592, -0.012437756190343204, 0.10099114602575403, 0.11980609455786272, 0.010047821191539656, -0.05445562144468189, 0.1214243105642292, -0.05222720072168302, -0.05603576188802865, 0.12949036052303403]","[-0.014755964624069029, 0.07345045409655185, 0.14337800152436933, 0.006850360542832682, -0.025725333572206813, 0.1434207967491576, -0.0449723464704551, -0.02704014173404509, 0.15013302755029592, -0.012437756190343197, 0.10099114602575403, 0.1198060945578627, 0.010047821191539661, -0.054455621444681884, 0.1214243105642292, -0.05222720072168303, -0.056035761888028654, 0.12949036052303403]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/top/CubeM.txt,0
"[0.07770311377291131, 0.13404913474229607, 0.07018225092098379]","[-0.011134231732380475, -0.04606889799779464, 0.052602598207215155]","[-0.011134231732380484, -0.04606889799779465, 0.052602598207215134]","[0.0, 6.938893903907228e-18, 6.938893903907228e-18]","[-0.06108247487004105, 0.02655142563861683, 0.19808096210337725]","[-0.061082474870041044, 0.02655142563861683, 0.1980809621033773]","[[-0.01981671 -0.99890896 -0.04228692  0.03368824]
 [-0.13459031  0.04457551 -0.98989821  0.18667534]
 [ 0.99070316 -0.01392511 -0.13532681  0.08769   ]
 [ 0.          0.          0.          1.        ]]",CubeM,top,[ 0.04522448  0.13504351 -0.02782415],"[-0.05430971846119677, 0.04651694292334678, 0.05368810587561142, 0.04541326775899583, 0.04666694387809968, 0.07260834629186165, 0.04541314162573992, 0.04666694387861631, 0.02033621485455229, -0.08238237727879584, 0.0687702327888872, 0.05970603885878565, 0.07363555975711786, 0.06892023504318853, 0.07788014551163264, 0.0736355519114174, 0.06892023504322072, 0.01506504891813102]","[-0.013077988977918835, 0.08212779380369722, 0.1470650739253626, 0.0036699832244102833, -0.017743170980786562, 0.14013919502848118, -0.04811617994262293, -0.017015149689311466, 0.14721302104074815, -0.009554773362587006, 0.11107797569217927, 0.12540930054571273, 0.005338421130915084, -0.04501612994023823, 0.11620385243917897, -0.056892693250241023, -0.04414141483443936, 0.12470441926817055]","[-0.013077988977918833, 0.08212779380369722, 0.1470650739253626, 0.0036699832244102924, -0.01774317098078657, 0.1401391950284812, -0.04811617994262293, -0.017015149689311466, 0.14721302104074818, -0.009554773362587008, 0.11107797569217925, 0.12540930054571275, 0.005338421130915091, -0.04501612994023822, 0.116203852439179, -0.05689269325024101, -0.04414141483443936, 0.12470441926817057]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/top/CubeM.txt,0
"[0.09637468309469724, 0.13784165928926942, 0.07171274201629682]","[0.008558091777070965, -0.05584139442480517, 0.05266117198392595]","[0.008558091777070948, -0.05584139442480519, 0.05266117198392595]","[3.469446951953614e-18, 6.938893903907228e-18, 0.0]","[-0.057604935845826044, 0.027754858403089305, 0.20120490370500801]","[-0.057604935845826044, 0.027754858403089305, 0.20120490370500804]","[[ 0.05580489 -0.99644127 -0.06317134  0.04358111]
 [-0.07692393  0.05879106 -0.99530212  0.19419673]
 [ 0.99547402  0.06040212 -0.07336935  0.07043004]
 [ 0.          0.          0.          1.        ]]",CubeM,top,[0.05912097 0.07761465 0.05644654],"[-0.050275989958216236, 0.0526711961670104, 0.05470598259318644, 0.049446996261976385, 0.0528211971217632, 0.07362622300943665, 0.04944687012872048, 0.052821197122279805, 0.021354091572127275, -0.07834864877581528, 0.07492448603255086, 0.06072391557636065, 0.07766928826009842, 0.07507448828685206, 0.07889802222920762, 0.07766928041439798, 0.07507448828688418, 0.016082925635705972]","[-0.010003873283354291, 0.08425288191956412, 0.1479434093109913, 0.014384226293787486, -0.013963575422335034, 0.1401063126170501, -0.03765132950734999, -0.01712079705846373, 0.14394149305900128, -0.007291579638134979, 0.11389742794985032, 0.12712651823284493, 0.019495296711946636, -0.0404587094139644, 0.11578793614440522, -0.0430355003840688, -0.04425286631580644, 0.12039663964887969]","[-0.010003873283354286, 0.08425288191956412, 0.1479434093109913, 0.014384226293787477, -0.01396357542233504, 0.14010631261705012, -0.03765132950735, -0.017120797058463734, 0.14394149305900128, -0.007291579638134982, 0.11389742794985033, 0.12712651823284493, 0.01949529671194663, -0.0404587094139644, 0.11578793614440525, -0.0430355003840688, -0.044252866315806445, 0.1203966396488797]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/top/CubeM.txt,0
"[0.07305488468188917, 0.13885232551734303, 0.08782267247936487]","[0.01585239737266314, -0.053986286316640944, 0.05288338952488324]","[0.015852397372663134, -0.053986286316640944, 0.05288338952488325]","[0.0, -3.469446951953614e-18, 0.0]","[-0.05869494424916896, 0.02035410073096456, 0.198643490339908]","[-0.05869494424916897, 0.020354100730964563, 0.19864349033990797]","[[ 0.00199117 -0.99994988  0.0098121   0.01852084]
 [-0.09386163 -0.00995569 -0.99553547  0.19245008]
 [ 0.99558326  0.0010613  -0.09387675  0.07706211]
 [ 0.          0.          0.          1.        ]]",CubeM,top,[-0.01608771  0.09499054  0.0022561 ],"[-0.055785096256432784, 0.04922862998445222, 0.054411321918900614, 0.04393788996375982, 0.04937863093920512, 0.07333156233515084, 0.043937763830503934, 0.049378630939721786, 0.021059430897841493, -0.08385775507403186, 0.07148191984999266, 0.06042925490207485, 0.07216018196188184, 0.071631922104294, 0.07860336155492184, 0.0721601741161814, 0.0716319221043262, 0.01578826496142021]","[-0.009255699979009388, 0.07570404282919371, 0.14397931593686786, 0.009765460675570653, -0.023995358360846396, 0.14303230586936933, -0.042275798651032495, -0.02405070864092261, 0.14793944241352536, -0.005408974118439628, 0.10356013463309531, 0.12098498076741157, 0.012981440899734995, -0.05243218762584635, 0.12066038568199852, -0.04955621782202778, -0.0524988454352364, 0.12655726268493647]","[-0.009255699979009387, 0.07570404282919371, 0.14397931593686786, 0.009765460675570645, -0.0239953583608464, 0.14303230586936933, -0.04227579865103249, -0.02405070864092261, 0.14793944241352536, -0.005408974118439629, 0.10356013463309532, 0.12098498076741156, 0.012981440899734987, -0.052432187625846345, 0.12066038568199851, -0.04955621782202779, -0.05249884543523639, 0.12655726268493647]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/top/CubeM.txt,0
"[0.10343986766628499, 0.13377160650998365, 0.04307417340824555]","[-0.019027427181698874, -0.07341282148136048, 0.05280479678474395]","[-0.019027427181698878, -0.07341282148136048, 0.052804796784743924]","[0.0, 7.589415207398531e-18, 0.0]","[-0.050998191271849916, 0.026976503585833835, 0.19190866805340834]","[-0.050998191271849916, 0.026976503585833828, 0.19190866805340834]","[[-0.12960822 -0.98980384 -0.05907673  0.031429  ]
 [ 0.01999867  0.05695775 -0.99817627  0.19104205]
 [ 0.99136359 -0.1305533   0.01241257  0.05169754]
 [ 0.          0.          0.          1.        ]]",CubeM,top,[ 0.05705317 -0.02819632 -0.13276355],"[-0.06024838717083159, 0.04822327317303108, 0.0539866746225976, 0.03947459904936102, 0.048373274127784145, 0.07290691503884783, 0.03947447291610513, 0.04837327412830066, 0.020634783601538455, -0.08832104598843069, 0.0704765630385715, 0.060004607605771795, 0.06769689104748301, 0.07062656529287306, 0.07817871425861878, 0.06769688320178258, 0.0706265652929051, 0.015363617665117131]","[0.011295319367925497, 0.0823091391288394, 0.14800273172299247, 0.01713023820733613, -0.018858612158426272, 0.14219654536848175, -0.03469043321604241, -0.012034187938673575, 0.1415477215754942, 0.021344762375121104, 0.11057740095970751, 0.12752316462244867, 0.019143703213817274, -0.04621389876616727, 0.11838199406901181, -0.0431288953054464, -0.03801317271172454, 0.1176022980451755]","[0.011295319367925487, 0.0823091391288394, 0.14800273172299247, 0.017130238207336126, -0.018858612158426276, 0.14219654536848175, -0.03469043321604242, -0.012034187938673585, 0.14154772157549422, 0.021344762375121097, 0.11057740095970751, 0.12752316462244867, 0.019143703213817264, -0.04621389876616727, 0.11838199406901181, -0.0431288953054464, -0.03801317271172455, 0.1176022980451755]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/top/CubeM.txt,0
"[0.09524141866221232, 0.1303914978505, 0.07992342509285194]","[-0.001211925246080819, -0.0678952735936048, 0.05297970526574704]","[-0.001211925246080818, -0.06789527359360481, 0.052979705265746996]","[0.0, 8.673617379884035e-18, 0.0]","[-0.05906847749812294, 0.02672481772286746, 0.1949666134644596]","[-0.05906847749812294, 0.02672481772286746, 0.19496661346445962]","[[-0.07946615 -0.9960593  -0.03938275  0.02960388]
 [-0.10580161  0.04771226 -0.99324194  0.18612438]
 [ 0.99120692 -0.07476236 -0.10917619  0.08183281]
 [ 0.          0.          0.          1.        ]]",CubeM,top,[ 0.04885658  0.10668701 -0.08832692],"[-0.05725382046904584, 0.04501303092164591, 0.0532478393895784, 0.042469165751146794, 0.045163031876398814, 0.07216807980582862, 0.042469039617890905, 0.045163031876915435, 0.019895948368519253, -0.08532647928664489, 0.06726632078718633, 0.05926577237275263, 0.07069145774926881, 0.06741632304148769, 0.07743987902559962, 0.07069144990356838, 0.06741632304151983, 0.014624782432097964]","[-0.006501561048291501, 0.08191975752803102, 0.14669919976148676, 0.004311839635233018, -0.018817615270874957, 0.1405572077719403, -0.047500648528365524, -0.014909501787392504, 0.14626408470354127, -0.0006601519126013347, 0.1104936303586822, 0.12504486229560452, 0.004940132487690266, -0.04626106897930447, 0.1167672792944543, -0.05732262505209486, -0.04156485637313951, 0.12362519229701069]","[-0.006501561048291498, 0.08191975752803102, 0.14669919976148676, 0.004311839635233012, -0.01881761527087496, 0.1405572077719403, -0.047500648528365524, -0.014909501787392507, 0.14626408470354127, -0.0006601519126013316, 0.11049363035868219, 0.12504486229560452, 0.004940132487690268, -0.04626106897930447, 0.11676727929445428, -0.05732262505209486, -0.04156485637313952, 0.1236251922970107]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/top/CubeM.txt,0
"[0.12292542784720656, 0.12660513060890605, 0.07890337694093996]","[-0.014805107294752791, -0.08742150670249182, 0.052666292024173916]","[-0.014805107294752824, -0.08742150670249182, 0.05266629202417389]","[3.469446951953614e-18, 1.0408340855860843e-17, 0.0]","[-0.0648367378242342, 0.028488364406454265, 0.19904593721663216]","[-0.06483673782423421, 0.02848836440645426, 0.19904593721663214]","[[-0.01960793 -0.9982368  -0.05602518  0.0383184 ]
 [-0.1967088   0.05879243 -0.97869765  0.18037693]
 [ 0.98026587 -0.00816959 -0.19751476  0.10310449]
 [ 0.          0.          0.          1.        ]]",CubeM,top,[ 0.06025369  0.19834169 -0.02110139],"[-0.05330992630684055, 0.04385718358150949, 0.05279399109424331, 0.046413059913352026, 0.0440071845362624, 0.07171423151049354, 0.04641293378009613, 0.04400718453677897, 0.019442100073184178, -0.0813825851244396, 0.06611047344704993, 0.058811924077417546, 0.07463535191147405, 0.06626047570135127, 0.07698603073026451, 0.07463534406577362, 0.0662604757013834, 0.014170934136762917]","[-0.020666386821652737, 0.08385145958687386, 0.14868212010002957, -0.0041043889119614825, -0.015841446741824198, 0.1392112895480309, -0.055344972852095574, -0.015414278893883786, 0.14953581424019047, -0.018594183708686127, 0.11313378155483658, 0.12728702265359942, -0.003867423077507846, -0.042748720631969786, 0.11480962855306881, -0.0654429182507769, -0.04223553914928881, 0.1272165378774554]","[-0.020666386821652758, 0.08385145958687384, 0.14868212010002954, -0.004104388911961507, -0.0158414467418242, 0.13921128954803086, -0.055344972852095595, -0.015414278893883783, 0.14953581424019044, -0.018594183708686134, 0.11313378155483657, 0.1272870226535994, -0.00386742307750787, -0.0427487206319698, 0.11480962855306877, -0.0654429182507769, -0.042235539149288806, 0.12721653787745538]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/top/CubeM.txt,0
"[0.11791969024451238, 0.12186714999356044, 0.1002061559966442]","[0.02025894744520223, -0.06530647607190179, 0.05284371491672376]","[0.02025894744520223, -0.06530647607190179, 0.052843714916723794]","[0.0, 0.0, -6.938893903907228e-18]","[-0.06277951234082432, 0.03338693223185407, 0.20171330431728296]","[-0.06277951234082431, 0.03338693223185407, 0.20171330431728296]","[[ 0.03746862 -0.99289276 -0.1129605   0.05828754]
 [-0.16523867  0.10532788 -0.98061319  0.18391255]
 [ 0.98554162  0.05540766 -0.16011779  0.09231982]
 [ 0.          0.          0.          1.        ]]",CubeM,top,[0.10755171 0.16679002 0.03853887],"[-0.04860320546632556, 0.04789045059709596, 0.053497528878981626, 0.05111978075386705, 0.04804045155184895, 0.07241776929523189, 0.05111965462061117, 0.048040451552365616, 0.020145637857922505, -0.07667586428392464, 0.07014374046263638, 0.05951546186215586, 0.07934207275198907, 0.07029374271693786, 0.07768956851500289, 0.07934206490628865, 0.07029374271697005, 0.01487447192150123]","[-0.019789920212113867, 0.08965307586187465, 0.15167563365042205, 0.0025684607255672324, -0.008297029291080187, 0.13723431512549183, -0.04894790511954344, -0.011193180743687827, 0.14560402730044328, -0.018587944478624656, 0.1202035470295944, 0.1320612877249141, 0.005144384385182166, -0.03368274845472376, 0.11138033129004553, -0.05676250799173229, -0.037163178424010936, 0.12143814633671565]","[-0.019789920212113867, 0.08965307586187465, 0.15167563365042205, 0.002568460725567233, -0.008297029291080185, 0.13723431512549186, -0.04894790511954344, -0.011193180743687817, 0.14560402730044328, -0.018587944478624656, 0.12020354702959442, 0.1320612877249141, 0.005144384385182166, -0.03368274845472376, 0.11138033129004554, -0.05676250799173228, -0.037163178424010936, 0.12143814633671565]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/top/CubeM.txt,0
"[0.08787853347721841, 0.15104344491000754, 0.023481613736614646]","[-0.004330853753402057, -0.08249457848368538, 0.05283851897605749]","[-0.004330853753402064, -0.0824945784836854, 0.052838518976057514]","[0.0, -1.214306433183765e-17, 0.0]","[-0.04279954589778423, 0.014513393222901887, 0.19495733627390643]","[-0.04279954589778423, 0.014513393222901887, 0.19495733627390643]","[[-0.09855827 -0.9945556   0.03384408  0.00361798]
 [ 0.15931821 -0.0493408  -0.98599351  0.19976152]
 [ 0.98229526 -0.09178584  0.16331376  0.0115347 ]
 [ 0.          0.          0.          1.        ]]",CubeM,top,[-0.05155168 -0.167063   -0.10112301],"[-0.06367227153991888, 0.05682198085607985, 0.05488753658213221, 0.03605071468027374, 0.05697198181083254, 0.0738077769983824, 0.03605058854701787, 0.05697198181134917, 0.021535645561073048, -0.09174493035751788, 0.07907527072162031, 0.06090546956530645, 0.06427300667839579, 0.07922527297592138, 0.0790795762181534, 0.06427299883269538, 0.07922527297595355, 0.01626447962465177]","[0.026444426255470638, 0.06999746700480212, 0.14574019271070604, 0.035225061328272765, -0.030926598886501833, 0.15205726086404087, -0.016121593130685084, -0.026128631997214463, 0.1435204983268174, 0.03866796029001446, 0.09626693095008307, 0.12383131140533138, 0.041167338796974776, -0.06057710918383151, 0.13193177508327109, -0.020535632009374777, -0.05481156503516108, 0.1216732052808323]","[0.02644442625547064, 0.06999746700480214, 0.14574019271070604, 0.035225061328272744, -0.03092659888650183, 0.15205726086404087, -0.016121593130685084, -0.026128631997214467, 0.14352049832681743, 0.03866796029001445, 0.09626693095008305, 0.12383131140533138, 0.04116733879697477, -0.06057710918383151, 0.13193177508327109, -0.020535632009374777, -0.05481156503516108, 0.12167320528083231]",None,0,0,gym_kinova_gripper/envs/kinova_description/obj_hand_coords/with_noise/shape_coords/top/CubeM.txt,0
